GEOGRAPHICAL	TIME	MEASURE	OBS_VALUE
Arona	2014	Variación anual	-2629
Arona	2014	Tasa variación anual	-7.55
Arona	2014	Dato	32195
Buenavista del Norte	2014	Tasa variación interperiódica	-31.25
Buenavista del Norte	2014	Variación interperiódica	-95
Buenavista del Norte	2014	Variación anual	-95
Buenavista del Norte	2014	Tasa variación anual	-31.25
Buenavista del Norte	2014	Dato	209
Candelaria	2014	Tasa variación interperiódica	2.69
Candelaria	2014	Variación interperiódica	52
Candelaria	2014	Variación anual	52
Candelaria	2014	Tasa variación anual	2.69
Candelaria	2014	Dato	1983
Fasnia	2014	Tasa variación interperiódica	5.19
Fasnia	2014	Variación interperiódica	4
Fasnia	2014	Variación anual	4
Fasnia	2014	Tasa variación anual	5.19
Fasnia	2014	Dato	81
Garachico	2014	Tasa variación interperiódica	-16.13
Garachico	2014	Variación interperiódica	-45
Garachico	2014	Variación anual	-45
Garachico	2014	Tasa variación anual	-16.13
Garachico	2014	Dato	234
Granadilla de Abona	2014	Tasa variación interperiódica	-14.32
Granadilla de Abona	2014	Variación interperiódica	-1685
Granadilla de Abona	2014	Variación anual	-1685
Granadilla de Abona	2014	Tasa variación anual	-14.32
Granadilla de Abona	2014	Dato	10078
La Guancha	2014	Tasa variación interperiódica	8.38
La Guancha	2014	Variación interperiódica	15
La Guancha	2014	Variación anual	15
La Guancha	2014	Tasa variación anual	8.38
La Guancha	2014	Dato	194
Guía de Isora	2014	Tasa variación interperiódica	-13.30
Guía de Isora	2014	Variación interperiódica	-620
Guía de Isora	2014	Variación anual	-620
Guía de Isora	2014	Tasa variación anual	-13.30
Guía de Isora	2014	Dato	4042
Güímar	2014	Tasa variación interperiódica	-15.35
Güímar	2014	Variación interperiódica	-136
Güímar	2014	Variación anual	-136
Güímar	2014	Tasa variación anual	-15.35
Güímar	2014	Dato	750
Icod de los Vinos	2014	Tasa variación interperiódica	-31.05
Icod de los Vinos	2014	Variación interperiódica	-480
Icod de los Vinos	2014	Variación anual	-480
Icod de los Vinos	2014	Tasa variación anual	-31.05
Icod de los Vinos	2014	Dato	1066
La Matanza de Acentejo	2014	Tasa variación interperiódica	-29.84
La Matanza de Acentejo	2014	Variación interperiódica	-185
La Matanza de Acentejo	2014	Variación anual	-185
La Matanza de Acentejo	2014	Tasa variación anual	-29.84
La Matanza de Acentejo	2014	Dato	435
La Orotava	2014	Tasa variación interperiódica	-6.05
La Orotava	2014	Variación interperiódica	-87
La Orotava	2014	Variación anual	-87
La Orotava	2014	Tasa variación anual	-6.05
La Orotava	2014	Dato	1350
Puerto de la Cruz	2014	Tasa variación interperiódica	-9.65
Puerto de la Cruz	2014	Variación interperiódica	-424
Puerto de la Cruz	2014	Variación anual	-424
Puerto de la Cruz	2014	Tasa variación anual	-9.65
Puerto de la Cruz	2014	Dato	3970
Los Realejos	2014	Tasa variación interperiódica	-37.26
Los Realejos	2014	Variación interperiódica	-1170
Los Realejos	2014	Variación anual	-1170
Los Realejos	2014	Tasa variación anual	-37.26
Los Realejos	2014	Dato	1970
El Rosario	2014	Tasa variación interperiódica	-17.02
El Rosario	2014	Variación interperiódica	-199
El Rosario	2014	Variación anual	-199
El Rosario	2014	Tasa variación anual	-17.02
El Rosario	2014	Dato	970
San Cristóbal de La Laguna	2014	Tasa variación interperiódica	1.33
San Cristóbal de La Laguna	2014	Variación interperiódica	111
San Cristóbal de La Laguna	2014	Variación anual	111
San Cristóbal de La Laguna	2014	Tasa variación anual	1.33
San Cristóbal de La Laguna	2014	Dato	8430
San Juan de la Rambla	2014	Tasa variación interperiódica	-21.03
San Juan de la Rambla	2014	Variación interperiódica	-45
San Juan de la Rambla	2014	Variación anual	-45
San Juan de la Rambla	2014	Tasa variación anual	-21.03
San Juan de la Rambla	2014	Dato	169
San Miguel de Abona	2014	Tasa variación interperiódica	-4.88
San Miguel de Abona	2014	Variación interperiódica	-244
San Miguel de Abona	2014	Variación anual	-244
San Miguel de Abona	2014	Tasa variación anual	-4.88
San Miguel de Abona	2014	Dato	4751
Santa Cruz de Tenerife	2014	Tasa variación interperiódica	-17.96
Santa Cruz de Tenerife	2014	Variación interperiódica	-2493
Santa Cruz de Tenerife	2014	Variación anual	-2493
Santa Cruz de Tenerife	2014	Tasa variación anual	-17.96
Santa Cruz de Tenerife	2014	Dato	11391
Santa Úrsula	2014	Tasa variación interperiódica	-19.25
Santa Úrsula	2014	Variación interperiódica	-327
Santa Úrsula	2014	Variación anual	-327
Santa Úrsula	2014	Tasa variación anual	-19.25
Santa Úrsula	2014	Dato	1372
Santiago del Teide	2014	Tasa variación interperiódica	-33.60
Santiago del Teide	2014	Variación interperiódica	-2248
Santiago del Teide	2014	Variación anual	-2248
Santiago del Teide	2014	Tasa variación anual	-33.60
Santiago del Teide	2014	Dato	4442
El Sauzal	2014	Tasa variación interperiódica	-16.51
El Sauzal	2014	Variación interperiódica	-121
El Sauzal	2014	Variación anual	-121
El Sauzal	2014	Tasa variación anual	-16.51
El Sauzal	2014	Dato	612
Los Silos	2014	Tasa variación interperiódica	-49.40
Los Silos	2014	Variación interperiódica	-332
Los Silos	2014	Variación anual	-332
Los Silos	2014	Tasa variación anual	-49.40
Los Silos	2014	Dato	340
Tacoronte	2014	Tasa variación interperiódica	-5.68
Tacoronte	2014	Variación interperiódica	-47
Tacoronte	2014	Variación anual	-47
Tacoronte	2014	Tasa variación anual	-5.68
Tacoronte	2014	Dato	780
El Tanque	2014	Tasa variación interperiódica	-4.20
El Tanque	2014	Variación interperiódica	-5
El Tanque	2014	Variación anual	-5
El Tanque	2014	Tasa variación anual	-4.20
El Tanque	2014	Dato	114
Tegueste	2014	Tasa variación interperiódica	-15.31
Tegueste	2014	Variación interperiódica	-30
Tegueste	2014	Variación anual	-30
Tegueste	2014	Tasa variación anual	-15.31
Tegueste	2014	Dato	166
La Victoria de Acentejo	2014	Tasa variación interperiódica	-27.03
La Victoria de Acentejo	2014	Variación interperiódica	-120
La Victoria de Acentejo	2014	Variación anual	-120
La Victoria de Acentejo	2014	Tasa variación anual	-27.03
La Victoria de Acentejo	2014	Dato	324
Vilaflor de Chasna	2014	Tasa variación interperiódica	-27.16
Vilaflor de Chasna	2014	Variación interperiódica	-63
Vilaflor de Chasna	2014	Variación anual	-63
Vilaflor de Chasna	2014	Tasa variación anual	-27.16
Vilaflor de Chasna	2014	Dato	169
Adeje	2013	Tasa variación interperiódica	7.56
Adeje	2013	Variación interperiódica	1823
Adeje	2013	Variación anual	1823
Adeje	2013	Tasa variación anual	7.56
Adeje	2013	Dato	25927
Arafo	2013	Tasa variación interperiódica	-24.46
Arafo	2013	Variación interperiódica	-45
Arafo	2013	Variación anual	-45
Arafo	2013	Tasa variación anual	-24.46
Arafo	2013	Dato	139
Arico	2013	Tasa variación interperiódica	-47.34
Arico	2013	Variación interperiódica	-774
Arico	2013	Variación anual	-774
Arico	2013	Tasa variación anual	-47.34
Arico	2013	Dato	861
Arona	2013	Tasa variación interperiódica	6.87
Arona	2013	Variación interperiódica	2240
Arona	2013	Variación anual	2240
Arona	2013	Tasa variación anual	6.87
Arona	2013	Dato	34824
Buenavista del Norte	2013	Tasa variación interperiódica	4.83
Buenavista del Norte	2013	Variación interperiódica	14
Buenavista del Norte	2013	Variación anual	14
Buenavista del Norte	2013	Tasa variación anual	4.83
Buenavista del Norte	2013	Dato	304
Candelaria	2013	Tasa variación interperiódica	-20.24
Candelaria	2013	Variación interperiódica	-490
Candelaria	2013	Variación anual	-490
Candelaria	2013	Tasa variación anual	-20.24
Candelaria	2013	Dato	1931
Fasnia	2013	Tasa variación interperiódica	-21.43
Fasnia	2013	Variación interperiódica	-21
Fasnia	2013	Variación anual	-21
Fasnia	2013	Tasa variación anual	-21.43
Fasnia	2013	Dato	77
Garachico	2013	Tasa variación interperiódica	2.20
Garachico	2013	Variación interperiódica	6
Garachico	2013	Variación anual	6
Garachico	2013	Tasa variación anual	2.20
Garachico	2013	Dato	279
Granadilla de Abona	2013	Tasa variación interperiódica	2.39
Granadilla de Abona	2013	Variación interperiódica	275
Granadilla de Abona	2013	Variación anual	275
Granadilla de Abona	2013	Tasa variación anual	2.39
Granadilla de Abona	2013	Dato	11763
La Guancha	2013	Tasa variación interperiódica	1.70
La Guancha	2013	Variación interperiódica	3
La Guancha	2013	Variación anual	3
La Guancha	2013	Tasa variación anual	1.70
La Guancha	2013	Dato	179
Guía de Isora	2013	Tasa variación interperiódica	2.94
Guía de Isora	2013	Variación interperiódica	133
Guía de Isora	2013	Variación anual	133
Guía de Isora	2013	Tasa variación anual	2.94
Guía de Isora	2013	Dato	4662
Güímar	2013	Tasa variación interperiódica	-1.56
Güímar	2013	Variación interperiódica	-14
Güímar	2013	Variación anual	-14
Güímar	2013	Tasa variación anual	-1.56
Güímar	2013	Dato	886
Icod de los Vinos	2013	Tasa variación interperiódica	-3.68
Icod de los Vinos	2013	Variación interperiódica	-59
Icod de los Vinos	2013	Variación anual	-59
Icod de los Vinos	2013	Tasa variación anual	-3.68
Icod de los Vinos	2013	Dato	1546
La Matanza de Acentejo	2013	Tasa variación interperiódica	1.14
La Matanza de Acentejo	2013	Variación interperiódica	7
La Matanza de Acentejo	2013	Variación anual	7
La Matanza de Acentejo	2013	Tasa variación anual	1.14
La Matanza de Acentejo	2013	Dato	620
La Orotava	2013	Tasa variación interperiódica	-33.66
La Orotava	2013	Variación interperiódica	-729
La Orotava	2013	Variación anual	-729
La Orotava	2013	Tasa variación anual	-33.66
La Orotava	2013	Dato	1437
Puerto de la Cruz	2013	Tasa variación interperiódica	-41.55
Puerto de la Cruz	2013	Variación interperiódica	-3124
Puerto de la Cruz	2013	Variación anual	-3124
Puerto de la Cruz	2013	Tasa variación anual	-41.55
Puerto de la Cruz	2013	Dato	4394
Los Realejos	2013	Tasa variación interperiódica	-0.85
Los Realejos	2013	Variación interperiódica	-27
Los Realejos	2013	Variación anual	-27
Los Realejos	2013	Tasa variación anual	-0.85
Los Realejos	2013	Dato	3140
El Rosario	2013	Tasa variación interperiódica	5.22
El Rosario	2013	Variación interperiódica	58
El Rosario	2013	Variación anual	58
El Rosario	2013	Tasa variación anual	5.22
El Rosario	2013	Dato	1169
San Cristóbal de La Laguna	2013	Tasa variación interperiódica	-20.81
San Cristóbal de La Laguna	2013	Variación interperiódica	-2186
San Cristóbal de La Laguna	2013	Variación anual	-2186
San Cristóbal de La Laguna	2013	Tasa variación anual	-20.81
San Cristóbal de La Laguna	2013	Dato	8319
San Juan de la Rambla	2013	Tasa variación interperiódica	-4.89
San Juan de la Rambla	2013	Variación interperiódica	-11
San Juan de la Rambla	2013	Variación anual	-11
San Juan de la Rambla	2013	Tasa variación anual	-4.89
San Juan de la Rambla	2013	Dato	214
San Miguel de Abona	2013	Tasa variación interperiódica	-24.97
San Miguel de Abona	2013	Variación interperiódica	-1662
San Miguel de Abona	2013	Variación anual	-1662
San Miguel de Abona	2013	Tasa variación anual	-24.97
San Miguel de Abona	2013	Dato	4995
Santa Cruz de Tenerife	2013	Tasa variación interperiódica	-3.78
Santa Cruz de Tenerife	2013	Variación interperiódica	-546
Santa Cruz de Tenerife	2013	Variación anual	-546
Santa Cruz de Tenerife	2013	Tasa variación anual	-3.78
Santa Cruz de Tenerife	2013	Dato	13884
Santa Úrsula	2013	Tasa variación interperiódica	1.43
Santa Úrsula	2013	Variación interperiódica	24
Santa Úrsula	2013	Variación anual	24
Santa Úrsula	2013	Tasa variación anual	1.43
Santa Úrsula	2013	Dato	1699
Santiago del Teide	2013	Tasa variación interperiódica	2.81
Santiago del Teide	2013	Variación interperiódica	183
Santiago del Teide	2013	Variación anual	183
Santiago del Teide	2013	Tasa variación anual	2.81
Santiago del Teide	2013	Dato	6690
El Sauzal	2013	Tasa variación interperiódica	-0.81
El Sauzal	2013	Variación interperiódica	-6
El Sauzal	2013	Variación anual	-6
El Sauzal	2013	Tasa variación anual	-0.81
El Sauzal	2013	Dato	733
Los Silos	2013	Tasa variación interperiódica	3.23
Los Silos	2013	Variación interperiódica	21
Los Silos	2013	Variación anual	21
Los Silos	2013	Tasa variación anual	3.23
Los Silos	2013	Dato	672
Tacoronte	2013	Tasa variación interperiódica	-1.55
Tacoronte	2013	Variación interperiódica	-13
Tacoronte	2013	Variación anual	-13
Tacoronte	2013	Tasa variación anual	-1.55
Tacoronte	2013	Dato	827
El Tanque	2013	Tasa variación interperiódica	5.31
El Tanque	2013	Variación interperiódica	6
El Tanque	2013	Variación anual	6
El Tanque	2013	Tasa variación anual	5.31
El Tanque	2013	Dato	119
Tegueste	2013	Tasa variación interperiódica	-16.24
Tegueste	2013	Variación interperiódica	-38
Tegueste	2013	Variación anual	-38
Tegueste	2013	Tasa variación anual	-16.24
Tegueste	2013	Dato	196
La Victoria de Acentejo	2013	Tasa variación interperiódica	2.30
La Victoria de Acentejo	2013	Variación interperiódica	10
La Victoria de Acentejo	2013	Variación anual	10
La Victoria de Acentejo	2013	Tasa variación anual	2.30
La Victoria de Acentejo	2013	Dato	444
Vilaflor de Chasna	2013	Tasa variación interperiódica	-0.85
Vilaflor de Chasna	2013	Variación interperiódica	-2
Vilaflor de Chasna	2013	Variación anual	-2
Vilaflor de Chasna	2013	Tasa variación anual	-0.85
Vilaflor de Chasna	2013	Dato	232
Adeje	2012	Tasa variación interperiódica	4.66
Adeje	2012	Variación interperiódica	1073
Adeje	2012	Variación anual	1073
Adeje	2012	Tasa variación anual	4.66
Adeje	2012	Dato	24104
Arafo	2012	Tasa variación interperiódica	2.22
Arafo	2012	Variación interperiódica	4
Arafo	2012	Variación anual	4
Arafo	2012	Tasa variación anual	2.22
Arafo	2012	Dato	184
Arico	2012	Tasa variación interperiódica	4.14
Arico	2012	Variación interperiódica	65
Arico	2012	Variación anual	65
Arico	2012	Tasa variación anual	4.14
Arico	2012	Dato	1635
Arona	2012	Tasa variación interperiódica	5.37
Arona	2012	Variación interperiódica	1662
Arona	2012	Variación anual	1662
Arona	2012	Tasa variación anual	5.37
Arona	2012	Dato	32584
Buenavista del Norte	2012	Tasa variación interperiódica	-3.01
Buenavista del Norte	2012	Variación interperiódica	-9
Buenavista del Norte	2012	Variación anual	-9
Buenavista del Norte	2012	Tasa variación anual	-3.01
Buenavista del Norte	2012	Dato	290
Candelaria	2012	Tasa variación interperiódica	-1.43
Candelaria	2012	Variación interperiódica	-35
Candelaria	2012	Variación anual	-35
Candelaria	2012	Tasa variación anual	-1.43
Candelaria	2012	Dato	2421
Fasnia	2012	Tasa variación interperiódica	-5.77
Fasnia	2012	Variación interperiódica	-6
Fasnia	2012	Variación anual	-6
Fasnia	2012	Tasa variación anual	-5.77
Fasnia	2012	Dato	98
Garachico	2012	Tasa variación interperiódica	0.74
Garachico	2012	Variación interperiódica	2
Garachico	2012	Variación anual	2
Garachico	2012	Tasa variación anual	0.74
Garachico	2012	Dato	273
Granadilla de Abona	2012	Tasa variación interperiódica	1.33
Granadilla de Abona	2012	Variación interperiódica	151
Granadilla de Abona	2012	Variación anual	151
Granadilla de Abona	2012	Tasa variación anual	1.33
Granadilla de Abona	2012	Dato	11488
La Guancha	2012	Tasa variación interperiódica	1.15
La Guancha	2012	Variación interperiódica	2
La Guancha	2012	Variación anual	2
La Guancha	2012	Tasa variación anual	1.15
La Guancha	2012	Dato	176
Guía de Isora	2012	Tasa variación interperiódica	0.47
Guía de Isora	2012	Variación interperiódica	21
Guía de Isora	2012	Variación anual	21
Guía de Isora	2012	Tasa variación anual	0.47
Guía de Isora	2012	Dato	4529
Güímar	2012	Tasa variación interperiódica	-2.49
Güímar	2012	Variación interperiódica	-23
Güímar	2012	Variación anual	-23
Güímar	2012	Tasa variación anual	-2.49
Güímar	2012	Dato	900
Icod de los Vinos	2012	Tasa variación interperiódica	-2.67
Icod de los Vinos	2012	Variación interperiódica	-44
Icod de los Vinos	2012	Variación anual	-44
Icod de los Vinos	2012	Tasa variación anual	-2.67
Icod de los Vinos	2012	Dato	1605
La Matanza de Acentejo	2012	Tasa variación interperiódica	-1.29
La Matanza de Acentejo	2012	Variación interperiódica	-8
La Matanza de Acentejo	2012	Variación anual	-8
La Matanza de Acentejo	2012	Tasa variación anual	-1.29
La Matanza de Acentejo	2012	Dato	613
La Orotava	2012	Tasa variación interperiódica	2.03
La Orotava	2012	Variación interperiódica	43
La Orotava	2012	Variación anual	43
La Orotava	2012	Tasa variación anual	2.03
La Orotava	2012	Dato	2166
Puerto de la Cruz	2012	Tasa variación interperiódica	0.90
Puerto de la Cruz	2012	Variación interperiódica	67
Puerto de la Cruz	2012	Variación anual	67
Puerto de la Cruz	2012	Tasa variación anual	0.90
Puerto de la Cruz	2012	Dato	7518
Los Realejos	2012	Tasa variación interperiódica	1.15
Los Realejos	2012	Variación interperiódica	36
Los Realejos	2012	Variación anual	36
Los Realejos	2012	Tasa variación anual	1.15
Los Realejos	2012	Dato	3167
El Rosario	2012	Tasa variación interperiódica	-8.86
El Rosario	2012	Variación interperiódica	-108
El Rosario	2012	Variación anual	-108
El Rosario	2012	Tasa variación anual	-8.86
El Rosario	2012	Dato	1111
San Cristóbal de La Laguna	2012	Tasa variación interperiódica	0.72
San Cristóbal de La Laguna	2012	Variación interperiódica	75
San Cristóbal de La Laguna	2012	Variación anual	75
San Cristóbal de La Laguna	2012	Tasa variación anual	0.72
San Cristóbal de La Laguna	2012	Dato	10505
San Juan de la Rambla	2012	Tasa variación interperiódica	6.64
San Juan de la Rambla	2012	Variación interperiódica	14
San Juan de la Rambla	2012	Variación anual	14
San Juan de la Rambla	2012	Tasa variación anual	6.64
San Juan de la Rambla	2012	Dato	225
San Miguel de Abona	2012	Tasa variación interperiódica	3.37
San Miguel de Abona	2012	Variación interperiódica	217
San Miguel de Abona	2012	Variación anual	217
San Miguel de Abona	2012	Tasa variación anual	3.37
San Miguel de Abona	2012	Dato	6657
Santa Cruz de Tenerife	2012	Tasa variación interperiódica	-4.90
Santa Cruz de Tenerife	2012	Variación interperiódica	-744
Santa Cruz de Tenerife	2012	Variación anual	-744
Santa Cruz de Tenerife	2012	Tasa variación anual	-4.90
Santa Cruz de Tenerife	2012	Dato	14430
Santa Úrsula	2012	Tasa variación interperiódica	-7.66
Santa Úrsula	2012	Variación interperiódica	-139
Santa Úrsula	2012	Variación anual	-139
Santa Úrsula	2012	Tasa variación anual	-7.66
Santa Úrsula	2012	Dato	1675
Santiago del Teide	2012	Tasa variación interperiódica	1.13
Santiago del Teide	2012	Variación interperiódica	73
Santiago del Teide	2012	Variación anual	73
Santiago del Teide	2012	Tasa variación anual	1.13
Santiago del Teide	2012	Dato	6507
El Sauzal	2012	Tasa variación interperiódica	-2.25
El Sauzal	2012	Variación interperiódica	-17
El Sauzal	2012	Variación anual	-17
El Sauzal	2012	Tasa variación anual	-2.25
El Sauzal	2012	Dato	739
Los Silos	2012	Tasa variación interperiódica	1.09
Los Silos	2012	Variación interperiódica	7
Los Silos	2012	Variación anual	7
Los Silos	2012	Tasa variación anual	1.09
Los Silos	2012	Dato	651
Tacoronte	2012	Tasa variación interperiódica	-4.87
Tacoronte	2012	Variación interperiódica	-43
Tacoronte	2012	Variación anual	-43
Tacoronte	2012	Tasa variación anual	-4.87
Tacoronte	2012	Dato	840
El Tanque	2012	Tasa variación interperiódica	0.00
El Tanque	2012	Variación interperiódica	0
El Tanque	2012	Variación anual	0
El Tanque	2012	Tasa variación anual	0.00
El Tanque	2012	Dato	113
Tegueste	2012	Tasa variación interperiódica	-12.36
Tegueste	2012	Variación interperiódica	-33
Tegueste	2012	Variación anual	-33
Tegueste	2012	Tasa variación anual	-12.36
Tegueste	2012	Dato	234
La Victoria de Acentejo	2012	Tasa variación interperiódica	-0.69
La Victoria de Acentejo	2012	Variación interperiódica	-3
La Victoria de Acentejo	2012	Variación anual	-3
La Victoria de Acentejo	2012	Tasa variación anual	-0.69
La Victoria de Acentejo	2012	Dato	434
Vilaflor de Chasna	2012	Tasa variación interperiódica	3.08
Vilaflor de Chasna	2012	Variación interperiódica	7
Vilaflor de Chasna	2012	Variación anual	7
Vilaflor de Chasna	2012	Tasa variación anual	3.08
Vilaflor de Chasna	2012	Dato	234
Adeje	2011	Tasa variación interperiódica	3.51
Adeje	2011	Variación interperiódica	780
Adeje	2011	Variación anual	780
Adeje	2011	Tasa variación anual	3.51
Adeje	2011	Dato	23031
Arafo	2011	Tasa variación interperiódica	0.56
Arafo	2011	Variación interperiódica	1
Arafo	2011	Variación anual	1
Arafo	2011	Tasa variación anual	0.56
Arafo	2011	Dato	180
Arico	2011	Tasa variación interperiódica	-0.25
Arico	2011	Variación interperiódica	-4
Arico	2011	Variación anual	-4
Arico	2011	Tasa variación anual	-0.25
Arico	2011	Dato	1570
Arona	2011	Tasa variación interperiódica	-12.96
Arona	2011	Variación interperiódica	-4604
Arona	2011	Variación anual	-4604
Arona	2011	Tasa variación anual	-12.96
Arona	2011	Dato	30922
Buenavista del Norte	2011	Tasa variación interperiódica	3.10
Buenavista del Norte	2011	Variación interperiódica	9
Buenavista del Norte	2011	Variación anual	9
Buenavista del Norte	2011	Tasa variación anual	3.10
Buenavista del Norte	2011	Dato	299
Candelaria	2011	Tasa variación interperiódica	1.24
Candelaria	2011	Variación interperiódica	30
Candelaria	2011	Variación anual	30
Candelaria	2011	Tasa variación anual	1.24
Candelaria	2011	Dato	2456
Fasnia	2011	Tasa variación interperiódica	8.33
Fasnia	2011	Variación interperiódica	8
Fasnia	2011	Variación anual	8
Fasnia	2011	Tasa variación anual	8.33
Fasnia	2011	Dato	104
Garachico	2011	Tasa variación interperiódica	-1.45
Garachico	2011	Variación interperiódica	-4
Garachico	2011	Variación anual	-4
Garachico	2011	Tasa variación anual	-1.45
Garachico	2011	Dato	271
Granadilla de Abona	2011	Tasa variación interperiódica	-0.61
Granadilla de Abona	2011	Variación interperiódica	-70
Granadilla de Abona	2011	Variación anual	-70
Granadilla de Abona	2011	Tasa variación anual	-0.61
Granadilla de Abona	2011	Dato	11337
La Guancha	2011	Tasa variación interperiódica	-15.12
La Guancha	2011	Variación interperiódica	-31
La Guancha	2011	Variación anual	-31
La Guancha	2011	Tasa variación anual	-15.12
La Guancha	2011	Dato	174
Guía de Isora	2011	Tasa variación interperiódica	-3.63
Guía de Isora	2011	Variación interperiódica	-170
Guía de Isora	2011	Variación anual	-170
Guía de Isora	2011	Tasa variación anual	-3.63
Guía de Isora	2011	Dato	4508
Güímar	2011	Tasa variación interperiódica	2.10
Güímar	2011	Variación interperiódica	19
Güímar	2011	Variación anual	19
Güímar	2011	Tasa variación anual	2.10
Güímar	2011	Dato	923
Icod de los Vinos	2011	Tasa variación interperiódica	-3.40
Icod de los Vinos	2011	Variación interperiódica	-58
Icod de los Vinos	2011	Variación anual	-58
Icod de los Vinos	2011	Tasa variación anual	-3.40
Icod de los Vinos	2011	Dato	1649
La Matanza de Acentejo	2011	Tasa variación interperiódica	0.65
La Matanza de Acentejo	2011	Variación interperiódica	4
La Matanza de Acentejo	2011	Variación anual	4
La Matanza de Acentejo	2011	Tasa variación anual	0.65
La Matanza de Acentejo	2011	Dato	621
La Orotava	2011	Tasa variación interperiódica	1.34
La Orotava	2011	Variación interperiódica	28
La Orotava	2011	Variación anual	28
La Orotava	2011	Tasa variación anual	1.34
La Orotava	2011	Dato	2123
Puerto de la Cruz	2011	Tasa variación interperiódica	3.67
Puerto de la Cruz	2011	Variación interperiódica	264
Puerto de la Cruz	2011	Variación anual	264
Puerto de la Cruz	2011	Tasa variación anual	3.67
Puerto de la Cruz	2011	Dato	7451
Los Realejos	2011	Tasa variación interperiódica	0.80
Los Realejos	2011	Variación interperiódica	25
Los Realejos	2011	Variación anual	25
Los Realejos	2011	Tasa variación anual	0.80
Los Realejos	2011	Dato	3131
El Rosario	2011	Tasa variación interperiódica	-4.39
El Rosario	2011	Variación interperiódica	-56
El Rosario	2011	Variación anual	-56
El Rosario	2011	Tasa variación anual	-4.39
El Rosario	2011	Dato	1219
San Cristóbal de La Laguna	2011	Tasa variación interperiódica	3.93
San Cristóbal de La Laguna	2011	Variación interperiódica	394
San Cristóbal de La Laguna	2011	Variación anual	394
San Cristóbal de La Laguna	2011	Tasa variación anual	3.93
San Cristóbal de La Laguna	2011	Dato	10430
San Juan de la Rambla	2011	Tasa variación interperiódica	4.46
San Juan de la Rambla	2011	Variación interperiódica	9
San Juan de la Rambla	2011	Variación anual	9
San Juan de la Rambla	2011	Tasa variación anual	4.46
San Juan de la Rambla	2011	Dato	211
San Miguel de Abona	2011	Tasa variación interperiódica	4.16
San Miguel de Abona	2011	Variación interperiódica	257
San Miguel de Abona	2011	Variación anual	257
San Miguel de Abona	2011	Tasa variación anual	4.16
San Miguel de Abona	2011	Dato	6440
Santa Cruz de Tenerife	2011	Tasa variación interperiódica	0.11
Santa Cruz de Tenerife	2011	Variación interperiódica	17
Santa Cruz de Tenerife	2011	Variación anual	17
Santa Cruz de Tenerife	2011	Tasa variación anual	0.11
Santa Cruz de Tenerife	2011	Dato	15174
Santa Úrsula	2011	Tasa variación interperiódica	0.95
Santa Úrsula	2011	Variación interperiódica	17
Santa Úrsula	2011	Variación anual	17
Santa Úrsula	2011	Tasa variación anual	0.95
Santa Úrsula	2011	Dato	1814
Santiago del Teide	2011	Tasa variación interperiódica	2.22
Santiago del Teide	2011	Variación interperiódica	140
Santiago del Teide	2011	Variación anual	140
Santiago del Teide	2011	Tasa variación anual	2.22
Santiago del Teide	2011	Dato	6434
El Sauzal	2011	Tasa variación interperiódica	-4.79
El Sauzal	2011	Variación interperiódica	-38
El Sauzal	2011	Variación anual	-38
El Sauzal	2011	Tasa variación anual	-4.79
El Sauzal	2011	Dato	756
Los Silos	2011	Tasa variación interperiódica	1.10
Los Silos	2011	Variación interperiódica	7
Los Silos	2011	Variación anual	7
Los Silos	2011	Tasa variación anual	1.10
Los Silos	2011	Dato	644
Tacoronte	2011	Tasa variación interperiódica	-2.43
Tacoronte	2011	Variación interperiódica	-22
Tacoronte	2011	Variación anual	-22
Tacoronte	2011	Tasa variación anual	-2.43
Tacoronte	2011	Dato	883
El Tanque	2011	Tasa variación interperiódica	-13.74
El Tanque	2011	Variación interperiódica	-18
El Tanque	2011	Variación anual	-18
El Tanque	2011	Tasa variación anual	-13.74
El Tanque	2011	Dato	113
Tegueste	2011	Tasa variación interperiódica	6.80
Tegueste	2011	Variación interperiódica	17
Tegueste	2011	Variación anual	17
Tegueste	2011	Tasa variación anual	6.80
Tegueste	2011	Dato	267
La Victoria de Acentejo	2011	Tasa variación interperiódica	3.07
La Victoria de Acentejo	2011	Variación interperiódica	13
La Victoria de Acentejo	2011	Variación anual	13
La Victoria de Acentejo	2011	Tasa variación anual	3.07
La Victoria de Acentejo	2011	Dato	437
Vilaflor de Chasna	2011	Tasa variación interperiódica	-1.73
Vilaflor de Chasna	2011	Variación interperiódica	-4
Vilaflor de Chasna	2011	Variación anual	-4
Vilaflor de Chasna	2011	Tasa variación anual	-1.73
Vilaflor de Chasna	2011	Dato	227
Adeje	2010	Tasa variación interperiódica	2.23
Adeje	2010	Variación interperiódica	485
Adeje	2010	Variación anual	485
Adeje	2010	Tasa variación anual	2.23
Adeje	2010	Dato	22251
Arafo	2010	Tasa variación interperiódica	-2.19
Arafo	2010	Variación interperiódica	-4
Arafo	2010	Variación anual	-4
Arafo	2010	Tasa variación anual	-2.19
Arafo	2010	Dato	179
Arico	2010	Tasa variación interperiódica	-0.44
Arico	2010	Variación interperiódica	-7
Arico	2010	Variación anual	-7
Arico	2010	Tasa variación anual	-0.44
Arico	2010	Dato	1574
Arona	2010	Tasa variación interperiódica	2.03
Arona	2010	Variación interperiódica	708
Arona	2010	Variación anual	708
Arona	2010	Tasa variación anual	2.03
Arona	2010	Dato	35526
