GEOGRAPHICAL	TIME	MEASURE	OBS_VALUE
San Juan de la Rambla	2016 Segundo trimestre	Dato	51
San Juan de la Rambla	2016 Segundo trimestre	Tasa variación anual	13.33
San Miguel de Abona	2016 Segundo trimestre	Variación anual	-13
San Miguel de Abona	2016 Segundo trimestre	Variación interperiódica	21
San Miguel de Abona	2016 Segundo trimestre	Tasa variación interperiódica	7.14
San Miguel de Abona	2016 Segundo trimestre	Dato	315
San Miguel de Abona	2016 Segundo trimestre	Tasa variación anual	-3.96
Santa Cruz de Tenerife	2016 Segundo trimestre	Variación anual	-6
Santa Cruz de Tenerife	2016 Segundo trimestre	Variación interperiódica	103
Santa Cruz de Tenerife	2016 Segundo trimestre	Tasa variación interperiódica	2.49
Santa Cruz de Tenerife	2016 Segundo trimestre	Dato	4234
Santa Cruz de Tenerife	2016 Segundo trimestre	Tasa variación anual	-0.14
Santa Úrsula	2016 Segundo trimestre	Variación anual	-25
Santa Úrsula	2016 Segundo trimestre	Variación interperiódica	11
Santa Úrsula	2016 Segundo trimestre	Tasa variación interperiódica	3.31
Santa Úrsula	2016 Segundo trimestre	Dato	343
Santa Úrsula	2016 Segundo trimestre	Tasa variación anual	-6.79
Santiago del Teide	2016 Segundo trimestre	Variación anual	2
Santiago del Teide	2016 Segundo trimestre	Variación interperiódica	15
Santiago del Teide	2016 Segundo trimestre	Tasa variación interperiódica	10.95
Santiago del Teide	2016 Segundo trimestre	Dato	152
Santiago del Teide	2016 Segundo trimestre	Tasa variación anual	1.33
El Sauzal	2016 Segundo trimestre	Variación anual	21
El Sauzal	2016 Segundo trimestre	Variación interperiódica	23
El Sauzal	2016 Segundo trimestre	Tasa variación interperiódica	18.11
El Sauzal	2016 Segundo trimestre	Dato	150
El Sauzal	2016 Segundo trimestre	Tasa variación anual	16.28
Los Silos	2016 Segundo trimestre	Variación anual	-7
Los Silos	2016 Segundo trimestre	Variación interperiódica	10
Los Silos	2016 Segundo trimestre	Tasa variación interperiódica	24.39
Los Silos	2016 Segundo trimestre	Dato	51
Los Silos	2016 Segundo trimestre	Tasa variación anual	-12.07
Tacoronte	2016 Segundo trimestre	Variación anual	-25
Tacoronte	2016 Segundo trimestre	Variación interperiódica	23
Tacoronte	2016 Segundo trimestre	Tasa variación interperiódica	5.58
Tacoronte	2016 Segundo trimestre	Dato	435
Tacoronte	2016 Segundo trimestre	Tasa variación anual	-5.43
El Tanque	2016 Segundo trimestre	Variación anual	3
El Tanque	2016 Segundo trimestre	Variación interperiódica	3
El Tanque	2016 Segundo trimestre	Tasa variación interperiódica	13.04
El Tanque	2016 Segundo trimestre	Dato	26
El Tanque	2016 Segundo trimestre	Tasa variación anual	13.04
Tegueste	2016 Segundo trimestre	Variación anual	84
Tegueste	2016 Segundo trimestre	Variación interperiódica	62
Tegueste	2016 Segundo trimestre	Tasa variación interperiódica	29.25
Tegueste	2016 Segundo trimestre	Dato	274
Tegueste	2016 Segundo trimestre	Tasa variación anual	44.21
La Victoria de Acentejo	2016 Segundo trimestre	Variación anual	47
La Victoria de Acentejo	2016 Segundo trimestre	Variación interperiódica	13
La Victoria de Acentejo	2016 Segundo trimestre	Tasa variación interperiódica	5.10
La Victoria de Acentejo	2016 Segundo trimestre	Dato	268
La Victoria de Acentejo	2016 Segundo trimestre	Tasa variación anual	21.27
Vilaflor de Chasna	2016 Segundo trimestre	Variación anual	9
Vilaflor de Chasna	2016 Segundo trimestre	Variación interperiódica	6
Vilaflor de Chasna	2016 Segundo trimestre	Tasa variación interperiódica	22.22
Vilaflor de Chasna	2016 Segundo trimestre	Dato	33
Vilaflor de Chasna	2016 Segundo trimestre	Tasa variación anual	37.50
Adeje	2016 Primer trimestre	Variación anual	-4
Adeje	2016 Primer trimestre	Variación interperiódica	26
Adeje	2016 Primer trimestre	Tasa variación interperiódica	3.24
Adeje	2016 Primer trimestre	Dato	828
Adeje	2016 Primer trimestre	Tasa variación anual	-0.48
Arafo	2016 Primer trimestre	Variación anual	-1
Arafo	2016 Primer trimestre	Variación interperiódica	-3
Arafo	2016 Primer trimestre	Tasa variación interperiódica	-3.53
Arafo	2016 Primer trimestre	Dato	82
Arafo	2016 Primer trimestre	Tasa variación anual	-1.20
Arico	2016 Primer trimestre	Variación anual	1
Arico	2016 Primer trimestre	Variación interperiódica	-8
Arico	2016 Primer trimestre	Tasa variación interperiódica	-8.70
Arico	2016 Primer trimestre	Dato	84
Arico	2016 Primer trimestre	Tasa variación anual	1.20
Arona	2016 Primer trimestre	Variación anual	209
Arona	2016 Primer trimestre	Variación interperiódica	172
Arona	2016 Primer trimestre	Tasa variación interperiódica	15.40
Arona	2016 Primer trimestre	Dato	1289
Arona	2016 Primer trimestre	Tasa variación anual	19.35
Buenavista del Norte	2016 Primer trimestre	Variación anual	-9
Buenavista del Norte	2016 Primer trimestre	Variación interperiódica	0
Buenavista del Norte	2016 Primer trimestre	Tasa variación interperiódica	0.00
Buenavista del Norte	2016 Primer trimestre	Dato	44
Buenavista del Norte	2016 Primer trimestre	Tasa variación anual	-16.98
Candelaria	2016 Primer trimestre	Variación anual	96
Candelaria	2016 Primer trimestre	Variación interperiódica	37
Candelaria	2016 Primer trimestre	Tasa variación interperiódica	8.81
Candelaria	2016 Primer trimestre	Dato	457
Candelaria	2016 Primer trimestre	Tasa variación anual	26.59
Fasnia	2016 Primer trimestre	Variación anual	-2
Fasnia	2016 Primer trimestre	Variación interperiódica	-2
Fasnia	2016 Primer trimestre	Tasa variación interperiódica	-11.76
Fasnia	2016 Primer trimestre	Dato	15
Fasnia	2016 Primer trimestre	Tasa variación anual	-11.76
Garachico	2016 Primer trimestre	Variación anual	0
Garachico	2016 Primer trimestre	Variación interperiódica	-1
Garachico	2016 Primer trimestre	Tasa variación interperiódica	-3.03
Garachico	2016 Primer trimestre	Dato	32
Garachico	2016 Primer trimestre	Tasa variación anual	0.00
Granadilla de Abona	2016 Primer trimestre	Variación anual	156
Granadilla de Abona	2016 Primer trimestre	Variación interperiódica	57
Granadilla de Abona	2016 Primer trimestre	Tasa variación interperiódica	7.39
Granadilla de Abona	2016 Primer trimestre	Dato	828
Granadilla de Abona	2016 Primer trimestre	Tasa variación anual	23.21
La Guancha	2016 Primer trimestre	Variación anual	17
La Guancha	2016 Primer trimestre	Variación interperiódica	-7
La Guancha	2016 Primer trimestre	Tasa variación interperiódica	-6.09
La Guancha	2016 Primer trimestre	Dato	108
La Guancha	2016 Primer trimestre	Tasa variación anual	18.68
Guía de Isora	2016 Primer trimestre	Variación anual	13
Guía de Isora	2016 Primer trimestre	Variación interperiódica	30
Guía de Isora	2016 Primer trimestre	Tasa variación interperiódica	10.79
Guía de Isora	2016 Primer trimestre	Dato	308
Guía de Isora	2016 Primer trimestre	Tasa variación anual	4.41
Güímar	2016 Primer trimestre	Variación anual	25
Güímar	2016 Primer trimestre	Variación interperiódica	2
Güímar	2016 Primer trimestre	Tasa variación interperiódica	0.61
Güímar	2016 Primer trimestre	Dato	332
Güímar	2016 Primer trimestre	Tasa variación anual	8.14
Icod de los Vinos	2016 Primer trimestre	Variación anual	28
Icod de los Vinos	2016 Primer trimestre	Variación interperiódica	43
Icod de los Vinos	2016 Primer trimestre	Tasa variación interperiódica	10.54
Icod de los Vinos	2016 Primer trimestre	Dato	451
Icod de los Vinos	2016 Primer trimestre	Tasa variación anual	6.62
La Matanza de Acentejo	2016 Primer trimestre	Variación anual	49
La Matanza de Acentejo	2016 Primer trimestre	Variación interperiódica	0
La Matanza de Acentejo	2016 Primer trimestre	Tasa variación interperiódica	0.00
La Matanza de Acentejo	2016 Primer trimestre	Dato	235
La Matanza de Acentejo	2016 Primer trimestre	Tasa variación anual	26.34
La Orotava	2016 Primer trimestre	Variación anual	99
La Orotava	2016 Primer trimestre	Variación interperiódica	-30
La Orotava	2016 Primer trimestre	Tasa variación interperiódica	-3.51
La Orotava	2016 Primer trimestre	Dato	825
La Orotava	2016 Primer trimestre	Tasa variación anual	13.64
Puerto de la Cruz	2016 Primer trimestre	Variación anual	65
Puerto de la Cruz	2016 Primer trimestre	Variación interperiódica	-19
Puerto de la Cruz	2016 Primer trimestre	Tasa variación interperiódica	-6.38
Puerto de la Cruz	2016 Primer trimestre	Dato	279
Puerto de la Cruz	2016 Primer trimestre	Tasa variación anual	30.37
Los Realejos	2016 Primer trimestre	Variación anual	90
Los Realejos	2016 Primer trimestre	Variación interperiódica	-23
Los Realejos	2016 Primer trimestre	Tasa variación interperiódica	-3.03
Los Realejos	2016 Primer trimestre	Dato	735
Los Realejos	2016 Primer trimestre	Tasa variación anual	13.95
El Rosario	2016 Primer trimestre	Variación anual	53
El Rosario	2016 Primer trimestre	Variación interperiódica	37
El Rosario	2016 Primer trimestre	Tasa variación interperiódica	7.47
El Rosario	2016 Primer trimestre	Dato	532
El Rosario	2016 Primer trimestre	Tasa variación anual	11.06
San Cristóbal de La Laguna	2016 Primer trimestre	Variación anual	373
San Cristóbal de La Laguna	2016 Primer trimestre	Variación interperiódica	196
San Cristóbal de La Laguna	2016 Primer trimestre	Tasa variación interperiódica	6.38
San Cristóbal de La Laguna	2016 Primer trimestre	Dato	3266
San Cristóbal de La Laguna	2016 Primer trimestre	Tasa variación anual	12.89
San Juan de la Rambla	2016 Primer trimestre	Variación anual	10
San Juan de la Rambla	2016 Primer trimestre	Variación interperiódica	-2
San Juan de la Rambla	2016 Primer trimestre	Tasa variación interperiódica	-3.33
San Juan de la Rambla	2016 Primer trimestre	Dato	58
San Juan de la Rambla	2016 Primer trimestre	Tasa variación anual	20.83
San Miguel de Abona	2016 Primer trimestre	Variación anual	35
San Miguel de Abona	2016 Primer trimestre	Variación interperiódica	-14
San Miguel de Abona	2016 Primer trimestre	Tasa variación interperiódica	-4.55
San Miguel de Abona	2016 Primer trimestre	Dato	294
San Miguel de Abona	2016 Primer trimestre	Tasa variación anual	13.51
Santa Cruz de Tenerife	2016 Primer trimestre	Variación anual	317
Santa Cruz de Tenerife	2016 Primer trimestre	Variación interperiódica	37
Santa Cruz de Tenerife	2016 Primer trimestre	Tasa variación interperiódica	0.90
Santa Cruz de Tenerife	2016 Primer trimestre	Dato	4131
Santa Cruz de Tenerife	2016 Primer trimestre	Tasa variación anual	8.31
Santa Úrsula	2016 Primer trimestre	Variación anual	16
Santa Úrsula	2016 Primer trimestre	Variación interperiódica	-53
Santa Úrsula	2016 Primer trimestre	Tasa variación interperiódica	-13.77
Santa Úrsula	2016 Primer trimestre	Dato	332
Santa Úrsula	2016 Primer trimestre	Tasa variación anual	5.06
Santiago del Teide	2016 Primer trimestre	Variación anual	5
Santiago del Teide	2016 Primer trimestre	Variación interperiódica	2
Santiago del Teide	2016 Primer trimestre	Tasa variación interperiódica	1.48
Santiago del Teide	2016 Primer trimestre	Dato	137
Santiago del Teide	2016 Primer trimestre	Tasa variación anual	3.79
El Sauzal	2016 Primer trimestre	Variación anual	1
El Sauzal	2016 Primer trimestre	Variación interperiódica	-4
El Sauzal	2016 Primer trimestre	Tasa variación interperiódica	-3.05
El Sauzal	2016 Primer trimestre	Dato	127
El Sauzal	2016 Primer trimestre	Tasa variación anual	0.79
Los Silos	2016 Primer trimestre	Variación anual	-11
Los Silos	2016 Primer trimestre	Variación interperiódica	-14
Los Silos	2016 Primer trimestre	Tasa variación interperiódica	-25.45
Los Silos	2016 Primer trimestre	Dato	41
Los Silos	2016 Primer trimestre	Tasa variación anual	-21.15
Tacoronte	2016 Primer trimestre	Variación anual	22
Tacoronte	2016 Primer trimestre	Variación interperiódica	-34
Tacoronte	2016 Primer trimestre	Tasa variación interperiódica	-7.62
Tacoronte	2016 Primer trimestre	Dato	412
Tacoronte	2016 Primer trimestre	Tasa variación anual	5.64
El Tanque	2016 Primer trimestre	Variación anual	-1
El Tanque	2016 Primer trimestre	Variación interperiódica	-3
El Tanque	2016 Primer trimestre	Tasa variación interperiódica	-11.54
El Tanque	2016 Primer trimestre	Dato	23
El Tanque	2016 Primer trimestre	Tasa variación anual	-4.17
Tegueste	2016 Primer trimestre	Variación anual	40
Tegueste	2016 Primer trimestre	Variación interperiódica	9
Tegueste	2016 Primer trimestre	Tasa variación interperiódica	4.43
Tegueste	2016 Primer trimestre	Dato	212
Tegueste	2016 Primer trimestre	Tasa variación anual	23.26
La Victoria de Acentejo	2016 Primer trimestre	Variación anual	34
La Victoria de Acentejo	2016 Primer trimestre	Variación interperiódica	17
La Victoria de Acentejo	2016 Primer trimestre	Tasa variación interperiódica	7.14
La Victoria de Acentejo	2016 Primer trimestre	Dato	255
La Victoria de Acentejo	2016 Primer trimestre	Tasa variación anual	15.38
Vilaflor de Chasna	2016 Primer trimestre	Variación anual	7
Vilaflor de Chasna	2016 Primer trimestre	Variación interperiódica	2
Vilaflor de Chasna	2016 Primer trimestre	Tasa variación interperiódica	8.00
Vilaflor de Chasna	2016 Primer trimestre	Dato	27
Vilaflor de Chasna	2016 Primer trimestre	Tasa variación anual	35.00
Adeje	2015 Cuarto trimestre	Variación anual	97
Adeje	2015 Cuarto trimestre	Variación interperiódica	-51
Adeje	2015 Cuarto trimestre	Tasa variación interperiódica	-5.98
Adeje	2015 Cuarto trimestre	Dato	802
Adeje	2015 Cuarto trimestre	Tasa variación anual	13.76
Arafo	2015 Cuarto trimestre	Variación anual	21
Arafo	2015 Cuarto trimestre	Variación interperiódica	-11
Arafo	2015 Cuarto trimestre	Tasa variación interperiódica	-11.46
Arafo	2015 Cuarto trimestre	Dato	85
Arafo	2015 Cuarto trimestre	Tasa variación anual	32.81
Arico	2015 Cuarto trimestre	Variación anual	17
Arico	2015 Cuarto trimestre	Variación interperiódica	4
Arico	2015 Cuarto trimestre	Tasa variación interperiódica	4.55
Arico	2015 Cuarto trimestre	Dato	92
Arico	2015 Cuarto trimestre	Tasa variación anual	22.67
Arona	2015 Cuarto trimestre	Variación anual	97
Arona	2015 Cuarto trimestre	Variación interperiódica	-109
Arona	2015 Cuarto trimestre	Tasa variación interperiódica	-8.89
Arona	2015 Cuarto trimestre	Dato	1117
Arona	2015 Cuarto trimestre	Tasa variación anual	9.51
Buenavista del Norte	2015 Cuarto trimestre	Variación anual	-10
Buenavista del Norte	2015 Cuarto trimestre	Variación interperiódica	-1
Buenavista del Norte	2015 Cuarto trimestre	Tasa variación interperiódica	-2.22
Buenavista del Norte	2015 Cuarto trimestre	Dato	44
Buenavista del Norte	2015 Cuarto trimestre	Tasa variación anual	-18.52
Candelaria	2015 Cuarto trimestre	Variación anual	68
Candelaria	2015 Cuarto trimestre	Variación interperiódica	-53
Candelaria	2015 Cuarto trimestre	Tasa variación interperiódica	-11.21
Candelaria	2015 Cuarto trimestre	Dato	420
Candelaria	2015 Cuarto trimestre	Tasa variación anual	19.32
Fasnia	2015 Cuarto trimestre	Variación anual	0
Fasnia	2015 Cuarto trimestre	Variación interperiódica	1
Fasnia	2015 Cuarto trimestre	Tasa variación interperiódica	6.25
Fasnia	2015 Cuarto trimestre	Dato	17
Fasnia	2015 Cuarto trimestre	Tasa variación anual	0.00
Garachico	2015 Cuarto trimestre	Variación anual	-3
Garachico	2015 Cuarto trimestre	Variación interperiódica	-1
Garachico	2015 Cuarto trimestre	Tasa variación interperiódica	-2.94
Garachico	2015 Cuarto trimestre	Dato	33
Garachico	2015 Cuarto trimestre	Tasa variación anual	-8.33
Granadilla de Abona	2015 Cuarto trimestre	Variación anual	142
Granadilla de Abona	2015 Cuarto trimestre	Variación interperiódica	-36
Granadilla de Abona	2015 Cuarto trimestre	Tasa variación interperiódica	-4.46
Granadilla de Abona	2015 Cuarto trimestre	Dato	771
Granadilla de Abona	2015 Cuarto trimestre	Tasa variación anual	22.58
La Guancha	2015 Cuarto trimestre	Variación anual	24
La Guancha	2015 Cuarto trimestre	Variación interperiódica	1
La Guancha	2015 Cuarto trimestre	Tasa variación interperiódica	0.88
La Guancha	2015 Cuarto trimestre	Dato	115
La Guancha	2015 Cuarto trimestre	Tasa variación anual	26.37
Guía de Isora	2015 Cuarto trimestre	Variación anual	-1
Guía de Isora	2015 Cuarto trimestre	Variación interperiódica	-4
Guía de Isora	2015 Cuarto trimestre	Tasa variación interperiódica	-1.42
Guía de Isora	2015 Cuarto trimestre	Dato	278
Guía de Isora	2015 Cuarto trimestre	Tasa variación anual	-0.36
Güímar	2015 Cuarto trimestre	Variación anual	50
Güímar	2015 Cuarto trimestre	Variación interperiódica	24
Güímar	2015 Cuarto trimestre	Tasa variación interperiódica	7.84
Güímar	2015 Cuarto trimestre	Dato	330
Güímar	2015 Cuarto trimestre	Tasa variación anual	17.86
Icod de los Vinos	2015 Cuarto trimestre	Variación anual	46
Icod de los Vinos	2015 Cuarto trimestre	Variación interperiódica	14
Icod de los Vinos	2015 Cuarto trimestre	Tasa variación interperiódica	3.55
Icod de los Vinos	2015 Cuarto trimestre	Dato	408
Icod de los Vinos	2015 Cuarto trimestre	Tasa variación anual	12.71
La Matanza de Acentejo	2015 Cuarto trimestre	Variación anual	70
La Matanza de Acentejo	2015 Cuarto trimestre	Variación interperiódica	0
La Matanza de Acentejo	2015 Cuarto trimestre	Tasa variación interperiódica	0.00
La Matanza de Acentejo	2015 Cuarto trimestre	Dato	235
La Matanza de Acentejo	2015 Cuarto trimestre	Tasa variación anual	42.42
La Orotava	2015 Cuarto trimestre	Variación anual	142
La Orotava	2015 Cuarto trimestre	Variación interperiódica	-33
La Orotava	2015 Cuarto trimestre	Tasa variación interperiódica	-3.72
La Orotava	2015 Cuarto trimestre	Dato	855
La Orotava	2015 Cuarto trimestre	Tasa variación anual	19.92
Puerto de la Cruz	2015 Cuarto trimestre	Variación anual	76
Puerto de la Cruz	2015 Cuarto trimestre	Variación interperiódica	11
Puerto de la Cruz	2015 Cuarto trimestre	Tasa variación interperiódica	3.83
Puerto de la Cruz	2015 Cuarto trimestre	Dato	298
Puerto de la Cruz	2015 Cuarto trimestre	Tasa variación anual	34.23
Los Realejos	2015 Cuarto trimestre	Variación anual	106
Los Realejos	2015 Cuarto trimestre	Variación interperiódica	7
Los Realejos	2015 Cuarto trimestre	Tasa variación interperiódica	0.93
Los Realejos	2015 Cuarto trimestre	Dato	758
Los Realejos	2015 Cuarto trimestre	Tasa variación anual	16.26
El Rosario	2015 Cuarto trimestre	Variación anual	32
El Rosario	2015 Cuarto trimestre	Variación interperiódica	-26
El Rosario	2015 Cuarto trimestre	Tasa variación interperiódica	-4.99
El Rosario	2015 Cuarto trimestre	Dato	495
El Rosario	2015 Cuarto trimestre	Tasa variación anual	6.91
San Cristóbal de La Laguna	2015 Cuarto trimestre	Variación anual	266
San Cristóbal de La Laguna	2015 Cuarto trimestre	Variación interperiódica	-49
San Cristóbal de La Laguna	2015 Cuarto trimestre	Tasa variación interperiódica	-1.57
San Cristóbal de La Laguna	2015 Cuarto trimestre	Dato	3070
San Cristóbal de La Laguna	2015 Cuarto trimestre	Tasa variación anual	9.49
San Juan de la Rambla	2015 Cuarto trimestre	Variación anual	1
San Juan de la Rambla	2015 Cuarto trimestre	Variación interperiódica	8
San Juan de la Rambla	2015 Cuarto trimestre	Tasa variación interperiódica	15.38
San Juan de la Rambla	2015 Cuarto trimestre	Dato	60
San Juan de la Rambla	2015 Cuarto trimestre	Tasa variación anual	1.69
San Miguel de Abona	2015 Cuarto trimestre	Variación anual	84
San Miguel de Abona	2015 Cuarto trimestre	Variación interperiódica	-7
San Miguel de Abona	2015 Cuarto trimestre	Tasa variación interperiódica	-2.22
San Miguel de Abona	2015 Cuarto trimestre	Dato	308
San Miguel de Abona	2015 Cuarto trimestre	Tasa variación anual	37.50
Santa Cruz de Tenerife	2015 Cuarto trimestre	Variación anual	372
Santa Cruz de Tenerife	2015 Cuarto trimestre	Variación interperiódica	-162
Santa Cruz de Tenerife	2015 Cuarto trimestre	Tasa variación interperiódica	-3.81
Santa Cruz de Tenerife	2015 Cuarto trimestre	Dato	4094
Santa Cruz de Tenerife	2015 Cuarto trimestre	Tasa variación anual	9.99
Santa Úrsula	2015 Cuarto trimestre	Variación anual	105
Santa Úrsula	2015 Cuarto trimestre	Variación interperiódica	-12
Santa Úrsula	2015 Cuarto trimestre	Tasa variación interperiódica	-3.02
Santa Úrsula	2015 Cuarto trimestre	Dato	385
Santa Úrsula	2015 Cuarto trimestre	Tasa variación anual	37.50
Santiago del Teide	2015 Cuarto trimestre	Variación anual	7
Santiago del Teide	2015 Cuarto trimestre	Variación interperiódica	-5
Santiago del Teide	2015 Cuarto trimestre	Tasa variación interperiódica	-3.57
Santiago del Teide	2015 Cuarto trimestre	Dato	135
Santiago del Teide	2015 Cuarto trimestre	Tasa variación anual	5.47
El Sauzal	2015 Cuarto trimestre	Variación anual	4
El Sauzal	2015 Cuarto trimestre	Variación interperiódica	-22
El Sauzal	2015 Cuarto trimestre	Tasa variación interperiódica	-14.38
El Sauzal	2015 Cuarto trimestre	Dato	131
El Sauzal	2015 Cuarto trimestre	Tasa variación anual	3.15
Los Silos	2015 Cuarto trimestre	Variación anual	10
Los Silos	2015 Cuarto trimestre	Variación interperiódica	-29
Los Silos	2015 Cuarto trimestre	Tasa variación interperiódica	-34.52
Los Silos	2015 Cuarto trimestre	Dato	55
Los Silos	2015 Cuarto trimestre	Tasa variación anual	22.22
Tacoronte	2015 Cuarto trimestre	Variación anual	82
Tacoronte	2015 Cuarto trimestre	Variación interperiódica	18
Tacoronte	2015 Cuarto trimestre	Tasa variación interperiódica	4.21
Tacoronte	2015 Cuarto trimestre	Dato	446
Tacoronte	2015 Cuarto trimestre	Tasa variación anual	22.53
El Tanque	2015 Cuarto trimestre	Variación anual	0
El Tanque	2015 Cuarto trimestre	Variación interperiódica	1
El Tanque	2015 Cuarto trimestre	Tasa variación interperiódica	4.00
El Tanque	2015 Cuarto trimestre	Dato	26
El Tanque	2015 Cuarto trimestre	Tasa variación anual	0.00
Tegueste	2015 Cuarto trimestre	Variación anual	22
Tegueste	2015 Cuarto trimestre	Variación interperiódica	-19
Tegueste	2015 Cuarto trimestre	Tasa variación interperiódica	-8.56
Tegueste	2015 Cuarto trimestre	Dato	203
Tegueste	2015 Cuarto trimestre	Tasa variación anual	12.15
La Victoria de Acentejo	2015 Cuarto trimestre	Variación anual	45
La Victoria de Acentejo	2015 Cuarto trimestre	Variación interperiódica	-23
La Victoria de Acentejo	2015 Cuarto trimestre	Tasa variación interperiódica	-8.81
La Victoria de Acentejo	2015 Cuarto trimestre	Dato	238
La Victoria de Acentejo	2015 Cuarto trimestre	Tasa variación anual	23.32
Vilaflor de Chasna	2015 Cuarto trimestre	Variación anual	11
Vilaflor de Chasna	2015 Cuarto trimestre	Variación interperiódica	0
Vilaflor de Chasna	2015 Cuarto trimestre	Tasa variación interperiódica	0.00
Vilaflor de Chasna	2015 Cuarto trimestre	Dato	25
Vilaflor de Chasna	2015 Cuarto trimestre	Tasa variación anual	78.57
Adeje	2015 Tercer trimestre	Variación anual	98
Adeje	2015 Tercer trimestre	Variación interperiódica	-81
Adeje	2015 Tercer trimestre	Tasa variación interperiódica	-8.67
Adeje	2015 Tercer trimestre	Dato	853
Adeje	2015 Tercer trimestre	Tasa variación anual	12.98
Arafo	2015 Tercer trimestre	Variación anual	37
Arafo	2015 Tercer trimestre	Variación interperiódica	6
Arafo	2015 Tercer trimestre	Tasa variación interperiódica	6.67
Arafo	2015 Tercer trimestre	Dato	96
Arafo	2015 Tercer trimestre	Tasa variación anual	62.71
Arico	2015 Tercer trimestre	Variación anual	1
Arico	2015 Tercer trimestre	Variación interperiódica	-8
Arico	2015 Tercer trimestre	Tasa variación interperiódica	-8.33
Arico	2015 Tercer trimestre	Dato	88
Arico	2015 Tercer trimestre	Tasa variación anual	1.15
Arona	2015 Tercer trimestre	Variación anual	63
Arona	2015 Tercer trimestre	Variación interperiódica	-25
Arona	2015 Tercer trimestre	Tasa variación interperiódica	-2.00
Arona	2015 Tercer trimestre	Dato	1226
Arona	2015 Tercer trimestre	Tasa variación anual	5.42
Buenavista del Norte	2015 Tercer trimestre	Variación anual	-13
Buenavista del Norte	2015 Tercer trimestre	Variación interperiódica	-3
Buenavista del Norte	2015 Tercer trimestre	Tasa variación interperiódica	-6.25
Buenavista del Norte	2015 Tercer trimestre	Dato	45
Buenavista del Norte	2015 Tercer trimestre	Tasa variación anual	-22.41
Candelaria	2015 Tercer trimestre	Variación anual	142
Candelaria	2015 Tercer trimestre	Variación interperiódica	58
Candelaria	2015 Tercer trimestre	Tasa variación interperiódica	13.98
Candelaria	2015 Tercer trimestre	Dato	473
Candelaria	2015 Tercer trimestre	Tasa variación anual	42.90
Fasnia	2015 Tercer trimestre	Variación anual	2
Fasnia	2015 Tercer trimestre	Variación interperiódica	-2
Fasnia	2015 Tercer trimestre	Tasa variación interperiódica	-11.11
Fasnia	2015 Tercer trimestre	Dato	16
Fasnia	2015 Tercer trimestre	Tasa variación anual	14.29
Garachico	2015 Tercer trimestre	Variación anual	-11
Garachico	2015 Tercer trimestre	Variación interperiódica	2
Garachico	2015 Tercer trimestre	Tasa variación interperiódica	6.25
Garachico	2015 Tercer trimestre	Dato	34
Garachico	2015 Tercer trimestre	Tasa variación anual	-24.44
Granadilla de Abona	2015 Tercer trimestre	Variación anual	138
Granadilla de Abona	2015 Tercer trimestre	Variación interperiódica	-24
Granadilla de Abona	2015 Tercer trimestre	Tasa variación interperiódica	-2.89
Granadilla de Abona	2015 Tercer trimestre	Dato	807
Granadilla de Abona	2015 Tercer trimestre	Tasa variación anual	20.63
La Guancha	2015 Tercer trimestre	Variación anual	28
La Guancha	2015 Tercer trimestre	Variación interperiódica	13
La Guancha	2015 Tercer trimestre	Tasa variación interperiódica	12.87
La Guancha	2015 Tercer trimestre	Dato	114
La Guancha	2015 Tercer trimestre	Tasa variación anual	32.56
Guía de Isora	2015 Tercer trimestre	Variación anual	10
Guía de Isora	2015 Tercer trimestre	Variación interperiódica	-9
Guía de Isora	2015 Tercer trimestre	Tasa variación interperiódica	-3.09
Guía de Isora	2015 Tercer trimestre	Dato	282
Guía de Isora	2015 Tercer trimestre	Tasa variación anual	3.68
Güímar	2015 Tercer trimestre	Variación anual	28
Güímar	2015 Tercer trimestre	Variación interperiódica	-23
Güímar	2015 Tercer trimestre	Tasa variación interperiódica	-6.99
Güímar	2015 Tercer trimestre	Dato	306
Güímar	2015 Tercer trimestre	Tasa variación anual	10.07
Icod de los Vinos	2015 Tercer trimestre	Variación anual	11
Icod de los Vinos	2015 Tercer trimestre	Variación interperiódica	-56
Icod de los Vinos	2015 Tercer trimestre	Tasa variación interperiódica	-12.44
Icod de los Vinos	2015 Tercer trimestre	Dato	394
Icod de los Vinos	2015 Tercer trimestre	Tasa variación anual	2.87
La Matanza de Acentejo	2015 Tercer trimestre	Variación anual	34
La Matanza de Acentejo	2015 Tercer trimestre	Variación interperiódica	19
La Matanza de Acentejo	2015 Tercer trimestre	Tasa variación interperiódica	8.80
La Matanza de Acentejo	2015 Tercer trimestre	Dato	235
La Matanza de Acentejo	2015 Tercer trimestre	Tasa variación anual	16.92
La Orotava	2015 Tercer trimestre	Variación anual	92
La Orotava	2015 Tercer trimestre	Variación interperiódica	33
La Orotava	2015 Tercer trimestre	Tasa variación interperiódica	3.86
La Orotava	2015 Tercer trimestre	Dato	888
La Orotava	2015 Tercer trimestre	Tasa variación anual	11.56
Puerto de la Cruz	2015 Tercer trimestre	Variación anual	32
Puerto de la Cruz	2015 Tercer trimestre	Variación interperiódica	-5
Puerto de la Cruz	2015 Tercer trimestre	Tasa variación interperiódica	-1.71
Puerto de la Cruz	2015 Tercer trimestre	Dato	287
Puerto de la Cruz	2015 Tercer trimestre	Tasa variación anual	12.55
Los Realejos	2015 Tercer trimestre	Variación anual	100
Los Realejos	2015 Tercer trimestre	Variación interperiódica	-7
