GEOGRAPHICAL	TIME	MEASURE	OBS_VALUE
Arico	2018 Tercer trimestre	Dato	1841
Arico	2018 Tercer trimestre	Tasa variación anual	4.96
Arona	2018 Tercer trimestre	Variación anual	300
Arona	2018 Tercer trimestre	Variación interperiódica	2
Arona	2018 Tercer trimestre	Tasa variación interperiódica	0.01
Arona	2018 Tercer trimestre	Dato	31356
Arona	2018 Tercer trimestre	Tasa variación anual	0.97
Buenavista del Norte	2018 Tercer trimestre	Variación anual	19
Buenavista del Norte	2018 Tercer trimestre	Variación interperiódica	30
Buenavista del Norte	2018 Tercer trimestre	Tasa variación interperiódica	2.53
Buenavista del Norte	2018 Tercer trimestre	Dato	1218
Buenavista del Norte	2018 Tercer trimestre	Tasa variación anual	1.58
Candelaria	2018 Tercer trimestre	Variación anual	-89
Candelaria	2018 Tercer trimestre	Variación interperiódica	-135
Candelaria	2018 Tercer trimestre	Tasa variación interperiódica	-1.68
Candelaria	2018 Tercer trimestre	Dato	7885
Candelaria	2018 Tercer trimestre	Tasa variación anual	-1.12
Fasnia	2018 Tercer trimestre	Variación anual	9
Fasnia	2018 Tercer trimestre	Variación interperiódica	28
Fasnia	2018 Tercer trimestre	Tasa variación interperiódica	7.29
Fasnia	2018 Tercer trimestre	Dato	412
Fasnia	2018 Tercer trimestre	Tasa variación anual	2.23
Garachico	2018 Tercer trimestre	Variación anual	-16
Garachico	2018 Tercer trimestre	Variación interperiódica	34
Garachico	2018 Tercer trimestre	Tasa variación interperiódica	3.38
Garachico	2018 Tercer trimestre	Dato	1041
Garachico	2018 Tercer trimestre	Tasa variación anual	-1.51
Granadilla de Abona	2018 Tercer trimestre	Variación anual	694
Granadilla de Abona	2018 Tercer trimestre	Variación interperiódica	463
Granadilla de Abona	2018 Tercer trimestre	Tasa variación interperiódica	3.73
Granadilla de Abona	2018 Tercer trimestre	Dato	12884
Granadilla de Abona	2018 Tercer trimestre	Tasa variación anual	5.69
La Guancha	2018 Tercer trimestre	Variación anual	21
La Guancha	2018 Tercer trimestre	Variación interperiódica	0
La Guancha	2018 Tercer trimestre	Tasa variación interperiódica	0.00
La Guancha	2018 Tercer trimestre	Dato	1017
La Guancha	2018 Tercer trimestre	Tasa variación anual	2.11
Guía de Isora	2018 Tercer trimestre	Variación anual	240
Guía de Isora	2018 Tercer trimestre	Variación interperiódica	169
Guía de Isora	2018 Tercer trimestre	Tasa variación interperiódica	2.74
Guía de Isora	2018 Tercer trimestre	Dato	6344
Guía de Isora	2018 Tercer trimestre	Tasa variación anual	3.93
Güímar	2018 Tercer trimestre	Variación anual	251
Güímar	2018 Tercer trimestre	Variación interperiódica	97
Güímar	2018 Tercer trimestre	Tasa variación interperiódica	2.20
Güímar	2018 Tercer trimestre	Dato	4501
Güímar	2018 Tercer trimestre	Tasa variación anual	5.91
Icod de los Vinos	2018 Tercer trimestre	Variación anual	143
Icod de los Vinos	2018 Tercer trimestre	Variación interperiódica	63
Icod de los Vinos	2018 Tercer trimestre	Tasa variación interperiódica	1.18
Icod de los Vinos	2018 Tercer trimestre	Dato	5396
Icod de los Vinos	2018 Tercer trimestre	Tasa variación anual	2.72
La Matanza de Acentejo	2018 Tercer trimestre	Variación anual	136
La Matanza de Acentejo	2018 Tercer trimestre	Variación interperiódica	-13
La Matanza de Acentejo	2018 Tercer trimestre	Tasa variación interperiódica	-0.68
La Matanza de Acentejo	2018 Tercer trimestre	Dato	1911
La Matanza de Acentejo	2018 Tercer trimestre	Tasa variación anual	7.66
La Orotava	2018 Tercer trimestre	Variación anual	390
La Orotava	2018 Tercer trimestre	Variación interperiódica	214
La Orotava	2018 Tercer trimestre	Tasa variación interperiódica	1.98
La Orotava	2018 Tercer trimestre	Dato	11025
La Orotava	2018 Tercer trimestre	Tasa variación anual	3.67
Puerto de la Cruz	2018 Tercer trimestre	Variación anual	119
Puerto de la Cruz	2018 Tercer trimestre	Variación interperiódica	179
Puerto de la Cruz	2018 Tercer trimestre	Tasa variación interperiódica	1.33
Puerto de la Cruz	2018 Tercer trimestre	Dato	13672
Puerto de la Cruz	2018 Tercer trimestre	Tasa variación anual	0.88
Los Realejos	2018 Tercer trimestre	Variación anual	71
Los Realejos	2018 Tercer trimestre	Variación interperiódica	-112
Los Realejos	2018 Tercer trimestre	Tasa variación interperiódica	-1.54
Los Realejos	2018 Tercer trimestre	Dato	7171
Los Realejos	2018 Tercer trimestre	Tasa variación anual	1.00
El Rosario	2018 Tercer trimestre	Variación anual	517
El Rosario	2018 Tercer trimestre	Variación interperiódica	79
El Rosario	2018 Tercer trimestre	Tasa variación interperiódica	1.16
El Rosario	2018 Tercer trimestre	Dato	6887
El Rosario	2018 Tercer trimestre	Tasa variación anual	8.12
San Cristóbal de La Laguna	2018 Tercer trimestre	Variación anual	2714
San Cristóbal de La Laguna	2018 Tercer trimestre	Variación interperiódica	2430
San Cristóbal de La Laguna	2018 Tercer trimestre	Tasa variación interperiódica	4.21
San Cristóbal de La Laguna	2018 Tercer trimestre	Dato	60181
San Cristóbal de La Laguna	2018 Tercer trimestre	Tasa variación anual	4.72
San Juan de la Rambla	2018 Tercer trimestre	Variación anual	3
San Juan de la Rambla	2018 Tercer trimestre	Variación interperiódica	-53
San Juan de la Rambla	2018 Tercer trimestre	Tasa variación interperiódica	-5.72
San Juan de la Rambla	2018 Tercer trimestre	Dato	874
San Juan de la Rambla	2018 Tercer trimestre	Tasa variación anual	0.34
San Miguel de Abona	2018 Tercer trimestre	Variación anual	553
San Miguel de Abona	2018 Tercer trimestre	Variación interperiódica	239
San Miguel de Abona	2018 Tercer trimestre	Tasa variación interperiódica	3.02
San Miguel de Abona	2018 Tercer trimestre	Dato	8159
San Miguel de Abona	2018 Tercer trimestre	Tasa variación anual	7.27
Santa Cruz de Tenerife	2018 Tercer trimestre	Variación anual	4037
Santa Cruz de Tenerife	2018 Tercer trimestre	Variación interperiódica	3026
Santa Cruz de Tenerife	2018 Tercer trimestre	Tasa variación interperiódica	2.51
Santa Cruz de Tenerife	2018 Tercer trimestre	Dato	123580
Santa Cruz de Tenerife	2018 Tercer trimestre	Tasa variación anual	3.38
Santa Úrsula	2018 Tercer trimestre	Variación anual	166
Santa Úrsula	2018 Tercer trimestre	Variación interperiódica	-49
Santa Úrsula	2018 Tercer trimestre	Tasa variación interperiódica	-1.29
Santa Úrsula	2018 Tercer trimestre	Dato	3750
Santa Úrsula	2018 Tercer trimestre	Tasa variación anual	4.63
Santiago del Teide	2018 Tercer trimestre	Variación anual	95
Santiago del Teide	2018 Tercer trimestre	Variación interperiódica	92
Santiago del Teide	2018 Tercer trimestre	Tasa variación interperiódica	2.55
Santiago del Teide	2018 Tercer trimestre	Dato	3702
Santiago del Teide	2018 Tercer trimestre	Tasa variación anual	2.63
El Sauzal	2018 Tercer trimestre	Variación anual	109
El Sauzal	2018 Tercer trimestre	Variación interperiódica	-51
El Sauzal	2018 Tercer trimestre	Tasa variación interperiódica	-2.77
El Sauzal	2018 Tercer trimestre	Dato	1790
El Sauzal	2018 Tercer trimestre	Tasa variación anual	6.48
Los Silos	2018 Tercer trimestre	Variación anual	28
Los Silos	2018 Tercer trimestre	Variación interperiódica	23
Los Silos	2018 Tercer trimestre	Tasa variación interperiódica	2.22
Los Silos	2018 Tercer trimestre	Dato	1058
Los Silos	2018 Tercer trimestre	Tasa variación anual	2.72
Tacoronte	2018 Tercer trimestre	Variación anual	152
Tacoronte	2018 Tercer trimestre	Variación interperiódica	67
Tacoronte	2018 Tercer trimestre	Tasa variación interperiódica	1.26
Tacoronte	2018 Tercer trimestre	Dato	5364
Tacoronte	2018 Tercer trimestre	Tasa variación anual	2.92
El Tanque	2018 Tercer trimestre	Variación anual	34
El Tanque	2018 Tercer trimestre	Variación interperiódica	5
El Tanque	2018 Tercer trimestre	Tasa variación interperiódica	1.14
El Tanque	2018 Tercer trimestre	Dato	442
El Tanque	2018 Tercer trimestre	Tasa variación anual	8.33
Tegueste	2018 Tercer trimestre	Variación anual	72
Tegueste	2018 Tercer trimestre	Variación interperiódica	-6
Tegueste	2018 Tercer trimestre	Tasa variación interperiódica	-0.25
Tegueste	2018 Tercer trimestre	Dato	2408
Tegueste	2018 Tercer trimestre	Tasa variación anual	3.08
La Victoria de Acentejo	2018 Tercer trimestre	Variación anual	61
La Victoria de Acentejo	2018 Tercer trimestre	Variación interperiódica	-17
La Victoria de Acentejo	2018 Tercer trimestre	Tasa variación interperiódica	-0.98
La Victoria de Acentejo	2018 Tercer trimestre	Dato	1716
La Victoria de Acentejo	2018 Tercer trimestre	Tasa variación anual	3.69
Vilaflor de Chasna	2018 Tercer trimestre	Variación anual	70
Vilaflor de Chasna	2018 Tercer trimestre	Variación interperiódica	3
Vilaflor de Chasna	2018 Tercer trimestre	Tasa variación interperiódica	0.63
Vilaflor de Chasna	2018 Tercer trimestre	Dato	483
Vilaflor de Chasna	2018 Tercer trimestre	Tasa variación anual	16.95
Adeje	2018 Segundo trimestre	Variación anual	1200
Adeje	2018 Segundo trimestre	Variación interperiódica	-122
Adeje	2018 Segundo trimestre	Tasa variación interperiódica	-0.43
Adeje	2018 Segundo trimestre	Dato	27988
Adeje	2018 Segundo trimestre	Tasa variación anual	4.48
Arafo	2018 Segundo trimestre	Variación anual	455
Arafo	2018 Segundo trimestre	Variación interperiódica	195
Arafo	2018 Segundo trimestre	Tasa variación interperiódica	6.23
Arafo	2018 Segundo trimestre	Dato	3324
Arafo	2018 Segundo trimestre	Tasa variación anual	15.86
Arico	2018 Segundo trimestre	Variación anual	151
Arico	2018 Segundo trimestre	Variación interperiódica	34
Arico	2018 Segundo trimestre	Tasa variación interperiódica	1.93
Arico	2018 Segundo trimestre	Dato	1793
Arico	2018 Segundo trimestre	Tasa variación anual	9.20
Arona	2018 Segundo trimestre	Variación anual	1368
Arona	2018 Segundo trimestre	Variación interperiódica	99
Arona	2018 Segundo trimestre	Tasa variación interperiódica	0.32
Arona	2018 Segundo trimestre	Dato	31354
Arona	2018 Segundo trimestre	Tasa variación anual	4.56
Buenavista del Norte	2018 Segundo trimestre	Variación anual	3
Buenavista del Norte	2018 Segundo trimestre	Variación interperiódica	17
Buenavista del Norte	2018 Segundo trimestre	Tasa variación interperiódica	1.45
Buenavista del Norte	2018 Segundo trimestre	Dato	1188
Buenavista del Norte	2018 Segundo trimestre	Tasa variación anual	0.25
Candelaria	2018 Segundo trimestre	Variación anual	27
Candelaria	2018 Segundo trimestre	Variación interperiódica	71
Candelaria	2018 Segundo trimestre	Tasa variación interperiódica	0.89
Candelaria	2018 Segundo trimestre	Dato	8020
Candelaria	2018 Segundo trimestre	Tasa variación anual	0.34
Fasnia	2018 Segundo trimestre	Variación anual	16
Fasnia	2018 Segundo trimestre	Variación interperiódica	41
Fasnia	2018 Segundo trimestre	Tasa variación interperiódica	11.95
Fasnia	2018 Segundo trimestre	Dato	384
Fasnia	2018 Segundo trimestre	Tasa variación anual	4.35
Garachico	2018 Segundo trimestre	Variación anual	18
Garachico	2018 Segundo trimestre	Variación interperiódica	-20
Garachico	2018 Segundo trimestre	Tasa variación interperiódica	-1.95
Garachico	2018 Segundo trimestre	Dato	1007
Garachico	2018 Segundo trimestre	Tasa variación anual	1.82
Granadilla de Abona	2018 Segundo trimestre	Variación anual	494
Granadilla de Abona	2018 Segundo trimestre	Variación interperiódica	-155
Granadilla de Abona	2018 Segundo trimestre	Tasa variación interperiódica	-1.23
Granadilla de Abona	2018 Segundo trimestre	Dato	12421
Granadilla de Abona	2018 Segundo trimestre	Tasa variación anual	4.14
La Guancha	2018 Segundo trimestre	Variación anual	0
La Guancha	2018 Segundo trimestre	Variación interperiódica	30
La Guancha	2018 Segundo trimestre	Tasa variación interperiódica	3.04
La Guancha	2018 Segundo trimestre	Dato	1017
La Guancha	2018 Segundo trimestre	Tasa variación anual	0.00
Guía de Isora	2018 Segundo trimestre	Variación anual	371
Guía de Isora	2018 Segundo trimestre	Variación interperiódica	-202
Guía de Isora	2018 Segundo trimestre	Tasa variación interperiódica	-3.17
Guía de Isora	2018 Segundo trimestre	Dato	6175
Guía de Isora	2018 Segundo trimestre	Tasa variación anual	6.39
Güímar	2018 Segundo trimestre	Variación anual	187
Güímar	2018 Segundo trimestre	Variación interperiódica	97
Güímar	2018 Segundo trimestre	Tasa variación interperiódica	2.25
Güímar	2018 Segundo trimestre	Dato	4404
Güímar	2018 Segundo trimestre	Tasa variación anual	4.43
Icod de los Vinos	2018 Segundo trimestre	Variación anual	237
Icod de los Vinos	2018 Segundo trimestre	Variación interperiódica	122
Icod de los Vinos	2018 Segundo trimestre	Tasa variación interperiódica	2.34
Icod de los Vinos	2018 Segundo trimestre	Dato	5333
Icod de los Vinos	2018 Segundo trimestre	Tasa variación anual	4.65
La Matanza de Acentejo	2018 Segundo trimestre	Variación anual	193
La Matanza de Acentejo	2018 Segundo trimestre	Variación interperiódica	64
La Matanza de Acentejo	2018 Segundo trimestre	Tasa variación interperiódica	3.44
La Matanza de Acentejo	2018 Segundo trimestre	Dato	1924
La Matanza de Acentejo	2018 Segundo trimestre	Tasa variación anual	11.15
La Orotava	2018 Segundo trimestre	Variación anual	485
La Orotava	2018 Segundo trimestre	Variación interperiódica	147
La Orotava	2018 Segundo trimestre	Tasa variación interperiódica	1.38
La Orotava	2018 Segundo trimestre	Dato	10811
La Orotava	2018 Segundo trimestre	Tasa variación anual	4.70
Puerto de la Cruz	2018 Segundo trimestre	Variación anual	281
Puerto de la Cruz	2018 Segundo trimestre	Variación interperiódica	-180
Puerto de la Cruz	2018 Segundo trimestre	Tasa variación interperiódica	-1.32
Puerto de la Cruz	2018 Segundo trimestre	Dato	13493
Puerto de la Cruz	2018 Segundo trimestre	Tasa variación anual	2.13
Los Realejos	2018 Segundo trimestre	Variación anual	401
Los Realejos	2018 Segundo trimestre	Variación interperiódica	193
Los Realejos	2018 Segundo trimestre	Tasa variación interperiódica	2.72
Los Realejos	2018 Segundo trimestre	Dato	7283
Los Realejos	2018 Segundo trimestre	Tasa variación anual	5.83
El Rosario	2018 Segundo trimestre	Variación anual	639
El Rosario	2018 Segundo trimestre	Variación interperiódica	145
El Rosario	2018 Segundo trimestre	Tasa variación interperiódica	2.18
El Rosario	2018 Segundo trimestre	Dato	6808
El Rosario	2018 Segundo trimestre	Tasa variación anual	10.36
San Cristóbal de La Laguna	2018 Segundo trimestre	Variación anual	2476
San Cristóbal de La Laguna	2018 Segundo trimestre	Variación interperiódica	349
San Cristóbal de La Laguna	2018 Segundo trimestre	Tasa variación interperiódica	0.61
San Cristóbal de La Laguna	2018 Segundo trimestre	Dato	57751
San Cristóbal de La Laguna	2018 Segundo trimestre	Tasa variación anual	4.48
San Juan de la Rambla	2018 Segundo trimestre	Variación anual	-1
San Juan de la Rambla	2018 Segundo trimestre	Variación interperiódica	30
San Juan de la Rambla	2018 Segundo trimestre	Tasa variación interperiódica	3.34
San Juan de la Rambla	2018 Segundo trimestre	Dato	927
San Juan de la Rambla	2018 Segundo trimestre	Tasa variación anual	-0.11
San Miguel de Abona	2018 Segundo trimestre	Variación anual	729
San Miguel de Abona	2018 Segundo trimestre	Variación interperiódica	-107
San Miguel de Abona	2018 Segundo trimestre	Tasa variación interperiódica	-1.33
San Miguel de Abona	2018 Segundo trimestre	Dato	7920
San Miguel de Abona	2018 Segundo trimestre	Tasa variación anual	10.14
Santa Cruz de Tenerife	2018 Segundo trimestre	Variación anual	5689
Santa Cruz de Tenerife	2018 Segundo trimestre	Variación interperiódica	-245
Santa Cruz de Tenerife	2018 Segundo trimestre	Tasa variación interperiódica	-0.20
Santa Cruz de Tenerife	2018 Segundo trimestre	Dato	120554
Santa Cruz de Tenerife	2018 Segundo trimestre	Tasa variación anual	4.95
Santa Úrsula	2018 Segundo trimestre	Variación anual	255
Santa Úrsula	2018 Segundo trimestre	Variación interperiódica	42
Santa Úrsula	2018 Segundo trimestre	Tasa variación interperiódica	1.12
Santa Úrsula	2018 Segundo trimestre	Dato	3799
Santa Úrsula	2018 Segundo trimestre	Tasa variación anual	7.20
Santiago del Teide	2018 Segundo trimestre	Variación anual	36
Santiago del Teide	2018 Segundo trimestre	Variación interperiódica	-95
Santiago del Teide	2018 Segundo trimestre	Tasa variación interperiódica	-2.56
Santiago del Teide	2018 Segundo trimestre	Dato	3610
Santiago del Teide	2018 Segundo trimestre	Tasa variación anual	1.01
El Sauzal	2018 Segundo trimestre	Variación anual	125
El Sauzal	2018 Segundo trimestre	Variación interperiódica	45
El Sauzal	2018 Segundo trimestre	Tasa variación interperiódica	2.51
El Sauzal	2018 Segundo trimestre	Dato	1841
El Sauzal	2018 Segundo trimestre	Tasa variación anual	7.28
Los Silos	2018 Segundo trimestre	Variación anual	14
Los Silos	2018 Segundo trimestre	Variación interperiódica	-46
Los Silos	2018 Segundo trimestre	Tasa variación interperiódica	-4.26
Los Silos	2018 Segundo trimestre	Dato	1035
Los Silos	2018 Segundo trimestre	Tasa variación anual	1.37
Tacoronte	2018 Segundo trimestre	Variación anual	196
Tacoronte	2018 Segundo trimestre	Variación interperiódica	-58
Tacoronte	2018 Segundo trimestre	Tasa variación interperiódica	-1.08
Tacoronte	2018 Segundo trimestre	Dato	5297
Tacoronte	2018 Segundo trimestre	Tasa variación anual	3.84
El Tanque	2018 Segundo trimestre	Variación anual	35
El Tanque	2018 Segundo trimestre	Variación interperiódica	10
El Tanque	2018 Segundo trimestre	Tasa variación interperiódica	2.34
El Tanque	2018 Segundo trimestre	Dato	437
El Tanque	2018 Segundo trimestre	Tasa variación anual	8.71
Tegueste	2018 Segundo trimestre	Variación anual	69
Tegueste	2018 Segundo trimestre	Variación interperiódica	10
Tegueste	2018 Segundo trimestre	Tasa variación interperiódica	0.42
Tegueste	2018 Segundo trimestre	Dato	2414
Tegueste	2018 Segundo trimestre	Tasa variación anual	2.94
La Victoria de Acentejo	2018 Segundo trimestre	Variación anual	70
La Victoria de Acentejo	2018 Segundo trimestre	Variación interperiódica	-2
La Victoria de Acentejo	2018 Segundo trimestre	Tasa variación interperiódica	-0.12
La Victoria de Acentejo	2018 Segundo trimestre	Dato	1733
La Victoria de Acentejo	2018 Segundo trimestre	Tasa variación anual	4.21
Vilaflor de Chasna	2018 Segundo trimestre	Variación anual	76
Vilaflor de Chasna	2018 Segundo trimestre	Variación interperiódica	21
Vilaflor de Chasna	2018 Segundo trimestre	Tasa variación interperiódica	4.58
Vilaflor de Chasna	2018 Segundo trimestre	Dato	480
Vilaflor de Chasna	2018 Segundo trimestre	Tasa variación anual	18.81
Adeje	2018 Primer trimestre	Variación anual	1418
Adeje	2018 Primer trimestre	Variación interperiódica	442
Adeje	2018 Primer trimestre	Tasa variación interperiódica	1.60
Adeje	2018 Primer trimestre	Dato	28110
Adeje	2018 Primer trimestre	Tasa variación anual	5.31
Arafo	2018 Primer trimestre	Variación anual	319
Arafo	2018 Primer trimestre	Variación interperiódica	7
Arafo	2018 Primer trimestre	Tasa variación interperiódica	0.22
Arafo	2018 Primer trimestre	Dato	3129
Arafo	2018 Primer trimestre	Tasa variación anual	11.35
Arico	2018 Primer trimestre	Variación anual	105
Arico	2018 Primer trimestre	Variación interperiódica	36
Arico	2018 Primer trimestre	Tasa variación interperiódica	2.09
Arico	2018 Primer trimestre	Dato	1759
Arico	2018 Primer trimestre	Tasa variación anual	6.35
Arona	2018 Primer trimestre	Variación anual	1493
Arona	2018 Primer trimestre	Variación interperiódica	-1
Arona	2018 Primer trimestre	Tasa variación interperiódica	-0.00
Arona	2018 Primer trimestre	Dato	31255
Arona	2018 Primer trimestre	Tasa variación anual	5.02
Buenavista del Norte	2018 Primer trimestre	Variación anual	-11
Buenavista del Norte	2018 Primer trimestre	Variación interperiódica	21
Buenavista del Norte	2018 Primer trimestre	Tasa variación interperiódica	1.83
Buenavista del Norte	2018 Primer trimestre	Dato	1171
Buenavista del Norte	2018 Primer trimestre	Tasa variación anual	-0.93
Candelaria	2018 Primer trimestre	Variación anual	342
Candelaria	2018 Primer trimestre	Variación interperiódica	97
Candelaria	2018 Primer trimestre	Tasa variación interperiódica	1.24
Candelaria	2018 Primer trimestre	Dato	7949
Candelaria	2018 Primer trimestre	Tasa variación anual	4.50
Fasnia	2018 Primer trimestre	Variación anual	-20
Fasnia	2018 Primer trimestre	Variación interperiódica	-13
Fasnia	2018 Primer trimestre	Tasa variación interperiódica	-3.65
Fasnia	2018 Primer trimestre	Dato	343
Fasnia	2018 Primer trimestre	Tasa variación anual	-5.51
Garachico	2018 Primer trimestre	Variación anual	40
Garachico	2018 Primer trimestre	Variación interperiódica	17
Garachico	2018 Primer trimestre	Tasa variación interperiódica	1.68
Garachico	2018 Primer trimestre	Dato	1027
Garachico	2018 Primer trimestre	Tasa variación anual	4.05
Granadilla de Abona	2018 Primer trimestre	Variación anual	658
Granadilla de Abona	2018 Primer trimestre	Variación interperiódica	253
Granadilla de Abona	2018 Primer trimestre	Tasa variación interperiódica	2.05
Granadilla de Abona	2018 Primer trimestre	Dato	12576
Granadilla de Abona	2018 Primer trimestre	Tasa variación anual	5.52
La Guancha	2018 Primer trimestre	Variación anual	17
La Guancha	2018 Primer trimestre	Variación interperiódica	2
La Guancha	2018 Primer trimestre	Tasa variación interperiódica	0.20
La Guancha	2018 Primer trimestre	Dato	987
La Guancha	2018 Primer trimestre	Tasa variación anual	1.75
Guía de Isora	2018 Primer trimestre	Variación anual	489
Guía de Isora	2018 Primer trimestre	Variación interperiódica	198
Guía de Isora	2018 Primer trimestre	Tasa variación interperiódica	3.20
Guía de Isora	2018 Primer trimestre	Dato	6377
Guía de Isora	2018 Primer trimestre	Tasa variación anual	8.31
Güímar	2018 Primer trimestre	Variación anual	164
Güímar	2018 Primer trimestre	Variación interperiódica	124
Güímar	2018 Primer trimestre	Tasa variación interperiódica	2.96
Güímar	2018 Primer trimestre	Dato	4307
Güímar	2018 Primer trimestre	Tasa variación anual	3.96
Icod de los Vinos	2018 Primer trimestre	Variación anual	282
Icod de los Vinos	2018 Primer trimestre	Variación interperiódica	97
Icod de los Vinos	2018 Primer trimestre	Tasa variación interperiódica	1.90
Icod de los Vinos	2018 Primer trimestre	Dato	5211
Icod de los Vinos	2018 Primer trimestre	Tasa variación anual	5.72
La Matanza de Acentejo	2018 Primer trimestre	Variación anual	206
La Matanza de Acentejo	2018 Primer trimestre	Variación interperiódica	11
La Matanza de Acentejo	2018 Primer trimestre	Tasa variación interperiódica	0.59
La Matanza de Acentejo	2018 Primer trimestre	Dato	1860
La Matanza de Acentejo	2018 Primer trimestre	Tasa variación anual	12.45
La Orotava	2018 Primer trimestre	Variación anual	506
La Orotava	2018 Primer trimestre	Variación interperiódica	-15
La Orotava	2018 Primer trimestre	Tasa variación interperiódica	-0.14
La Orotava	2018 Primer trimestre	Dato	10664
La Orotava	2018 Primer trimestre	Tasa variación anual	4.98
Puerto de la Cruz	2018 Primer trimestre	Variación anual	535
Puerto de la Cruz	2018 Primer trimestre	Variación interperiódica	46
Puerto de la Cruz	2018 Primer trimestre	Tasa variación interperiódica	0.34
Puerto de la Cruz	2018 Primer trimestre	Dato	13673
Puerto de la Cruz	2018 Primer trimestre	Tasa variación anual	4.07
Los Realejos	2018 Primer trimestre	Variación anual	218
Los Realejos	2018 Primer trimestre	Variación interperiódica	79
Los Realejos	2018 Primer trimestre	Tasa variación interperiódica	1.13
Los Realejos	2018 Primer trimestre	Dato	7090
Los Realejos	2018 Primer trimestre	Tasa variación anual	3.17
El Rosario	2018 Primer trimestre	Variación anual	558
El Rosario	2018 Primer trimestre	Variación interperiódica	217
El Rosario	2018 Primer trimestre	Tasa variación interperiódica	3.37
El Rosario	2018 Primer trimestre	Dato	6663
El Rosario	2018 Primer trimestre	Tasa variación anual	9.14
San Cristóbal de La Laguna	2018 Primer trimestre	Variación anual	2145
San Cristóbal de La Laguna	2018 Primer trimestre	Variación interperiódica	-102
San Cristóbal de La Laguna	2018 Primer trimestre	Tasa variación interperiódica	-0.18
San Cristóbal de La Laguna	2018 Primer trimestre	Dato	57402
San Cristóbal de La Laguna	2018 Primer trimestre	Tasa variación anual	3.88
San Juan de la Rambla	2018 Primer trimestre	Variación anual	11
San Juan de la Rambla	2018 Primer trimestre	Variación interperiódica	3
San Juan de la Rambla	2018 Primer trimestre	Tasa variación interperiódica	0.34
San Juan de la Rambla	2018 Primer trimestre	Dato	897
San Juan de la Rambla	2018 Primer trimestre	Tasa variación anual	1.24
San Miguel de Abona	2018 Primer trimestre	Variación anual	712
San Miguel de Abona	2018 Primer trimestre	Variación interperiódica	195
San Miguel de Abona	2018 Primer trimestre	Tasa variación interperiódica	2.49
San Miguel de Abona	2018 Primer trimestre	Dato	8027
San Miguel de Abona	2018 Primer trimestre	Tasa variación anual	9.73
Santa Cruz de Tenerife	2018 Primer trimestre	Variación anual	4689
Santa Cruz de Tenerife	2018 Primer trimestre	Variación interperiódica	-1057
Santa Cruz de Tenerife	2018 Primer trimestre	Tasa variación interperiódica	-0.87
Santa Cruz de Tenerife	2018 Primer trimestre	Dato	120799
Santa Cruz de Tenerife	2018 Primer trimestre	Tasa variación anual	4.04
Santa Úrsula	2018 Primer trimestre	Variación anual	297
Santa Úrsula	2018 Primer trimestre	Variación interperiódica	115
Santa Úrsula	2018 Primer trimestre	Tasa variación interperiódica	3.16
Santa Úrsula	2018 Primer trimestre	Dato	3757
Santa Úrsula	2018 Primer trimestre	Tasa variación anual	8.58
Santiago del Teide	2018 Primer trimestre	Variación anual	156
Santiago del Teide	2018 Primer trimestre	Variación interperiódica	35
Santiago del Teide	2018 Primer trimestre	Tasa variación interperiódica	0.95
Santiago del Teide	2018 Primer trimestre	Dato	3705
Santiago del Teide	2018 Primer trimestre	Tasa variación anual	4.40
El Sauzal	2018 Primer trimestre	Variación anual	95
El Sauzal	2018 Primer trimestre	Variación interperiódica	60
El Sauzal	2018 Primer trimestre	Tasa variación interperiódica	3.46
El Sauzal	2018 Primer trimestre	Dato	1796
El Sauzal	2018 Primer trimestre	Tasa variación anual	5.58
Los Silos	2018 Primer trimestre	Variación anual	58
Los Silos	2018 Primer trimestre	Variación interperiódica	20
Los Silos	2018 Primer trimestre	Tasa variación interperiódica	1.89
Los Silos	2018 Primer trimestre	Dato	1081
Los Silos	2018 Primer trimestre	Tasa variación anual	5.67
Tacoronte	2018 Primer trimestre	Variación anual	355
Tacoronte	2018 Primer trimestre	Variación interperiódica	32
Tacoronte	2018 Primer trimestre	Tasa variación interperiódica	0.60
Tacoronte	2018 Primer trimestre	Dato	5355
Tacoronte	2018 Primer trimestre	Tasa variación anual	7.10
El Tanque	2018 Primer trimestre	Variación anual	15
El Tanque	2018 Primer trimestre	Variación interperiódica	-22
El Tanque	2018 Primer trimestre	Tasa variación interperiódica	-4.90
El Tanque	2018 Primer trimestre	Dato	427
El Tanque	2018 Primer trimestre	Tasa variación anual	3.64
Tegueste	2018 Primer trimestre	Variación anual	88
Tegueste	2018 Primer trimestre	Variación interperiódica	33
Tegueste	2018 Primer trimestre	Tasa variación interperiódica	1.39
Tegueste	2018 Primer trimestre	Dato	2404
Tegueste	2018 Primer trimestre	Tasa variación anual	3.80
La Victoria de Acentejo	2018 Primer trimestre	Variación anual	145
La Victoria de Acentejo	2018 Primer trimestre	Variación interperiódica	90
La Victoria de Acentejo	2018 Primer trimestre	Tasa variación interperiódica	5.47
La Victoria de Acentejo	2018 Primer trimestre	Dato	1735
La Victoria de Acentejo	2018 Primer trimestre	Tasa variación anual	9.12
Vilaflor de Chasna	2018 Primer trimestre	Variación anual	46
Vilaflor de Chasna	2018 Primer trimestre	Variación interperiódica	34
Vilaflor de Chasna	2018 Primer trimestre	Tasa variación interperiódica	8.00
Vilaflor de Chasna	2018 Primer trimestre	Dato	459
