GEOGRAPHICAL	TIME	MEASURE	OBS_VALUE
Santa Cruz de Tenerife	2016 Cuarto trimestre	Tasa variación anual	4.51
Santa Úrsula	2016 Cuarto trimestre	Variación anual	41
Santa Úrsula	2016 Cuarto trimestre	Variación interperiódica	47
Santa Úrsula	2016 Cuarto trimestre	Tasa variación interperiódica	7.37
Santa Úrsula	2016 Cuarto trimestre	Dato	685
Santa Úrsula	2016 Cuarto trimestre	Tasa variación anual	6.37
Santiago del Teide	2016 Cuarto trimestre	Variación anual	32
Santiago del Teide	2016 Cuarto trimestre	Variación interperiódica	53
Santiago del Teide	2016 Cuarto trimestre	Tasa variación interperiódica	3.23
Santiago del Teide	2016 Cuarto trimestre	Dato	1696
Santiago del Teide	2016 Cuarto trimestre	Tasa variación anual	1.92
El Sauzal	2016 Cuarto trimestre	Variación anual	-9
El Sauzal	2016 Cuarto trimestre	Variación interperiódica	41
El Sauzal	2016 Cuarto trimestre	Tasa variación interperiódica	16.87
El Sauzal	2016 Cuarto trimestre	Dato	284
El Sauzal	2016 Cuarto trimestre	Tasa variación anual	-3.07
Los Silos	2016 Cuarto trimestre	Variación anual	8
Los Silos	2016 Cuarto trimestre	Variación interperiódica	4
Los Silos	2016 Cuarto trimestre	Tasa variación interperiódica	3.57
Los Silos	2016 Cuarto trimestre	Dato	116
Los Silos	2016 Cuarto trimestre	Tasa variación anual	7.41
Tacoronte	2016 Cuarto trimestre	Variación anual	8
Tacoronte	2016 Cuarto trimestre	Variación interperiódica	27
Tacoronte	2016 Cuarto trimestre	Tasa variación interperiódica	5.70
Tacoronte	2016 Cuarto trimestre	Dato	501
Tacoronte	2016 Cuarto trimestre	Tasa variación anual	1.62
El Tanque	2016 Cuarto trimestre	Variación anual	15
El Tanque	2016 Cuarto trimestre	Variación interperiódica	-2
El Tanque	2016 Cuarto trimestre	Tasa variación interperiódica	-2.27
El Tanque	2016 Cuarto trimestre	Dato	86
El Tanque	2016 Cuarto trimestre	Tasa variación anual	21.13
Tegueste	2016 Cuarto trimestre	Variación anual	23
Tegueste	2016 Cuarto trimestre	Variación interperiódica	18
Tegueste	2016 Cuarto trimestre	Tasa variación interperiódica	8.04
Tegueste	2016 Cuarto trimestre	Dato	242
Tegueste	2016 Cuarto trimestre	Tasa variación anual	10.50
La Victoria de Acentejo	2016 Cuarto trimestre	Variación anual	6
La Victoria de Acentejo	2016 Cuarto trimestre	Variación interperiódica	3
La Victoria de Acentejo	2016 Cuarto trimestre	Tasa variación interperiódica	1.73
La Victoria de Acentejo	2016 Cuarto trimestre	Dato	176
La Victoria de Acentejo	2016 Cuarto trimestre	Tasa variación anual	3.53
Vilaflor de Chasna	2016 Cuarto trimestre	Variación anual	13
Vilaflor de Chasna	2016 Cuarto trimestre	Variación interperiódica	22
Vilaflor de Chasna	2016 Cuarto trimestre	Tasa variación interperiódica	27.16
Vilaflor de Chasna	2016 Cuarto trimestre	Dato	103
Vilaflor de Chasna	2016 Cuarto trimestre	Tasa variación anual	14.44
Adeje	2016 Tercer trimestre	Variación anual	1349
Adeje	2016 Tercer trimestre	Variación interperiódica	270
Adeje	2016 Tercer trimestre	Tasa variación interperiódica	2.05
Adeje	2016 Tercer trimestre	Dato	13456
Adeje	2016 Tercer trimestre	Tasa variación anual	11.14
Arafo	2016 Tercer trimestre	Variación anual	6
Arafo	2016 Tercer trimestre	Variación interperiódica	-1
Arafo	2016 Tercer trimestre	Tasa variación interperiódica	-0.96
Arafo	2016 Tercer trimestre	Dato	103
Arafo	2016 Tercer trimestre	Tasa variación anual	6.19
Arico	2016 Tercer trimestre	Variación anual	12
Arico	2016 Tercer trimestre	Variación interperiódica	-3
Arico	2016 Tercer trimestre	Tasa variación interperiódica	-1.37
Arico	2016 Tercer trimestre	Dato	216
Arico	2016 Tercer trimestre	Tasa variación anual	5.88
Arona	2016 Tercer trimestre	Variación anual	505
Arona	2016 Tercer trimestre	Variación interperiódica	278
Arona	2016 Tercer trimestre	Tasa variación interperiódica	2.58
Arona	2016 Tercer trimestre	Dato	11072
Arona	2016 Tercer trimestre	Tasa variación anual	4.78
Buenavista del Norte	2016 Tercer trimestre	Variación anual	103
Buenavista del Norte	2016 Tercer trimestre	Variación interperiódica	10
Buenavista del Norte	2016 Tercer trimestre	Tasa variación interperiódica	4.03
Buenavista del Norte	2016 Tercer trimestre	Dato	258
Buenavista del Norte	2016 Tercer trimestre	Tasa variación anual	66.45
Candelaria	2016 Tercer trimestre	Variación anual	109
Candelaria	2016 Tercer trimestre	Variación interperiódica	33
Candelaria	2016 Tercer trimestre	Tasa variación interperiódica	3.17
Candelaria	2016 Tercer trimestre	Dato	1075
Candelaria	2016 Tercer trimestre	Tasa variación anual	11.28
Fasnia	2016 Tercer trimestre	Variación anual	5
Fasnia	2016 Tercer trimestre	Variación interperiódica	6
Fasnia	2016 Tercer trimestre	Tasa variación interperiódica	8.96
Fasnia	2016 Tercer trimestre	Dato	73
Fasnia	2016 Tercer trimestre	Tasa variación anual	7.35
Garachico	2016 Tercer trimestre	Variación anual	28
Garachico	2016 Tercer trimestre	Variación interperiódica	31
Garachico	2016 Tercer trimestre	Tasa variación interperiódica	12.92
Garachico	2016 Tercer trimestre	Dato	271
Garachico	2016 Tercer trimestre	Tasa variación anual	11.52
Granadilla de Abona	2016 Tercer trimestre	Variación anual	60
Granadilla de Abona	2016 Tercer trimestre	Variación interperiódica	30
Granadilla de Abona	2016 Tercer trimestre	Tasa variación interperiódica	2.04
Granadilla de Abona	2016 Tercer trimestre	Dato	1504
Granadilla de Abona	2016 Tercer trimestre	Tasa variación anual	4.16
La Guancha	2016 Tercer trimestre	Variación anual	2
La Guancha	2016 Tercer trimestre	Variación interperiódica	-3
La Guancha	2016 Tercer trimestre	Tasa variación interperiódica	-3.45
La Guancha	2016 Tercer trimestre	Dato	84
La Guancha	2016 Tercer trimestre	Tasa variación anual	2.44
Guía de Isora	2016 Tercer trimestre	Variación anual	254
Guía de Isora	2016 Tercer trimestre	Variación interperiódica	10
Guía de Isora	2016 Tercer trimestre	Tasa variación interperiódica	0.49
Guía de Isora	2016 Tercer trimestre	Dato	2037
Guía de Isora	2016 Tercer trimestre	Tasa variación anual	14.25
Güímar	2016 Tercer trimestre	Variación anual	-2
Güímar	2016 Tercer trimestre	Variación interperiódica	-17
Güímar	2016 Tercer trimestre	Tasa variación interperiódica	-5.30
Güímar	2016 Tercer trimestre	Dato	304
Güímar	2016 Tercer trimestre	Tasa variación anual	-0.65
Icod de los Vinos	2016 Tercer trimestre	Variación anual	17
Icod de los Vinos	2016 Tercer trimestre	Variación interperiódica	29
Icod de los Vinos	2016 Tercer trimestre	Tasa variación interperiódica	7.71
Icod de los Vinos	2016 Tercer trimestre	Dato	405
Icod de los Vinos	2016 Tercer trimestre	Tasa variación anual	4.38
La Matanza de Acentejo	2016 Tercer trimestre	Variación anual	35
La Matanza de Acentejo	2016 Tercer trimestre	Variación interperiódica	-10
La Matanza de Acentejo	2016 Tercer trimestre	Tasa variación interperiódica	-3.12
La Matanza de Acentejo	2016 Tercer trimestre	Dato	311
La Matanza de Acentejo	2016 Tercer trimestre	Tasa variación anual	12.68
La Orotava	2016 Tercer trimestre	Variación anual	59
La Orotava	2016 Tercer trimestre	Variación interperiódica	-27
La Orotava	2016 Tercer trimestre	Tasa variación interperiódica	-2.71
La Orotava	2016 Tercer trimestre	Dato	968
La Orotava	2016 Tercer trimestre	Tasa variación anual	6.49
Puerto de La Cruz	2016 Tercer trimestre	Variación anual	507
Puerto de La Cruz	2016 Tercer trimestre	Variación interperiódica	225
Puerto de La Cruz	2016 Tercer trimestre	Tasa variación interperiódica	4.33
Puerto de La Cruz	2016 Tercer trimestre	Dato	5426
Puerto de La Cruz	2016 Tercer trimestre	Tasa variación anual	10.31
Los Realejos	2016 Tercer trimestre	Variación anual	43
Los Realejos	2016 Tercer trimestre	Variación interperiódica	18
Los Realejos	2016 Tercer trimestre	Tasa variación interperiódica	2.41
Los Realejos	2016 Tercer trimestre	Dato	766
Los Realejos	2016 Tercer trimestre	Tasa variación anual	5.95
El Rosario	2016 Tercer trimestre	Variación anual	29
El Rosario	2016 Tercer trimestre	Variación interperiódica	-20
El Rosario	2016 Tercer trimestre	Tasa variación interperiódica	-4.99
El Rosario	2016 Tercer trimestre	Dato	381
El Rosario	2016 Tercer trimestre	Tasa variación anual	8.24
San Cristóbal de La Laguna	2016 Tercer trimestre	Variación anual	201
San Cristóbal de La Laguna	2016 Tercer trimestre	Variación interperiódica	279
San Cristóbal de La Laguna	2016 Tercer trimestre	Tasa variación interperiódica	7.69
San Cristóbal de La Laguna	2016 Tercer trimestre	Dato	3905
San Cristóbal de La Laguna	2016 Tercer trimestre	Tasa variación anual	5.43
San Juan de la Rambla	2016 Tercer trimestre	Variación anual	3
San Juan de la Rambla	2016 Tercer trimestre	Variación interperiódica	-10
San Juan de la Rambla	2016 Tercer trimestre	Tasa variación interperiódica	-9.26
San Juan de la Rambla	2016 Tercer trimestre	Dato	98
San Juan de la Rambla	2016 Tercer trimestre	Tasa variación anual	3.16
San Miguel de Abona	2016 Tercer trimestre	Variación anual	152
San Miguel de Abona	2016 Tercer trimestre	Variación interperiódica	195
San Miguel de Abona	2016 Tercer trimestre	Tasa variación interperiódica	11.21
San Miguel de Abona	2016 Tercer trimestre	Dato	1935
San Miguel de Abona	2016 Tercer trimestre	Tasa variación anual	8.52
Santa Cruz de Tenerife	2016 Tercer trimestre	Variación anual	351
Santa Cruz de Tenerife	2016 Tercer trimestre	Variación interperiódica	263
Santa Cruz de Tenerife	2016 Tercer trimestre	Tasa variación interperiódica	4.30
Santa Cruz de Tenerife	2016 Tercer trimestre	Dato	6381
Santa Cruz de Tenerife	2016 Tercer trimestre	Tasa variación anual	5.82
Santa Úrsula	2016 Tercer trimestre	Variación anual	26
Santa Úrsula	2016 Tercer trimestre	Variación interperiódica	-14
Santa Úrsula	2016 Tercer trimestre	Tasa variación interperiódica	-2.15
Santa Úrsula	2016 Tercer trimestre	Dato	638
Santa Úrsula	2016 Tercer trimestre	Tasa variación anual	4.25
Santiago del Teide	2016 Tercer trimestre	Variación anual	19
Santiago del Teide	2016 Tercer trimestre	Variación interperiódica	51
Santiago del Teide	2016 Tercer trimestre	Tasa variación interperiódica	3.20
Santiago del Teide	2016 Tercer trimestre	Dato	1643
Santiago del Teide	2016 Tercer trimestre	Tasa variación anual	1.17
El Sauzal	2016 Tercer trimestre	Variación anual	-11
El Sauzal	2016 Tercer trimestre	Variación interperiódica	-28
El Sauzal	2016 Tercer trimestre	Tasa variación interperiódica	-10.33
El Sauzal	2016 Tercer trimestre	Dato	243
El Sauzal	2016 Tercer trimestre	Tasa variación anual	-4.33
Los Silos	2016 Tercer trimestre	Variación anual	10
Los Silos	2016 Tercer trimestre	Variación interperiódica	11
Los Silos	2016 Tercer trimestre	Tasa variación interperiódica	10.89
Los Silos	2016 Tercer trimestre	Dato	112
Los Silos	2016 Tercer trimestre	Tasa variación anual	9.80
Tacoronte	2016 Tercer trimestre	Variación anual	7
Tacoronte	2016 Tercer trimestre	Variación interperiódica	-23
Tacoronte	2016 Tercer trimestre	Tasa variación interperiódica	-4.63
Tacoronte	2016 Tercer trimestre	Dato	474
Tacoronte	2016 Tercer trimestre	Tasa variación anual	1.50
El Tanque	2016 Tercer trimestre	Variación anual	22
El Tanque	2016 Tercer trimestre	Variación interperiódica	16
El Tanque	2016 Tercer trimestre	Tasa variación interperiódica	22.22
El Tanque	2016 Tercer trimestre	Dato	88
El Tanque	2016 Tercer trimestre	Tasa variación anual	33.33
Tegueste	2016 Tercer trimestre	Variación anual	20
Tegueste	2016 Tercer trimestre	Variación interperiódica	4
Tegueste	2016 Tercer trimestre	Tasa variación interperiódica	1.82
Tegueste	2016 Tercer trimestre	Dato	224
Tegueste	2016 Tercer trimestre	Tasa variación anual	9.80
La Victoria de Acentejo	2016 Tercer trimestre	Variación anual	12
La Victoria de Acentejo	2016 Tercer trimestre	Variación interperiódica	0
La Victoria de Acentejo	2016 Tercer trimestre	Tasa variación interperiódica	0.00
La Victoria de Acentejo	2016 Tercer trimestre	Dato	173
La Victoria de Acentejo	2016 Tercer trimestre	Tasa variación anual	7.45
Vilaflor de Chasna	2016 Tercer trimestre	Variación anual	9
Vilaflor de Chasna	2016 Tercer trimestre	Variación interperiódica	-2
Vilaflor de Chasna	2016 Tercer trimestre	Tasa variación interperiódica	-2.41
Vilaflor de Chasna	2016 Tercer trimestre	Dato	81
Vilaflor de Chasna	2016 Tercer trimestre	Tasa variación anual	12.50
Adeje	2016 Segundo trimestre	Variación anual	1458
Adeje	2016 Segundo trimestre	Variación interperiódica	96
Adeje	2016 Segundo trimestre	Tasa variación interperiódica	0.73
Adeje	2016 Segundo trimestre	Dato	13186
Adeje	2016 Segundo trimestre	Tasa variación anual	12.43
Arafo	2016 Segundo trimestre	Variación anual	8
Arafo	2016 Segundo trimestre	Variación interperiódica	-1
Arafo	2016 Segundo trimestre	Tasa variación interperiódica	-0.95
Arafo	2016 Segundo trimestre	Dato	104
Arafo	2016 Segundo trimestre	Tasa variación anual	8.33
Arico	2016 Segundo trimestre	Variación anual	13
Arico	2016 Segundo trimestre	Variación interperiódica	-8
Arico	2016 Segundo trimestre	Tasa variación interperiódica	-3.52
Arico	2016 Segundo trimestre	Dato	219
Arico	2016 Segundo trimestre	Tasa variación anual	6.31
Arona	2016 Segundo trimestre	Variación anual	454
Arona	2016 Segundo trimestre	Variación interperiódica	203
Arona	2016 Segundo trimestre	Tasa variación interperiódica	1.92
Arona	2016 Segundo trimestre	Dato	10794
Arona	2016 Segundo trimestre	Tasa variación anual	4.39
Buenavista del Norte	2016 Segundo trimestre	Variación anual	97
Buenavista del Norte	2016 Segundo trimestre	Variación interperiódica	5
Buenavista del Norte	2016 Segundo trimestre	Tasa variación interperiódica	2.06
Buenavista del Norte	2016 Segundo trimestre	Dato	248
Buenavista del Norte	2016 Segundo trimestre	Tasa variación anual	64.24
Candelaria	2016 Segundo trimestre	Variación anual	68
Candelaria	2016 Segundo trimestre	Variación interperiódica	20
Candelaria	2016 Segundo trimestre	Tasa variación interperiódica	1.96
Candelaria	2016 Segundo trimestre	Dato	1042
Candelaria	2016 Segundo trimestre	Tasa variación anual	6.98
Fasnia	2016 Segundo trimestre	Variación anual	0
Fasnia	2016 Segundo trimestre	Variación interperiódica	4
Fasnia	2016 Segundo trimestre	Tasa variación interperiódica	6.35
Fasnia	2016 Segundo trimestre	Dato	67
Fasnia	2016 Segundo trimestre	Tasa variación anual	0.00
Garachico	2016 Segundo trimestre	Variación anual	17
Garachico	2016 Segundo trimestre	Variación interperiódica	-16
Garachico	2016 Segundo trimestre	Tasa variación interperiódica	-6.25
Garachico	2016 Segundo trimestre	Dato	240
Garachico	2016 Segundo trimestre	Tasa variación anual	7.62
Granadilla de Abona	2016 Segundo trimestre	Variación anual	113
Granadilla de Abona	2016 Segundo trimestre	Variación interperiódica	3
Granadilla de Abona	2016 Segundo trimestre	Tasa variación interperiódica	0.20
Granadilla de Abona	2016 Segundo trimestre	Dato	1474
Granadilla de Abona	2016 Segundo trimestre	Tasa variación anual	8.30
La Guancha	2016 Segundo trimestre	Variación anual	11
La Guancha	2016 Segundo trimestre	Variación interperiódica	0
La Guancha	2016 Segundo trimestre	Tasa variación interperiódica	0.00
La Guancha	2016 Segundo trimestre	Dato	87
La Guancha	2016 Segundo trimestre	Tasa variación anual	14.47
Guía de Isora	2016 Segundo trimestre	Variación anual	211
Guía de Isora	2016 Segundo trimestre	Variación interperiódica	24
Guía de Isora	2016 Segundo trimestre	Tasa variación interperiódica	1.20
Guía de Isora	2016 Segundo trimestre	Dato	2027
Guía de Isora	2016 Segundo trimestre	Tasa variación anual	11.62
Güímar	2016 Segundo trimestre	Variación anual	6
Güímar	2016 Segundo trimestre	Variación interperiódica	20
Güímar	2016 Segundo trimestre	Tasa variación interperiódica	6.64
Güímar	2016 Segundo trimestre	Dato	321
Güímar	2016 Segundo trimestre	Tasa variación anual	1.90
Icod de los Vinos	2016 Segundo trimestre	Variación anual	-16
Icod de los Vinos	2016 Segundo trimestre	Variación interperiódica	-18
Icod de los Vinos	2016 Segundo trimestre	Tasa variación interperiódica	-4.57
Icod de los Vinos	2016 Segundo trimestre	Dato	376
Icod de los Vinos	2016 Segundo trimestre	Tasa variación anual	-4.08
La Matanza de Acentejo	2016 Segundo trimestre	Variación anual	28
La Matanza de Acentejo	2016 Segundo trimestre	Variación interperiódica	17
La Matanza de Acentejo	2016 Segundo trimestre	Tasa variación interperiódica	5.59
La Matanza de Acentejo	2016 Segundo trimestre	Dato	321
La Matanza de Acentejo	2016 Segundo trimestre	Tasa variación anual	9.56
La Orotava	2016 Segundo trimestre	Variación anual	74
La Orotava	2016 Segundo trimestre	Variación interperiódica	6
La Orotava	2016 Segundo trimestre	Tasa variación interperiódica	0.61
La Orotava	2016 Segundo trimestre	Dato	995
La Orotava	2016 Segundo trimestre	Tasa variación anual	8.03
Puerto de La Cruz	2016 Segundo trimestre	Variación anual	514
Puerto de La Cruz	2016 Segundo trimestre	Variación interperiódica	52
Puerto de La Cruz	2016 Segundo trimestre	Tasa variación interperiódica	1.01
Puerto de La Cruz	2016 Segundo trimestre	Dato	5201
Puerto de La Cruz	2016 Segundo trimestre	Tasa variación anual	10.97
Los Realejos	2016 Segundo trimestre	Variación anual	20
Los Realejos	2016 Segundo trimestre	Variación interperiódica	5
Los Realejos	2016 Segundo trimestre	Tasa variación interperiódica	0.67
Los Realejos	2016 Segundo trimestre	Dato	748
Los Realejos	2016 Segundo trimestre	Tasa variación anual	2.75
El Rosario	2016 Segundo trimestre	Variación anual	45
El Rosario	2016 Segundo trimestre	Variación interperiódica	25
El Rosario	2016 Segundo trimestre	Tasa variación interperiódica	6.65
El Rosario	2016 Segundo trimestre	Dato	401
El Rosario	2016 Segundo trimestre	Tasa variación anual	12.64
San Cristóbal de La Laguna	2016 Segundo trimestre	Variación anual	226
San Cristóbal de La Laguna	2016 Segundo trimestre	Variación interperiódica	-225
San Cristóbal de La Laguna	2016 Segundo trimestre	Tasa variación interperiódica	-5.84
San Cristóbal de La Laguna	2016 Segundo trimestre	Dato	3626
San Cristóbal de La Laguna	2016 Segundo trimestre	Tasa variación anual	6.65
San Juan de la Rambla	2016 Segundo trimestre	Variación anual	11
San Juan de la Rambla	2016 Segundo trimestre	Variación interperiódica	2
San Juan de la Rambla	2016 Segundo trimestre	Tasa variación interperiódica	1.89
San Juan de la Rambla	2016 Segundo trimestre	Dato	108
San Juan de la Rambla	2016 Segundo trimestre	Tasa variación anual	11.34
San Miguel de Abona	2016 Segundo trimestre	Variación anual	174
San Miguel de Abona	2016 Segundo trimestre	Variación interperiódica	-108
San Miguel de Abona	2016 Segundo trimestre	Tasa variación interperiódica	-5.84
San Miguel de Abona	2016 Segundo trimestre	Dato	1740
San Miguel de Abona	2016 Segundo trimestre	Tasa variación anual	11.11
Santa Cruz de Tenerife	2016 Segundo trimestre	Variación anual	355
Santa Cruz de Tenerife	2016 Segundo trimestre	Variación interperiódica	-88
Santa Cruz de Tenerife	2016 Segundo trimestre	Tasa variación interperiódica	-1.42
Santa Cruz de Tenerife	2016 Segundo trimestre	Dato	6118
Santa Cruz de Tenerife	2016 Segundo trimestre	Tasa variación anual	6.16
Santa Úrsula	2016 Segundo trimestre	Variación anual	38
Santa Úrsula	2016 Segundo trimestre	Variación interperiódica	-6
Santa Úrsula	2016 Segundo trimestre	Tasa variación interperiódica	-0.91
Santa Úrsula	2016 Segundo trimestre	Dato	652
Santa Úrsula	2016 Segundo trimestre	Tasa variación anual	6.19
Santiago del Teide	2016 Segundo trimestre	Variación anual	84
Santiago del Teide	2016 Segundo trimestre	Variación interperiódica	-71
Santiago del Teide	2016 Segundo trimestre	Tasa variación interperiódica	-4.27
Santiago del Teide	2016 Segundo trimestre	Dato	1592
Santiago del Teide	2016 Segundo trimestre	Tasa variación anual	5.57
El Sauzal	2016 Segundo trimestre	Variación anual	15
El Sauzal	2016 Segundo trimestre	Variación interperiódica	-24
El Sauzal	2016 Segundo trimestre	Tasa variación interperiódica	-8.14
El Sauzal	2016 Segundo trimestre	Dato	271
El Sauzal	2016 Segundo trimestre	Tasa variación anual	5.86
Los Silos	2016 Segundo trimestre	Variación anual	-12
Los Silos	2016 Segundo trimestre	Variación interperiódica	-8
Los Silos	2016 Segundo trimestre	Tasa variación interperiódica	-7.34
Los Silos	2016 Segundo trimestre	Dato	101
Los Silos	2016 Segundo trimestre	Tasa variación anual	-10.62
Tacoronte	2016 Segundo trimestre	Variación anual	20
Tacoronte	2016 Segundo trimestre	Variación interperiódica	-11
Tacoronte	2016 Segundo trimestre	Tasa variación interperiódica	-2.17
Tacoronte	2016 Segundo trimestre	Dato	497
Tacoronte	2016 Segundo trimestre	Tasa variación anual	4.19
El Tanque	2016 Segundo trimestre	Variación anual	6
El Tanque	2016 Segundo trimestre	Variación interperiódica	5
El Tanque	2016 Segundo trimestre	Tasa variación interperiódica	7.46
El Tanque	2016 Segundo trimestre	Dato	72
El Tanque	2016 Segundo trimestre	Tasa variación anual	9.09
Tegueste	2016 Segundo trimestre	Variación anual	20
Tegueste	2016 Segundo trimestre	Variación interperiódica	-8
Tegueste	2016 Segundo trimestre	Tasa variación interperiódica	-3.51
Tegueste	2016 Segundo trimestre	Dato	220
Tegueste	2016 Segundo trimestre	Tasa variación anual	10.00
La Victoria de Acentejo	2016 Segundo trimestre	Variación anual	6
La Victoria de Acentejo	2016 Segundo trimestre	Variación interperiódica	-2
La Victoria de Acentejo	2016 Segundo trimestre	Tasa variación interperiódica	-1.14
La Victoria de Acentejo	2016 Segundo trimestre	Dato	173
La Victoria de Acentejo	2016 Segundo trimestre	Tasa variación anual	3.59
Vilaflor de Chasna	2016 Segundo trimestre	Variación anual	7
Vilaflor de Chasna	2016 Segundo trimestre	Variación interperiódica	-8
Vilaflor de Chasna	2016 Segundo trimestre	Tasa variación interperiódica	-8.79
Vilaflor de Chasna	2016 Segundo trimestre	Dato	83
Vilaflor de Chasna	2016 Segundo trimestre	Tasa variación anual	9.21
Adeje	2016 Primer trimestre	Variación anual	1209
Adeje	2016 Primer trimestre	Variación interperiódica	302
Adeje	2016 Primer trimestre	Tasa variación interperiódica	2.36
Adeje	2016 Primer trimestre	Dato	13090
Adeje	2016 Primer trimestre	Tasa variación anual	10.18
Arafo	2016 Primer trimestre	Variación anual	21
Arafo	2016 Primer trimestre	Variación interperiódica	3
Arafo	2016 Primer trimestre	Tasa variación interperiódica	2.94
Arafo	2016 Primer trimestre	Dato	105
Arafo	2016 Primer trimestre	Tasa variación anual	25.00
Arico	2016 Primer trimestre	Variación anual	20
Arico	2016 Primer trimestre	Variación interperiódica	21
Arico	2016 Primer trimestre	Tasa variación interperiódica	10.19
Arico	2016 Primer trimestre	Dato	227
Arico	2016 Primer trimestre	Tasa variación anual	9.66
Arona	2016 Primer trimestre	Variación anual	15
Arona	2016 Primer trimestre	Variación interperiódica	-301
Arona	2016 Primer trimestre	Tasa variación interperiódica	-2.76
Arona	2016 Primer trimestre	Dato	10591
Arona	2016 Primer trimestre	Tasa variación anual	0.14
Buenavista del Norte	2016 Primer trimestre	Variación anual	98
Buenavista del Norte	2016 Primer trimestre	Variación interperiódica	-5
Buenavista del Norte	2016 Primer trimestre	Tasa variación interperiódica	-2.02
Buenavista del Norte	2016 Primer trimestre	Dato	243
Buenavista del Norte	2016 Primer trimestre	Tasa variación anual	67.59
Candelaria	2016 Primer trimestre	Variación anual	37
Candelaria	2016 Primer trimestre	Variación interperiódica	40
Candelaria	2016 Primer trimestre	Tasa variación interperiódica	4.07
Candelaria	2016 Primer trimestre	Dato	1022
Candelaria	2016 Primer trimestre	Tasa variación anual	3.76
Fasnia	2016 Primer trimestre	Variación anual	-2
Fasnia	2016 Primer trimestre	Variación interperiódica	-3
Fasnia	2016 Primer trimestre	Tasa variación interperiódica	-4.55
Fasnia	2016 Primer trimestre	Dato	63
Fasnia	2016 Primer trimestre	Tasa variación anual	-3.08
Garachico	2016 Primer trimestre	Variación anual	14
Garachico	2016 Primer trimestre	Variación interperiódica	-1
Garachico	2016 Primer trimestre	Tasa variación interperiódica	-0.39
Garachico	2016 Primer trimestre	Dato	256
Garachico	2016 Primer trimestre	Tasa variación anual	5.79
Granadilla de Abona	2016 Primer trimestre	Variación anual	117
Granadilla de Abona	2016 Primer trimestre	Variación interperiódica	29
Granadilla de Abona	2016 Primer trimestre	Tasa variación interperiódica	2.01
Granadilla de Abona	2016 Primer trimestre	Dato	1471
Granadilla de Abona	2016 Primer trimestre	Tasa variación anual	8.64
La Guancha	2016 Primer trimestre	Variación anual	18
La Guancha	2016 Primer trimestre	Variación interperiódica	4
La Guancha	2016 Primer trimestre	Tasa variación interperiódica	4.82
La Guancha	2016 Primer trimestre	Dato	87
La Guancha	2016 Primer trimestre	Tasa variación anual	26.09
Guía de Isora	2016 Primer trimestre	Variación anual	130
Guía de Isora	2016 Primer trimestre	Variación interperiódica	61
Guía de Isora	2016 Primer trimestre	Tasa variación interperiódica	3.14
Guía de Isora	2016 Primer trimestre	Dato	2003
Guía de Isora	2016 Primer trimestre	Tasa variación anual	6.94
Güímar	2016 Primer trimestre	Variación anual	-15
Güímar	2016 Primer trimestre	Variación interperiódica	9
Güímar	2016 Primer trimestre	Tasa variación interperiódica	3.08
Güímar	2016 Primer trimestre	Dato	301
Güímar	2016 Primer trimestre	Tasa variación anual	-4.75
Icod de los Vinos	2016 Primer trimestre	Variación anual	10
Icod de los Vinos	2016 Primer trimestre	Variación interperiódica	7
Icod de los Vinos	2016 Primer trimestre	Tasa variación interperiódica	1.81
Icod de los Vinos	2016 Primer trimestre	Dato	394
Icod de los Vinos	2016 Primer trimestre	Tasa variación anual	2.60
La Matanza de Acentejo	2016 Primer trimestre	Variación anual	11
La Matanza de Acentejo	2016 Primer trimestre	Variación interperiódica	13
La Matanza de Acentejo	2016 Primer trimestre	Tasa variación interperiódica	4.47
La Matanza de Acentejo	2016 Primer trimestre	Dato	304
La Matanza de Acentejo	2016 Primer trimestre	Tasa variación anual	3.75
La Orotava	2016 Primer trimestre	Variación anual	56
La Orotava	2016 Primer trimestre	Variación interperiódica	-14
La Orotava	2016 Primer trimestre	Tasa variación interperiódica	-1.40
La Orotava	2016 Primer trimestre	Dato	989
La Orotava	2016 Primer trimestre	Tasa variación anual	6.00
Puerto de La Cruz	2016 Primer trimestre	Variación anual	192
Puerto de La Cruz	2016 Primer trimestre	Variación interperiódica	-33
Puerto de La Cruz	2016 Primer trimestre	Tasa variación interperiódica	-0.64
Puerto de La Cruz	2016 Primer trimestre	Dato	5149
Puerto de La Cruz	2016 Primer trimestre	Tasa variación anual	3.87
Los Realejos	2016 Primer trimestre	Variación anual	-7
Los Realejos	2016 Primer trimestre	Variación interperiódica	3
Los Realejos	2016 Primer trimestre	Tasa variación interperiódica	0.41
Los Realejos	2016 Primer trimestre	Dato	743
Los Realejos	2016 Primer trimestre	Tasa variación anual	-0.93
El Rosario	2016 Primer trimestre	Variación anual	37
El Rosario	2016 Primer trimestre	Variación interperiódica	7
El Rosario	2016 Primer trimestre	Tasa variación interperiódica	1.90
El Rosario	2016 Primer trimestre	Dato	376
El Rosario	2016 Primer trimestre	Tasa variación anual	10.91
San Cristóbal de La Laguna	2016 Primer trimestre	Variación anual	190
San Cristóbal de La Laguna	2016 Primer trimestre	Variación interperiódica	-21
San Cristóbal de La Laguna	2016 Primer trimestre	Tasa variación interperiódica	-0.54
San Cristóbal de La Laguna	2016 Primer trimestre	Dato	3851
San Cristóbal de La Laguna	2016 Primer trimestre	Tasa variación anual	5.19
San Juan de la Rambla	2016 Primer trimestre	Variación anual	5
