actividad_tipo,nombre,tipo_via_codigo,tipo_via_descripcion,direccion_nombre_via,direccion_numero,direccion_codigo_postal,municipio_codigo,municipio_nombre,referencia,web,email,telefono,fax,longitud,latitud,fecha_creacion,fecha_actualizacion
libreria papeleria discoteca,La Niña,CL,Calle,Viera y Clavijo,1,38002,38038,Santa Cruz de Tenerife,,,,649620157.0,922287989,-16.25293793,28.46817543,2016-05-09T12:45:15,2017-06-27T13:13:58
hogar muebles electrodomesticos decoracion,La Oca,AV,Avenida,Luis Celso Garcia Guadalupe,112,38111,38038,Santa Cruz de Tenerife,Añaza,www.laoca.es,,922688633.0,,-16.30039703,28.42732906,2016-05-09T12:45:15,2018-04-25T14:32:59.741000
bisuteria complementos,La Ocasion,CL,Calle,Tabares de Cala,10,38201,38023,La Laguna,,,laocasionhogar@yahoo.es,922257800.0,,-16.315458,28.48842799,2016-05-09T12:45:15.374000,2015-08-04T13:57:37.255000
moda complementos taller,La Ormiga,CL,Calle,Teobaldo Power,30,38002,38038,Santa Cruz de Tenerife,,laormiga.com,tenerife@laormiga.com,822707167.0,,-16.25144487,28.46859383,2022-04-22T12:09:52.592000,2022-04-22T12:09:52.592000
joyeria relojeria,La Orquidea Blanca,CL,Calle,Quintana,3,38400,38028,Puerto de la Cruz,,,,603438698.0,,-16.5503489,28.41659568,2022-04-22T12:09:52.592000,2022-04-22T12:09:52.592000
mascotas,La Pajareria,CL,Calle,San Cristobal,27,38359,38041,El Sauzal,Ravelo,,,922584610.0,,-16.417416,28.45938099,2016-05-09T12:45:15.374000,2015-08-04T13:40:07.951000
informatica telecomunicaciones,La Parada del Cibernauta,CL,Calle,San Juan Bosco,2,38300,38026,La Orotava,,www.euroconsolas.com,,922333650.0,,-16.519864,28.39377499,2016-05-09T12:45:15.374000,2015-08-04T13:30:57.348000
tabaqueria licoreria,La Patrona,CL,Calle,Bentagay,1,38111,38038,Santa Cruz de Tenerife,CC Santa Cruz Pt 0 Lc 63,,,630430151.0,,-16.30149386,28.4265533,2016-05-09T12:45:15.374000,2016-06-28T13:55:03.206000
mascotas,La Pequeña Granja,CR,Carretera,General TF 66 Cruz del Guanche Guaza,268,38627,38006,Arona,Buzanada,,la.pe.granja@yahoo.es,922765253.0,0,-16.66112675,28.07169618,2016-05-09T12:45:15.374000,2015-08-04T12:32:00.097000
mascotas,La Pequeña Mascota,CL,Calle,Tano,8,38111,38038,Santa Cruz de Tenerife,Los Alisios,,,,,-16.30559776,28.42712102,2016-05-09T12:45:15.374000,2015-08-04T10:47:03.881000
moda complementos,La Percha Uniformes,Cl,Calle,Puerto Franco,7,38410,38031,Los Realejos,,www.laperchauniformes.com,info@laperchauniformes.com,822902915.0,,-16.58487796,28.38933854,2023-10-18T12:08:17.876000,2023-10-18T12:08:17.876000
moda complementos,La Percha Uniformes,Cl,Calle,Los Barros,3,38410,38031,Los Realejos,Edif Joribel,www.laperchauniformes.com,info@laperchauniformes.com,822902915.0,,-16.58409748,28.38880383,2023-10-18T12:08:17.876000,2023-10-18T12:08:17.876000
artesania y productos tradicionales,La Pintadera Canaria,CL,Calle,Obispo Perez Caceres,49,38509,38011,Candelaria,,,,922956587.0,0,-16.37022897,28.35394364,2016-05-09T12:45:15.374000,2016-05-23T13:50:29.036000
comercio otro tipo,La Pradera,CL,Calle,Ramon Trujillo Torres,13,38007,38038,Santa Cruz de Tenerife,,,praderasc@hotmail.es,822040458.0,,-16.27147617,28.46679612,2016-05-09T12:45:15.374000,2016-02-26T13:22:31.347000
moda complementos infantil,La Princesa y El Guisante,PZ,"Plaza, plazoleta",Duque,0,38660,38001,Adeje,Fañabe CC Plaza del Duque Lc B21,,,922713654.0,,-16.73914749,28.09076488,2017-06-22T12:06:52.093000,2017-06-22T12:47:49.202000
moda complementos,La Rana Jeans,CL,Calle,Perez Zamora,48,38400,38028,Puerto de la Cruz,Lc 9,,baezgonzalezagustin@gmail.com,922368500.0,,-16.55176158,28.41492382,2022-04-22T12:09:52.592000,2022-04-22T12:09:52.592000
libreria papeleria discoteca,La Rayuela,PZ,"Plaza, plazoleta",Veinticinco de Julio,6,38004,38038,Santa Cruz de Tenerife,,larayuela-tenerife.es,larayuela-tenerife.es/contacto,922986133.0,,-16.25564191,28.47074378,2016-05-09T12:45:15.374000,2016-04-25T12:00:17.330000
comercio otro tipo,La Recova,AV,Avenida,Taco,141,38108,38023,La Laguna,Taco,,,,,-16.297925,28.44790699,2016-05-09T12:45:15.374000,2018-01-15T12:18:54.482000
comercio otro tipo,La Recova,CL,Calle,Jose Hernandez Alfonso,6,38003,38038,Santa Cruz de Tenerife,,www.lacholacanaria.es,,639564698.0,,-16.252923,28.46251299,2016-05-09T12:45:15.374000,2015-08-04T10:22:19.650000
moda complementos,La Reina de Paris,CL,Calle,Izaña,4,38611,38017,Granadilla de Abona,San Isidro Of 1.14,www.lareinadeparis.com,info@lareinadeparis.com,902800327.0,,-16.55682207,28.07215731,2016-05-09T12:45:15,2016-05-19T14:39:59
moda complementos taller,La Rose Couturiere,CL,Calle,La Rosa,12,38002,38038,Santa Cruz de Tenerife,,,,922274665.0,,-16.25011,28.47006099,2016-05-09T12:45:15.374000,2018-01-17T12:21:01.868000
moda complementos,La Sabina Shop,Cl,Calle,El Puerto,35,38480,38010,Buenavista del Norte,,,lasabinatienda@gmail.com,623382163.0,,-16.852011,28.37208599,2016-05-09T12:45:15.374000,2023-10-18T14:04:54.665000
moda complementos,La Tienda de Alicia,CL,Calle,Obispo Perez Caceres,24,38509,38011,Candelaria,,www.facebook.com/Tienda.de.Alicia,,922506074.0,,-16.36994418,28.35315441,2016-05-09T12:45:15.374000,2015-08-04T10:53:32.454000
moda complementos taller,La Tienda de Ami,CL,Calle,San Pedro Abajo,4,38500,38020,Güimar,,,,822669013.0,,-16.41036824,28.31537551,2016-05-09T12:45:15.374000,2015-10-29T08:28:03.923000
moda complementos,La Tienda de Conchi y Ali,AV,Avenida,Los Majuelos,98,38108,38023,La Laguna,Los Majuelos,,,,,-16.30617915,28.44828746,2016-05-09T12:45:15.374000,2016-06-20T10:40:17.085000
hogar textil,La Tienda de Mary,CL,Calle,San Juan Evangelista,23,38180,38038,Santa Cruz de Tenerife,Maria Jimenez,,,922598337.0,0,-16.22651439,28.49316504,2016-05-09T12:45:15.374000,2016-08-29T12:56:18.242000
comercio otro tipo,La Tienda de Natalia,Av,Avenida,Hipolito Sinforiano,24,38440,38018,La Guancha,La Guancha,,latienditadenatalia2@gmail.com,686610501.0,,-16.65216344,28.37471159,2023-10-18T12:08:17.876000,2023-10-18T12:08:17.876000
moda complementos,La Tiendita Complementos,CL,Calle,Chica,7,38470,38042,Los Silos,,,,922840678.0,,-16.815792,28.36574699,2016-05-09T12:45:15.374000,2017-07-20T11:52:24.953000
moda complementos,La Tiendita de Mary,CR,Carretera,General TF 324 La Perdoma,70,38315,38026,La Orotava,La Perdoma,es-es.facebook.com/pages/-La-Tiendita-de-Mary,,922308855.0,,-16.55061067,28.37786839,2016-05-09T12:45:15.374000,2015-08-04T13:23:53.323000
moda complementos taller,La Tijera de Fanny,CL,Calle,Viana,25,38201,38023,La Laguna,,,,922261766.0,0,-16.314659,28.4886179,2016-05-09T12:45:15.374000,2021-06-08T14:23:41.167000
moda complementos,La Trajeria,CL,Calle,San Clemente,3,38003,38038,Santa Cruz de Tenerife,Ed Vigia,www.trajeria.es,latrajeriatenerife@hotmail.com,691231770.0,,-16.25408298,28.46799234,2022-04-22T12:09:52.592000,2022-04-22T12:09:52.592000
hogar muebles electrodomesticos decoracion,La Trastienda,CL,Calle,Juan Pablo II,5,38004,38038,Santa Cruz de Tenerife,,,,922296323.0,,-16.257381,28.4681399,2016-05-09T12:45:15.374000,2018-01-17T12:17:28.404000
moda complementos,La Trastienda G&M,CL,Calle,Juan de Vera,1,38201,38023,La Laguna,,latrastiendalalaguna.webnode.es,latrastiendalalaguna@gmail.com,922825854.0,,-16.316609,28.48949299,2016-05-09T12:45:15.374000,2021-06-08T14:23:41.167000
bazar multitienda estanco,La Venta de Mi Abuelo,CM,Camino,Las Mercedes TF 113,264,38293,38023,La Laguna,Las Mercedes,,,0.0,,-16.2956462,28.51721166,2016-05-09T12:45:15.374000,2017-03-08T14:54:24.025000
bazar multitienda estanco,La Venta del Chorro,CL,Calle,Alfonso Mejias,49,38620,38035,San Miguel,,,,,,-16.61774019,28.10258954,2016-05-09T12:45:15,2016-07-11T11:51:01.478000
comercio otro tipo,La Ventita de Harry,CL,Calle,España,8,38190,38032,El Rosario,Tabaiba Baja Top Centro,,harylaventita@gmail.com,922681289.0,922681289,-16.333574,28.40325899,2016-05-09T12:45:15,2017-11-15T14:36:08.996000
hogar muebles electrodomesticos decoracion,La Vitrina,CL,Calle,Ramon y Cajal,3,38003,38038,Santa Cruz de Tenerife,Ed Salesianos Lc 09,,,822040351.0,,-16.25556786,28.46575729,2016-08-18T09:41:06,2018-01-17T13:13:23
hogar muebles electrodomesticos decoracion,La Vitrina,CL,Calle,Ramon y Cajal,4,38003,38038,Santa Cruz de Tenerife,Ed Siena Lc 9,www.facebook.com/pages/La-Vitrina,daveliregalos@gmail.com  ,822040351.0,,-16.255691,28.46602,2016-05-09T12:45:15,2018-01-17T13:13:23.469000
zapateria calzado,La Zapateria,CL,Calle,El Juego,3,38204,38023,La Laguna,,,,0.0,0,-16.316361,28.486671,2016-05-09T12:45:15.374000,2018-01-16T08:58:18.424000
estudio fotografia,Laboratorio Digital Jessy,Av,Avenida,Canarias,17,38410,38031,Los Realejos,Realejo Alto,,fotojessy2@gmail.com,922343826.0,,-16.58431895,28.38151519,2016-05-09T12:45:15.374000,2023-10-18T14:04:54.665000
estudio fotografia,Laboratorio Fotografico Canarias FOTOCOLOR,CL,Calle,Carrera Escultor Estevez,1,38300,38026,La Orotava,LC 12,,canariasfc@gmail.com,922326543.0,922324432,-16.52387783,28.39028049,2016-05-09T12:45:15.374000,2016-06-27T09:53:23.364000
perfumeria estetica complementos,Laboratorios Kosei,CL,Calle,Laura Grote De La Puerta,0,38110,38038,Santa Cruz de Tenerife,P I El Mayorazgo Edificio Alex,www.koseiprofesional.com,,922253986.0,,-16.28478178,28.44386601,2017-02-15T11:40:07.893000,2017-03-10T09:05:18.142000
moda complementos,Lacoste,AV,Avenida,Santa Cruz,52,38500,38020,Güimar,,,depdelsur@hotmail.com,922514415.0,,-16.408134,28.31858599,2016-05-09T12:45:15.374000,2015-08-04T10:57:05.185000
moda complementos,Lacoste,CL,Calle,Flor de Pascua,6,38683,38040,Santiago del Teide,Los Gigantes,,,922862942.0,,-16.84136,28.24431692,2016-05-09T12:45:15.374000,2016-06-27T09:53:23.364000
moda complementos,Lacoste,AV,Avenida,De Cristobal Colon,10,38400,38028,Puerto de la Cruz,,www.lacoste.com,,922373423.0,,-16.54394643,28.41853342,2022-04-22T12:09:52.592000,2022-04-22T12:09:52.592000
zapateria calzado,Lacuky Calzados,CL,Calle,La Arena,3,38631,38006,Arona,Las Galletas,,calzadoslacuky@hotmail.com,922786057.0,0,-16.65415197,28.00836259,2016-05-09T12:45:15.374000,2015-08-04T12:36:55.984000
bazar electronica,Lalo,CL,Calle,Suarez Guerra,61,38002,38038,Santa Cruz de Tenerife,,www.laloelectronica.com,lalo@laloelectronica.com,922241149.0,,-16.25126465,28.4689739,2016-05-09T12:45:15.374000,2022-04-22T13:23:10.741000
bazar multitienda estanco,Lanies,CL,Calle,Duque de la Torre,5,38640,38006,Arona,,,,,,-16.68119406,28.09833911,2016-09-02T11:26:41.674000,2016-09-02T11:26:41.674000
bazar multitienda estanco,Las 3 Canarias,AV,Avenida,Los Menceyes,369,38320,38023,La Laguna,,,,,,-16.28376104,28.46679081,2021-06-08T10:09:02.163000,2021-06-08T10:09:02.163000
bazar multitienda estanco,Las Cosas de Conchi,CL,Calle,Carrera Escultor Estevez,4,38300,38026,La Orotava,,,lascosasdeconchi@hotmail.com,922331000.0,0,-16.5241188,28.39023163,2016-05-09T12:45:15.374000,2016-06-22T13:43:15.483000
bazar multitienda estanco,Las Golosinas,CR,Carretera,El Rosario,27,38315,38026,La Orotava,La Perdoma,,,,,-16.55287275,28.377486,2016-05-09T12:45:15.374000,2015-08-04T13:23:53.323000
moda complementos,Las Mil y Una Tallas,CR,Carretera,General TF 28 Sur,186,38626,38006,Arona,Valle San Lorenzo,,lasmilyunatallas@hotmail.com,922766200.0,0,-16.66200411,28.08917346,2016-05-09T12:45:15.374000,2015-08-04T12:31:10.347000
zapateria calzado,Las Palmeras Complementos,CL,Calle,Alfonso Trujillo,4,38300,38026,La Orotava,Ed Temait,,,922321475.0,,-16.519395,28.39362599,2016-05-09T12:45:15.374000,2017-10-31T14:29:01.394000
hogar muebles electrodomesticos decoracion,Laser Electrodomesticos,CR,Carretera,Vieja TF 213,23,38380,38051,La Victoria,Lc B,,,,,-16.47952318,28.42846822,2016-05-09T12:45:15.374000,2015-11-25T12:27:03.478000
moda complementos,Latitud 101,CL,Calle,Herradores,86,38201,38023,La Laguna,,www.latitud101.com,,600633668.0,,-16.31861982,28.48924597,2016-05-09T12:45:15,2021-06-08T14:23:41.167000
comercio otro tipo,Lavadero Angelico,AV,Avenida,Villanueva,14,38440,38018,La Guancha,,,,,,-16.657221,28.37491999,2016-05-09T12:45:15.374000,2016-10-20T14:38:52.086000
perfumeria estetica complementos,Le Foulard,CL,Calle,Marques de Celada,4,38202,38023,La Laguna,,,,699723124.0,922983529,-16.321204,28.4902659,2016-05-09T12:45:15.374000,2018-01-15T14:43:21.956000
moda complementos,Leather Shop,CL,Calle,Flor de Pascua,41,38683,38040,Santiago del Teide,Los Gigantes,,,0.0,,-16.84007165,28.24339951,2016-05-09T12:45:15.374000,2016-06-22T13:46:11.649000
moda complementos,Leather Shop,AV,Avenida,Jose Gonzalez Fortes,4,38683,38040,Santiago del Teide,Los Gigantes Ed Concanasa Lc 02,,,0.0,,-16.84095819,28.24494707,2016-05-09T12:45:15.374000,2017-01-16T09:46:18.255000
moda complementos,Lefties,AV,Avenida,Siam,3,38660,38001,Adeje,CC Siam Mall Lc 1 04,www.lefties.com,,922752031.0,,-16.72142111,28.0683863,2016-05-09T12:45:15.374000,2016-02-16T12:52:51.662000
moda complementos,Lefties,CL,Calle,Bentagay,1,38111,38038,Santa Cruz de Tenerife,CC Santa Cruz Pt 0 Lc 38,,,922688251.0,,-16.30137861,28.42705051,2016-05-09T12:45:15.374000,2016-06-22T13:46:11.649000
estudio fotografia,Lely Fotografia,CR,Carretera,General TF 152 Norte,45,38350,38043,Tacoronte,La Estacion,,,922561508.0,,-16.41486355,28.47715422,2016-05-09T12:45:15.374000,2015-08-04T13:42:46.792000
moda complementos,Lenceria Ana Rosa,CL,Calle,Venezuela,13,38631,38006,Arona,Las Galletas,,lenceriaanarosa@hotmail.com,922731369.0,0,-16.65484641,28.00718244,2016-05-09T12:45:15.374000,2015-08-04T12:36:55.984000
moda complementos,Lenceria Ana Rosa,CL,Calle,San Claudio,8,38631,38006,Arona,Las Galletas,,lenceriaanarosa@hotmail.com,922731369.0,0,-16.65482633,28.00694144,2016-05-09T12:45:15.374000,2015-08-04T12:36:55.984000
moda complementos,Lenceria Carol-Faria,AV,Avenida,Canarias,9,38300,38026,La Orotava,,,fargonmi@yahoo.es,922331549.0,922331549,-16.52201724,28.39206326,2016-05-09T12:45:15.374000,2015-08-04T13:30:57.348000
moda complementos,Lenceria de Rocio,CL,Calle,La Rosa,7,38002,38038,Santa Cruz de Tenerife,,,lenceriaderocio@hotmail.com,922284770.0,,-16.250245,28.47003499,2016-05-09T12:45:15.374000,2015-08-04T10:16:43.810000
moda complementos,Lenceria Distince,CL,Calle,Cologan,6,38400,38028,Puerto de la Cruz,Ed Cologan,,,922384963.0,,-16.54871167,28.4160212,2016-05-09T12:45:15.374000,2022-04-22T13:23:10.741000
moda complementos,Lenceria Gabel,CR,Carretera,General TF 28 Sur,169,38626,38006,Arona,Valle San Lorenzo,,lenceriagabel@hotmail.com,922764531.0,0,-16.66268721,28.08865845,2016-05-09T12:45:15.374000,2015-08-04T12:31:10.347000
moda complementos,Lenceria Luisa,AV,Avenida,Santa Cruz,70,38611,38017,Granadilla de Abona,San Isidro Lc 2,,,,,-16.558485,28.07943899,2016-05-09T12:45:15.374000,2016-04-15T13:54:40.743000
moda complementos,Lenceria Pin-Up,CL,Calle,Castro,2,38611,38017,Granadilla de Abona,San Isidro CC Guajara,www.facebook.com/Lenceria-Pin-Up,pinuptenerife@gmail.com,922392856.0,,-16.55796382,28.08000476,2016-05-09T12:45:15,2016-11-28T12:48:44
moda complementos,Lenita Xtg,AV,Avenida,Tres de Mayo,7,38003,38038,Santa Cruz de Tenerife,CC Tres de Mayo Lc P24,www.lenita-tg.com,,672392155.0,,-16.255763,28.45864199,2016-05-09T12:45:15.374000,2016-06-27T11:52:12.588000
moda complementos,Lenita Xtg,AV,Avenida,Manuel Hermoso Rojas,16,38003,38038,Santa Cruz de Tenerife,CC Meridiano Pt 1 N 65,www.xtg.es,ccmeridiano@burmen.es,922210199.0,,-16.259227,28.45702399,2016-05-09T12:45:15.374000,2016-02-19T10:03:00.238000
floristeria,Leomami,AV,Avenida,Condes Santa Maria de Abona,25,38509,38011,Candelaria,,,,922502055.0,,-16.37135978,28.35524756,2016-05-09T12:45:15.374000,2015-08-04T10:53:32.454000
comercio otro tipo,Leon Grafix,AV,Avenida,Valle San Lorenzo,10,38626,38006,Arona,Valle San Lorenzo,,,0.0,0,-16.65648621,28.09014377,2016-05-09T12:45:15.374000,2015-08-04T12:31:10.347000
centro comercial hogar construccion,Leroy Merlin,AU,"Autopista, autovía",TF 2 Interconexion Norte Sur,11,38108,38023,La Laguna,Pq Comercial La Laguna,www.leroymerlin.es,,922823131.0,922820769,-16.307631,28.45813599,2016-05-09T12:45:15.374000,2015-08-04T10:43:56.867000
moda complementos,Let's Go,GL,Glorieta,Pedro de Mendoza,1,38005,38038,Santa Cruz de Tenerife,Ed La Rotonda,,,922230601.0,,-16.25667067,28.46032232,2016-05-09T12:45:15.374000,2018-03-09T12:11:36.649000
hogar textil,Leticia Piecho Lacoste,AV,Avenida,Los Playeros,32,38650,38006,Arona,Los Cristianos,,,922790203.0,0,-16.71770112,28.05179139,2016-05-09T12:45:15.374000,2015-08-04T12:41:33.715000
moda complementos,Levi's,AV,Avenida,Manuel Hermoso Rojas,16,38003,38038,Santa Cruz de Tenerife,CC Meridiano Pt 1 N 61,www.eu.levi.com,info@gruponumero1.com,922201204.0,922201204,-16.258864,28.45711199,2016-05-09T12:45:15.374000,2016-03-17T13:29:24.671000
moda complementos,Levi's,AU,"Autopista, autovía",TF 5 Santa Cruz La Laguna,7,38296,38023,La Laguna,CC Alcampo La Laguna Lc 40,,,,,-16.305772,28.46346299,2016-05-09T12:45:15,2017-10-31T08:03:02.616000
moda complementos,Levi's,CL,Calle,Herradores,41,38201,38023,La Laguna,,gruponumero1.com,,922496639.0,,-16.31659576,28.48784361,2021-06-08T10:09:02.163000,2021-06-08T10:09:02.163000
moda complementos,Levi's,AU,"Autopista, autovía",TF 5 Santa Cruz La Laguna,7,38296,38023,La Laguna,CC Alcampo La Laguna Lc 41,,,,,-16.30578,28.46341299,2016-05-09T12:45:15.374000,2015-08-03T12:35:58.453000
moda complementos,Levi's,CL,Calle,Castillo,76,38003,38038,Santa Cruz de Tenerife,Esq C/ San Lucas,www.eu.levi.com,info@gruponumero1.com,922271766.0,,-16.253938,28.46755299,2016-05-09T12:45:15.374000,2022-04-22T13:23:10.741000
moda complementos,Levi's,AV,Avenida,Los Vientos,10,38670,38001,Adeje,Parque Galeon CC Galeon Outlet,,,,,-16.73102098,28.11664352,2016-07-25T11:38:40.201000,2019-04-03T11:46:33.337000
bazar multitienda estanco,Lexicon,CL,Calle,La Hoya,9,38400,38028,Puerto de la Cruz,,,,671121230.0,,-16.54743925,28.41687223,2022-04-22T12:09:52.592000,2022-04-22T12:09:52.592000
concesionario exposicion automocion,Lexus Canarias,CL,Calle,Las Industrias,5,38108,38023,La Laguna,Z I Las Torres De Taco Cercado Chico,www.lexus-canarias.es,,922882199.0,,-16.29284694,28.44778157,2017-02-15T11:40:07.893000,2023-04-26T09:41:14.004000
estudio fotografia,Leyva Fotografia,CL,Calle,San Cristobal,9,38359,38041,El Sauzal,Ravelo,,info@leyvafotografos.com,922584278.0,,-16.416948,28.46023899,2016-05-09T12:45:15.374000,2015-08-04T13:40:07.951000
moda complementos,Li Ton,CL,Calle,Imeldo Seris,21,38003,38038,Santa Cruz de Tenerife,,,,,,-16.24968976,28.46581331,2022-04-22T12:09:52.592000,2022-04-22T12:09:52.592000
joyeria relojeria,Liberty Joyeria,PJ,"Pasaje, paraje",Peligros,1,38002,38038,Santa Cruz de Tenerife,,www.libertyjoyerias.com,info@libertyjoyerias.com,618521667.0,,-16.24844323,28.46718377,2022-04-22T12:09:52.592000,2022-04-22T12:09:52.592000
libreria papeleria discoteca,Libreria,CL,Calle,Los Sabandeños,6,38292,38046,Tegueste,,,,,,-16.34679,28.52468999,2016-05-09T12:45:15.374000,2015-08-04T13:50:59.466000
libreria papeleria discoteca,Libreria,AV,Avenida,Santa Cruz,30,38500,38020,Güimar,,,,,,-16.408489,28.31758299,2016-05-09T12:45:15.374000,2015-08-04T10:57:05.185000
libreria papeleria discoteca,Libreria Abaco,AV,Avenida,Principes de España,7,38010,38038,Santa Cruz de Tenerife,Ofra CC Yumbo local 31,,abacocopisteria@hotmail.com,922660994.0,922660994,-16.28374302,28.4553172,2016-05-09T12:45:15.374000,2018-01-15T10:19:59.087000
libreria papeleria discoteca,Libreria Abona,AV,Avenida,Abona,23,38611,38017,Granadilla de Abona,San Isidro Lc 2,,miguelabona@gmail.com,922394329.0,,-16.559559,28.08527599,2016-05-09T12:45:15.374000,2016-04-15T13:10:27.059000
libreria papeleria discoteca,Libreria Aciertos,CL,Calle,Luis Camacho,3,38350,38043,Tacoronte,,,libreriaaciertos@gmail.com,922571557.0,,-16.41328791,28.47702806,2016-05-09T12:45:15.374000,2018-05-24T17:22:06.194000
libreria papeleria discoteca,Libreria Acuarela,Pz,"Plaza, plazoleta",San Sebastian,5,38480,38010,Buenavista del Norte,,,,633196652.0,,-16.85021141,28.3703473,2023-10-18T12:08:17.876000,2023-10-18T12:08:17.876000
libreria papeleria discoteca,Libreria Adriana,CL,Calle,Jose Espronceda,5,38678,38001,Adeje,Armeñime,,,922741323.0,922741323,-16.75549242,28.12862727,2017-03-29T10:44:44.375000,2017-03-29T10:44:44.375000
libreria papeleria discoteca,Libreria Agapea,AV,Avenida,Tres de Mayo,71,38005,38038,Santa Cruz de Tenerife,,www.agapea.com,,922236183.0,,-16.25865764,28.45837765,2016-05-09T12:45:15.374000,2015-08-04T10:26:16.678000
libreria papeleria discoteca,Libreria Aida,CL,Calle,San Agustin,13,38430,38022,Icod de los Vinos,,,,922810069.0,,-16.718251,28.36724199,2016-05-09T12:45:15.374000,2015-08-04T13:09:51.115000
libreria papeleria discoteca,Libreria Aldayo,CL,Calle,Arriba,5,38260,38023,La Laguna,Tejina,,,922542453.0,,-16.36191774,28.53360241,2016-05-09T12:45:15.374000,2015-08-04T13:52:10.359000
libreria papeleria discoteca,Libreria Aliz Los Cristianos,AV,Avenida,Suecia,7,38650,38006,Arona,Los Cristianos,,aliz21@infonegocio.com,922792001.0,922752045,-16.71787246,28.05218517,2016-05-09T12:45:15.374000,2015-08-04T12:41:33.715000
libreria papeleria discoteca,Libreria Anticuaria Cris Clas,CL,Calle,Universo,45,38205,38023,La Laguna,Lomo Guirre,,,,,-16.30836159,28.47284207,2017-10-30T13:47:18,2017-10-30T13:58:41.150000
libreria papeleria discoteca,Libreria Arlequin,Cl,Calle,El Carmen,1,38410,38031,Los Realejos,,www.2hb.es,pedidos@2hb.es,922345189.0,,-16.58604979,28.38853343,2023-10-18T12:08:17.876000,2023-10-18T12:08:17.876000
libreria papeleria discoteca,Libreria Artes,PZ,"Plaza, plazoleta",Ayuntamiento,15,38290,38032,El Rosario,La Esperanza,,,922548283.0,,-16.366594,28.45143699,2016-05-09T12:45:15.374000,2015-08-04T10:49:35.113000
libreria papeleria discoteca,Libreria Barbara,PS,Paseo,Pablos Abril,11,38650,38006,Arona,Los Cristianos,www.facebook.com/libreriabarbara,libreriabarbara@gmail.com,922792301.0,922792301,-16.71773981,28.05136324,2016-05-09T12:45:15,2016-09-09T13:15:18.084000
libreria papeleria discoteca,Libreria Bazar La Victoria,CL,Calle,Perez Diaz,3,38380,38051,La Victoria,Lc 1,www.facebook.com/LibreriaBazarLaVictoria,veronica.albelohernandez@gmail.com,922580992.0,,-16.466471,28.43586699,2016-05-09T12:45:15.374000,2016-04-14T14:14:06.424000
libreria papeleria discoteca,Libreria Bazar Montse,CL,Calle,Altamar,1,38687,38019,Guía de Isora,Lc 1,,,922138017.0,,-16.81839729,28.18261444,2016-05-09T12:45:15.374000,2016-04-14T12:50:27.629000
comercio otro tipo,Librería Bazar Nivaria,AV,Avenida,Juan Carlos I,5,38687,38019,Guía de Isora,,,libreriabazarnivaria@gmail.com,822775109.0,,-16.81414938,28.18149733,2019-04-12T16:38:45.443000,2019-04-12T16:38:45.443000
libreria papeleria discoteca,Libreria Bazar Soraya,CL,Calle,Amilcar Gonzalez Diaz,18,38550,38004,Arafo,,,,922511303.0,,-16.41887713,28.34024217,2019-04-09T10:39:44,2019-04-09T11:22:37.700000
libreria papeleria discoteca,Libreria Biblos,CL,Calle,La Camella,0,38627,38006,Arona,La Camella Lc 56B,,biblos59@hotmail.com,922720814.0,922720814,-16.68203233,28.07852258,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
libreria papeleria discoteca,Libreria Calita,AV,Avenida,Coronel Gorrin,39,38684,38040,Santiago del Teide,Tamaimo,,,,,-16.81885475,28.27028106,2016-05-09T12:45:15.374000,2015-08-04T12:56:56.468000
libreria papeleria discoteca,Libreria Cruz del Señor,CL,Calle,Simon Bolivar,14,38007,38038,Santa Cruz de Tenerife,Barrio Cruz del Señor,,,,,-16.270411,28.46402899,2016-05-09T12:45:15.374000,2015-08-04T10:37:38.763000
libreria papeleria discoteca,Libreria Cruz del Señor,AV,Avenida,Islas Canarias,136,38007,38038,Santa Cruz de Tenerife,,,libreriacruzdelsenor2010@hotmail.com,922223738.0,,-16.27015372,28.46512769,2016-05-09T12:45:15.374000,2018-01-17T11:50:16.638000
libreria papeleria discoteca,Libreria de Fabula,CR,Carretera,Vecinal TF 172 El Sauzal,103,38360,38041,El Sauzal,,,de.fabula@hotmail.com,922564742.0,,-16.43484167,28.47491943,2016-05-09T12:45:15.374000,2016-04-14T12:40:40.683000
libreria papeleria discoteca,Libreria de Mujeres,CL,Calle,Sabino Berthelot,42,38002,38038,Santa Cruz de Tenerife,,www.libreriademujeres.com,info@libreriademujeres.com,922270362.0,,-16.253543,28.4691819,2016-05-09T12:45:15.374000,2022-04-22T13:23:10.741000
libreria papeleria discoteca,Libreria Din Don,CL,Calle,Republica de Colombia,25,38687,38019,Guía de Isora,Playa de San Juan,,libreria_dindon@hotmail.es,922866424.0,,-16.7806216,28.21016809,2016-05-09T12:45:15.374000,2019-04-12T11:56:20.113000
libreria papeleria discoteca,Libreria Diocesana,CL,Calle,San Agustin,26,38201,38023,La Laguna,,librerias.obispadodetenerife.es,libreriall@obispadodetenerife.es,922631523.0,,-16.3152813,28.48970007,2016-05-09T12:45:15.374000,2015-08-04T13:57:37.255000
libreria papeleria discoteca,Libreria Diocesana,CL,Calle,Magistrado Campo Llarena,10,38201,38023,La Laguna,Pz Adelantado,librerias.obispadodetenerife.es,libreriall@obispadodetenerife.es,922631523.0,,-16.31304334,28.48706513,2016-05-09T12:45:15.374000,2015-08-04T13:57:37.255000
