actividad_tipo,nombre,tipo_via_codigo,tipo_via_descripcion,direccion_nombre_via,direccion_numero,direccion_codigo_postal,municipio_codigo,municipio_nombre,referencia,web,email,telefono,fax,longitud,latitud,fecha_creacion,fecha_actualizacion
guachinche,La Farmacia,CL,Calle,El Cantillo,21,38399,38039,Santa Úrsula,Barranco La Hoya,,,,,-16.48798056,28.41779055,2016-05-09T12:45:15.374000,2015-08-04T13:34:28.221000
cafeteria,La Farola,AV,Avenida,Arquitecto Gomez Cuesta,2,38650,38006,Arona,Py Americas CC Starco Lc 212,,,922840294.0,,-16.73030808,28.06523142,2016-09-01T13:43:17.949000,2016-09-01T13:43:17.949000
restaurante,La Farola,CR,Carretera,Vieja TF 213,63,38390,38039,Santa Úrsula,,,,822668846.0,,-16.48431819,28.42934999,2016-05-09T12:45:15.374000,2018-04-11T13:57:13.709000
restaurante,La Farola del Mar,AV,Avenida,Litoral,27,38660,38001,Adeje,Fañabe CC Litoral Lc 201,,,922719406.0,,-16.73744356,28.08729157,2017-06-16T09:51:35.201000,2017-06-16T09:51:35.201000
restaurante,La Farola del Mar,CL,Calle,Castro,5,38611,38017,Granadilla de Abona,San Isidro,,,,,-16.55810195,28.08015202,2016-05-09T12:45:15.374000,2016-06-01T12:26:08.804000
restaurante,La Farola del Mar II,AV,Avenida,Litoral,27,38660,38001,Adeje,Fañabe CC Litoral Lc 202,,,922716617.0,,-16.73685657,28.08649892,2017-06-16T10:19:13.169000,2017-06-16T10:19:13.169000
bar,La Fatuta,CL,Calle,Limeras,42,38370,38025,La Matanza,,,,,,-16.45357981,28.45075739,2017-03-13T14:55:37.441000,2017-03-13T14:55:37.441000
bar cafeteria,La Favola Delizie Italiane,CL,Calle,Bethencourt Alfonso,20,38002,38038,Santa Cruz de Tenerife,,la-favola.bcleverapp.com,,922195643.0,,-16.24954416,28.46754277,2022-04-22T12:09:52.592000,2022-04-22T12:09:52.592000
bar cafeteria,La Favorita,CL,Calle,El Cerco,4,38670,38001,Adeje,,,,661022164.0,,-16.72681851,28.11921636,2016-05-09T12:45:15.374000,2015-08-04T12:45:37.305000
restaurante,La Finca,CL,Calle,El Castillo,48,38418,38031,Los Realejos,El Toscal Longuera,www.restaurantelafinca.es,restlafinca@gmail.com,675869480.0,922362143.0,-16.57818172,28.39741079,2016-05-09T12:45:15,2023-10-18T14:41:54.296000
guachinche,La Finca,CL,Calle,Miranda,74,38356,38043,Tacoronte,La Caridad,,,639221414.0,,-16.39870307,28.49627735,2019-03-14T08:40:16.608000,2019-03-14T08:40:16.608000
cafeteria,La Finissima Maxi Pizza,CL,Calle,Ramon y Cajal,59,38006,38038,Santa Cruz de Tenerife,,www.lafinissima.es,,922247019.0,,-16.26174273,28.46635082,2016-05-09T12:45:15.374000,2016-06-01T12:51:39.520000
bar cafeteria,La Finissima Maxipìzza,CL,Calle,Heraclio Sanchez,35,38204,38023,La Laguna,,,,922247019.0,822042433.0,-16.31639087,28.48402515,2016-05-09T12:45:15,2016-07-26T07:44:04.148000
restaurante,La Fiorentina,AV,Avenida,Aguilar y Quesada,3,38400,38028,Puerto de la Cruz,Ht Be Live Orotava,,,,,-16.543591,28.41618699,2016-05-09T12:45:15.374000,2016-09-29T10:31:19.802000
bar cafeteria,La Flaca,AV,Avenida,Ernesto Sarti,9,38660,38001,Adeje,Torviscas Bajo Ur Mare Verde Lc 002,,,922714560.0,,-16.73221344,28.08537509,2016-05-09T12:45:15,2017-08-21T10:18:56.469000
restaurante,La Flambee,CL,Calle,Dulce Maria Loinaz,4,38650,38006,Arona,Los Cristianos Ed Fontana Lc 16,,,922750064.0,,-16.71932343,28.05088818,2016-09-08T09:30:15.372000,2019-03-20T07:55:20.533000
heladeria,La Flor de Alicante,CL,Calle,Viera y Clavijo,13,38002,38038,Santa Cruz de Tenerife,Esq Cl Suarez Guerra,,,,,-16.2528736,28.46815207,2022-04-22T12:09:52.592000,2023-02-01T08:06:20.936000
bar cafeteria,La Flor De La Arepa,PZ,"Plaza, plazoleta",V Centenario,2,38300,38026,La Orotava,Centro de Ocio San Agustin Lc C 1 9,,,,,-16.52180636,28.39094567,2016-05-09T12:45:15,2016-02-25T14:46:04
bar cafeteria,La Florida,CL,Calle,El Bierzo,17,38320,38023,La Laguna,Ur La Florida Lc 12,,,0.0,0.0,-16.289291,28.4650579,2016-05-09T12:45:15.374000,2018-06-15T09:32:29.191000
bar,La Florita,CL,Calle,Tijoco,3,38009,38038,Santa Cruz de Tenerife,Tio Pino Ur La Florita Bq 7 Lc 12,,,922218194.0,,-16.27463403,28.45991058,2017-01-27T13:24:41.542000,2017-01-27T13:24:41.542000
sala de fiestas,La Florita,AV,Avenida,Arquitecto Gomez Cuesta,16,38650,38006,Arona,Py Americas Ed Las Floritas,,,922793154.0,,-16.7270598,28.06247657,2016-09-05T13:17:48,2016-09-06T12:49:57.973000
restaurante,La Fonda,AV,Avenida,El Jable,47,38678,38001,Adeje,Callao Salvaje CC Esmeralda,,,,,-16.78285751,28.12870715,2017-08-21T09:03:57.728000,2017-08-21T09:17:56.993000
cafeteria,La Fontana,CL,Calle,Tomas Gonzalez Rivero,32,38260,38023,La Laguna,Tejina,,,922546570.0,,-16.35970395,28.53297583,2016-05-09T12:45:15.374000,2016-04-29T13:44:02.446000
bar,La Forchetta,AV,Avenida,Los Sabandeños,1,38650,38006,Arona,Los Cristianos Ed Andalucia,,,,,-16.71445454,28.05489101,2017-08-25T07:59:20.729000,2017-08-25T07:59:20.729000
restaurante,La Fortaleza,CL,Calle,Santa Rosalia,26,38002,38038,Santa Cruz de Tenerife,,,,,,-16.25051762,28.47013967,2017-08-03T11:12:08.616000,2017-08-03T11:12:08.616000
restaurante,La Fragata,CL,Calle,La Marina,6,38400,38028,Puerto de la Cruz,,,,,,-16.550672,28.41744299,2016-05-09T12:45:15.374000,2015-09-08T15:08:23.143000
restaurante,La Fragua,CR,Carretera,General TF 28 Sur,98,38626,38006,Arona,Valle San Lorenzo,,asadorlafragua@hotmail.com,922764002.0,922767436.0,-16.65588723,28.09112753,2016-05-09T12:45:15.374000,2016-06-01T12:26:08.804000
restaurante,La Fragua,CL,Calle,El Hierro,11,38632,38006,Arona,El Fraile,,,,,-16.67234728,28.01293655,2017-08-22T13:52:20.873000,2017-08-22T13:52:20.873000
cafeteria,La Francesa,AV,Avenida,Los Sabandeños,3,38650,38006,Arona,Los Cristianos Ed Marte lc 06,,,670267173.0,,-16.71465915,28.05423796,2017-08-23T10:20:33.553000,2017-08-23T10:20:33.553000
restaurante tasca,La Frasca,CL,Calle,Juan Pablo II,3,38004,38038,Santa Cruz de Tenerife,,www.lafrasca.net,reservas@lafrasca.net,922243948.0,,-16.25715998,28.4680955,2016-05-09T12:45:15.374000,2016-08-18T09:15:19.614000
restaurante,La Fresquera,AV,Avenida,Antonio Dominguez Alfonso,9,38650,38006,Arona,Py Americas CC El Camison Lc 35,www.la-fresquera.com,info@la-fresquera.com,922793008.0,,-16.72392304,28.05714416,2016-05-09T12:45:15,2017-08-17T10:09:22.644000
bar cafeteria,La Frontera,CR,Carretera,General TF 152 Norte,32,38360,38041,El Sauzal,,,,,,-16.41885556,28.47514721,2016-05-09T12:45:15.374000,2016-10-05T10:28:41.835000
bar pasteleria,La Fuente,CR,Carretera,General TF 366 El Amparo,185,38438,38022,Icod de los Vinos,El Amapro,,,922815313.0,,-16.71245415,28.35573002,2016-08-29T13:37:58.632000,2016-11-28T12:31:04.672000
restaurante,La Fuente,CL,Calle,Francisco Ortuño,8,38613,38052,Vilaflor,,,,922709282.0,,-16.63640741,28.1590165,2016-05-17T10:15:34.424000,2016-05-17T10:15:34.424000
bar,La Fuente,CL,Calle,Santa Catalina de Siena,33,38320,38023,La Laguna,La Cuesta Princesa Yballa Bq 30 Lc Dr,,,,,-16.28862739,28.46683862,2016-05-09T12:45:15,2016-11-14T12:28:16
restaurante tasca,La Fuente,CL,Calle,San Borondon,0,38203,38023,La Laguna,San Honorato,,,922250054.0,,-16.32162167,28.48575995,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
restaurante,La Fuente,CL,Calle,Orchilla,7,38595,38017,Granadilla de Abona,Charco del Pino Los Llanos,,rest.lasfuentes@gmail.com,922774123.0,,-16.583755,28.10247799,2016-05-09T12:45:15.374000,2017-04-27T14:32:06.907000
bar cafeteria,La Fuente,AV,Avenida,Obispo Benitez de Lugo,4,38300,38026,La Orotava,,,,922336621.0,,-16.52023,28.39439799,2016-05-09T12:45:15.374000,2016-03-01T12:18:15.701000
restaurante,La Fuente,AV,Avenida,Playa Paraiso,3,38678,38001,Adeje,Py Paraiso Ur Gran Azul Lc 30-31,,,922743309.0,,-16.7685095,28.12176562,2016-05-09T12:45:15.374000,2016-05-09T10:04:32.963000
bar,La Fuente,AV,Avenida,Bruselas,0,38660,38001,Adeje,Costa Adeje CC El Mirador Lc 02B,,,922718018.0,,-16.7439862,28.09265434,2017-04-03T07:49:46.858000,2017-07-31T12:36:40.452000
bar,La Fuentita,CL,Calle,La Cantera,3,38616,38017,Granadilla de Abona,,,,922700288.0,,-16.574536,28.1293013,2016-05-09T12:45:15,2016-11-29T11:56:34.617000
bar cafeteria,La Fugazetta,CL,Calle,Galicia,12,38660,38001,Adeje,Torviscas Alto CC Cosmos Lc 14,,horaciobosch@hotmail.com,667781875.0,922713577.0,-16.72549732,28.08733637,2016-05-09T12:45:15.374000,2017-06-22T14:08:52.843000
restaurante tasca,La Fusion,CL,Calle,San Juan,10,38204,38023,La Laguna,,,,922251906.0,,-16.317179,28.48812499,2016-05-09T12:45:15.374000,2015-08-24T11:58:32.537000
bar,La Gaita,AV,Avenida,Jose Antonio Tavio Afonso,3,38630,38006,Arona,Costa del Silencio CC Chaparral,,,,,-16.64462175,28.01106869,2016-08-26T08:59:50.555000,2016-08-26T08:59:50.555000
bar cafeteria,La Galera,AV,Avenida,Maritima,23,38509,38011,Candelaria,Ed Batayola,,,922500002.0,,-16.36623872,28.36164052,2016-05-09T12:45:15.374000,2016-05-24T13:58:10.841000
restaurante,La Galette,PS,Paseo,Puerto de Las Galletas,0,38631,38006,Arona,Las Galletas Marina del Sur Lc 8,,,639601914.0,0.0,-16.65839981,28.00757279,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
bar,La Gamba,CL,Calle,Eduardo Zamacois,3,38005,38038,Santa Cruz de Tenerife,,,,,,-16.26006524,28.46137499,2016-08-18T09:05:40.965000,2016-08-18T09:05:40.965000
restaurante,La Gamba,AV,Avenida,La Marina,40,38618,38017,Granadilla de Abona,Los Abrigos,,,922177389.0,,-16.59358681,28.02898902,2016-11-28T14:52:04.868000,2016-11-29T14:32:37.059000
restaurante,La Gamba Loca (Casa Chucho),CM,Camino,La Costa,56,38260,38023,La Laguna,Tejina,,,,,-16.36577175,28.53604864,2016-05-09T12:45:15.374000,2015-08-04T13:52:10.359000
restaurante,La Gañania,CM,Camino,El Durazno,21,38400,38028,Puerto de la Cruz,,www.laganania.com,,922376204.0,,-16.53099237,28.4065131,2016-05-09T12:45:15.374000,2018-12-10T12:47:36.510000
tasca,La Garapa,CR,Carretera,General TF 312 Botanico,1,38400,38028,Puerto de la Cruz,,,,,,-16.54654546,28.41438274,2016-05-09T12:45:15,2017-11-20T10:22:15.036000
bar,La Gardenia,CL,Calle,Alcalde Mandillo Tejera,33,38007,38038,Santa Cruz de Tenerife,Los Gladiolos Ed Gardenia,,,636828620.0,,-16.272884,28.46161099,2016-05-09T12:45:15.374000,2016-07-11T11:35:38.486000
restaurante,La Garita,CM,Camino,La Rua,4,38208,38023,La Laguna,Ed La Rua Pt 7B,,,922253979.0,,-16.31185179,28.49328298,2016-05-09T12:45:15.374000,2016-01-04T09:53:41.683000
restaurante,La Gastroteca,AV,Avenida,Tres de Mayo,7,38003,38038,Santa Cruz de Tenerife,CC Tres de Mayo Lc A22 - 23,www.hosteleriaprofesional.es,mpozo@hosteleriaprofesional.es,922246517.0,,-16.256165,28.45876999,2016-05-09T12:45:15.374000,2017-01-13T12:31:23.643000
bar,La Gaveta,CL,Calle,Marques de Celada,90,38202,38023,La Laguna,,,,922263955.0,,-16.32458127,28.49044892,2016-05-09T12:45:15.374000,2016-04-29T10:28:31.199000
restaurante,La Gaviota,CL,Calle,Mesa del Mar,138,38358,38043,Tacoronte,Mesa del Mar Ed El Pedregal,,,922572598.0,,-16.42446406,28.50253537,2017-11-06T09:12:35.462000,2018-02-19T13:06:17.781000
bar,La Gaviota,CL,Calle,Castro,45,38611,38017,Granadilla de Abona,San Isidro,,,922390789.0,,-16.55674717,28.08114648,2017-01-30T14:01:57.567000,2017-01-30T14:01:57.567000
bar,La Gaviota,CL,Calle,La Marina,9,38630,38006,Arona,Las Galletas,,,922785212.0,0.0,-16.65334951,28.00668221,2016-05-09T12:45:15.374000,2017-08-24T09:28:38.398000
restaurante,La Gaviota El Charco,CL,Calle,Tabaibarril,2,38588,38005,Arico,Tajao,,,922706332.0,,-16.47130942,28.10993548,2016-05-09T12:45:15,2016-05-10T11:18:57.806000
restaurante,La Gaviota Paco,CR,Carretera,General TF 5 Norte,34,38434,38022,Icod de los Vinos,Buen Paso,,,922811408.0,,-16.68681851,28.38031676,2017-05-10T08:44:46.125000,2017-05-10T08:44:46.125000
bar,La Gavota,AV,Avenida,Los Playeros,27,38650,38006,Arona,Los Cristianos Ed La Gaviota,,,,,-16.71710016,28.05187794,2016-07-05T13:29:33,2016-07-05T13:29:33
restaurante,La Giralde,AV,Avenida,Familia Bethencourt y Molina,34,38400,38028,Puerto de la Cruz,Ed Martina,,,922382905.0,,-16.54232263,28.41807822,2016-11-18T13:23:05.845000,2016-11-25T08:53:10.647000
bar,La Glocher,CL,Calle,Juan de Vera,3,38201,38023,La Laguna,Ed Orfeon La Paz,,,667459111.0,,-16.316578,28.48963299,2016-05-09T12:45:15.374000,2019-03-08T08:26:31.896000
bar cafeteria,La Glorieta,GL,Glorieta,Veintinueve de Mayo,8,38007,38038,Santa Cruz de Tenerife,,,,647072710.0,822012320.0,-16.26834499,28.46579416,2016-05-09T12:45:15.374000,2017-01-24T14:02:27.399000
restaurante,La Goleta,AV,Avenida,Rafael Puig Lluvina,5,38660,38001,Adeje,Py Americas CC Salytien Lc 01,,,922796191.0,,-16.73201138,28.07078652,2017-04-25T10:49:27.058000,2018-01-30T13:47:58.957000
bar,La Goleta,AV,Avenida,España,10,38660,38001,Adeje,San Eugenio Ht Hovima Santa Maria Lc 03,,,,,-16.73255171,28.08127058,2017-08-17T09:23:04.979000,2017-08-17T09:23:04.979000
bar cafeteria,La Golosita,AV,Avenida,Doctor Emilio Luque Moreno,27,38300,38026,La Orotava,Ed Altavista,,,922105409.0,,-16.51913666,28.39292151,2016-05-09T12:45:15.374000,2018-03-07T07:31:49.669000
bar,La Gomera,CL,Calle,Montaña Chica,4,38650,38006,Arona,Los Cristianos Ed El Verodal,,,,,-16.71614195,28.05437867,2017-06-05T14:04:26,2017-06-05T14:04:26
bar cafeteria,La Gomera,CL,Calle,Canarias,1,38687,38019,Guía de Isora,Playa San Juan,,,,,-16.81500653,28.18093279,2016-05-09T12:45:15,2016-03-17T09:06:46
restaurante,La Gondola,CR,Carretera,La Cochera,2,38330,38023,La Laguna,Guamasa Garimba,,,922594228.0,,-16.37717323,28.49591868,2016-05-09T12:45:15.374000,2016-04-25T14:41:39.159000
bar cafeteria,La Gorgorana,CL,Calle,Las Toscas,53,38358,38043,Tacoronte,,,,922561816.0,,-16.4227587,28.48357453,2016-05-09T12:45:15,2018-01-25T14:33:49.985000
bar,La Gramola,CL,Calle,La Arena,22,38631,38006,Arona,Las Galletas,,,609394997.0,609394997.0,-16.65515505,28.00825442,2017-08-24T09:33:28.283000,2018-01-15T08:03:52.916000
tasca,La Gramola,CL,Calle,Los Sueños,15,38006,38038,Santa Cruz de Tenerife,,,,922247615.0,,-16.26116009,28.46905644,2016-11-23T09:11:02.456000,2016-11-23T09:11:02.456000
bar cafeteria arepera,La Gran Arepera,AV,Avenida,Principes de España,45,38430,38022,Icod de los Vinos,,,,922812847.0,0.0,-16.709706,28.37342343,2016-05-09T12:45:15.374000,2018-05-24T12:25:22.979000
bar,La Gran Arepera,PS,Paseo,La Centinela,6,38430,38022,Icod de los Vinos,,,,,,-16.70990166,28.37353408,2016-05-09T12:45:15,2016-06-23T10:14:39
restaurante,La Gran Bodega,CL,Calle,Boston,2,38650,38006,Arona,Los Cristianos Pq Margarita Lc 119,,,922751710.0,,-16.70915893,28.05290995,2017-06-12T12:10:41.385000,2017-06-12T12:10:41.385000
restaurante,La Gran Muralla,PS,Paseo,Milicias de Garachico,3,38002,38038,Santa Cruz de Tenerife,Ed Hamilton Lc E-F,,,922282721.0,0.0,-16.24822275,28.46822399,2016-05-09T12:45:15.374000,2016-08-22T13:47:28.246000
restaurante,La Gran Muralla,CL,Calle,6 de Diciembre,30,38203,38023,La Laguna,,,,,,-16.321058,28.48827999,2016-05-09T12:45:15.374000,2015-08-28T13:29:58.967000
restaurante,La Gran Muralla,CL,Calle,6 de Diciembre,26,38203,38023,La Laguna,,,,922632016.0,,-16.32080155,28.4881892,2017-08-02T10:26:40.131000,2017-08-02T10:26:40.131000
restaurante,La Gran Muralla China,PS,Paseo,Dominguez Alfonso,20,38300,38026,La Orotava,,,,,,-16.51844195,28.39551586,2017-03-20T10:47:45.305000,2017-03-20T10:47:45.305000
restaurante,La Gran Paella,AV,Avenida,Rafael Puig Lluvina,28,38650,38006,Arona,Py Americas CC Las Palmeras Lc S07,,,922797475.0,,-16.7326452,28.06075767,2017-08-11T10:37:06.633000,2017-08-11T10:37:06.633000
restaurante,La Gran Paella Valenciana,CL,Calle,Gran Bretaña,10,38660,38001,Adeje,San Eugenio CC Cristal Center Lc B15-16,,,922752457.0,,-16.73456494,28.07636547,2017-08-03T10:45:50.427000,2017-08-03T10:47:49.534000
restaurante,La Gran Paella Valenciana,AV,Avenida,Colon,5,38660,38001,Adeje,San Eugenio CC Puerto Colon,,,,,-16.7354474,28.07882184,2017-08-07T08:33:12.912000,2017-08-10T09:31:09.766000
bar cafeteria,La Gran Parada,CM,Camino,San Francisco de Paula TF 265,120,38291,38023,La Laguna,Los Baldios,,,922253779.0,,-16.32683015,28.46869195,2016-05-09T12:45:15.374000,2016-11-15T09:32:52.861000
bar cafeteria,La Gran Via,CL,Calle,Heraclio Sanchez,12,38204,38023,La Laguna,,,condorlaguna@hotmail.com,922264762.0,,-16.315582,28.48633899,2016-05-09T12:45:15.374000,2015-08-28T13:07:41.126000
bar,La Granja,CL,Calle,Unamuno,2,38007,38038,Santa Cruz de Tenerife,Parque La Granja Lc 11,,,922200319.0,,-16.26400722,28.46254136,2016-08-22T13:22:02.172000,2016-08-22T13:22:02.172000
bar,La Granja,AV,Avenida,Benito Perez Armas,6,38007,38038,Santa Cruz de Tenerife,,,,,,-16.26488238,28.46025275,2017-01-18T15:03:07.264000,2017-01-18T15:03:07.264000
bar,La Granja Azul,CL,Calle,Jose Hernandez Alfonso,4,38003,38038,Santa Cruz de Tenerife,,,,922242712.0,,-16.252894,28.46257799,2016-05-09T12:45:15.374000,2016-11-22T14:40:10.508000
cafeteria,La Granja de los Pollos de Adeje,AV,Avenida,Los Pueblos,20,38660,38001,Adeje,San Eugenio CC San Eugenio Lc 67,,,629952583.0,,-16.73157703,28.07735917,2017-08-10T10:24:02.705000,2017-08-10T10:24:02.705000
restaurante,La Granja El Parral,CR,Carretera,General TF 154 Portezuelo Las Toscas,278,38292,38046,Tegueste,La Padilla,,garciajav@hotmail.com,922108158.0,609529167.0,-16.36588,28.50320399,2016-05-09T12:45:15,2018-03-08T13:00:25.990000
restaurante,La Granja Verde,CM,Camino,Torreon Bajo,2,38300,38026,La Orotava,El Ramal,www.lagranjaverde.es,info@lagranjaverde.es,922333509.0,,-16.52254825,28.39920141,2016-05-09T12:45:15.374000,2016-11-21T14:40:41.865000
bar,La Grotta Azzurra,CL,Calle,Mexico,3,38650,38006,Arona,Py Americas CC Americas Shopping Lc 07,,,922102096.0,,-16.7333006,28.06067121,2017-08-10T07:45:12.045000,2017-08-10T07:45:12.045000
discoteca club,La Gruta,CL,Calle,Alemania,7,38612,38017,Granadilla de Abona,El Medano,,,,,-16.54002926,28.04537596,2016-05-09T12:45:15.374000,2016-06-28T09:25:52.229000
bar cerveceria,La Gruta,CL,Calle,Lisboa,2,38660,38001,Adeje,Torviscas Alto CC Gran Sur Lc 32,www.cerveceriaslagruta.com,,922713896.0,,-16.72828363,28.08760989,2016-05-09T12:45:15.374000,2017-08-02T12:57:19.832000
bar,La Guaira,AV,Avenida,Maritima,9,38509,38011,Candelaria,Las Caletillas Ed La Guaira,,,,,-16.36837902,28.35919925,2017-01-18T13:42:36,2018-11-14T13:36:42.983000
restaurante,La Guajira,CL,Calle,Colegio,12,38626,38006,Arona,Valle San Lorenzo,,,922766200.0,,-16.66081749,28.09095183,2017-08-22T13:50:38.610000,2017-08-22T13:50:38.610000
bar,La Guataca del Guanche,CL,Calle,Puerto Franco,26,38410,38031,Los Realejos,Realejo Bajo,,,,,-16.58440461,28.39128451,2016-05-25T14:54:02.253000,2016-05-25T14:54:02.253000
bar cafeteria,La Guayaba,CR,Carretera,General TF 152 Norte,82,38360,38041,El Sauzal,,,,,,-16.4244,28.47331599,2016-05-09T12:45:15,2016-10-05T12:43:16.310000
bar,La Guinda,PZ,"Plaza, plazoleta",Doctor Olivera,10,38202,38023,La Laguna,,,,,,-16.32069378,28.49004506,2016-05-09T12:45:15.374000,2015-08-26T13:49:12.235000
bar cafeteria,La Guinda Boulevard,CL,Calle,Antonio de Lara y Zarate,1,38002,38038,Santa Cruz de Tenerife,Ed Parque Bulevar,,,922035950.0,,-16.25214914,28.47102196,2022-04-22T12:09:52.592000,2022-04-22T12:09:52.592000
bar pasteleria,La Guinda Tinerfeña,PS,Paseo,Tomas Deniz,4,38180,38038,Santa Cruz de Tenerife,Maria Jimenez Ed Bufadero,,,922659014.0,,-16.22565675,28.49432496,2016-10-13T12:47:28.072000,2016-10-13T12:47:28.072000
restaurante,La Guinguette,CR,Carretera,General Piedra Hincada,s/n,38687,38019,Guía de Isora,Piedra Hincada,,"laguinguette.restaurant@gmail.com, artandlifestylesl@hotmail.com",922857327.0,,-16.78209664,28.18145267,2016-05-09T12:45:15.374000,2019-04-12T11:56:11.551000
bar cafeteria,La Habitacion del Te,AV,Avenida,El Emigrante,28,38687,38019,Guía de Isora,Playa San Juan Ed Santa Marta Lc 54,,,922866839.0,,-16.81877608,28.18112156,2016-05-09T12:45:15.374000,2019-03-22T10:14:18.455000
bar cafeteria,La Hacienda,PZ,"Plaza, plazoleta",La Luz,5,38470,38042,Los Silos,,,,664436464.0,,-16.81741826,28.36574293,2016-05-09T12:45:15.374000,2018-02-21T09:19:50.169000
restaurante,La Hacienda,CL,Calle,El Sino,58,38290,38032,El Rosario,La Esperanza,,,922548197.0,,-16.35702469,28.44765218,2016-05-09T12:45:15.374000,2015-09-04T07:53:02.518000
bar,La Hamburguesa,AV,Avenida,Rafael Puig Lluvina,4,38650,38006,Arona,Py Americas CC Veronica II,,,,,-16.73243203,28.06623833,2016-09-09T12:15:03.912000,2019-03-20T07:55:20.533000
bar,La Heladeria,CL,Calle,Tomas Gonzalez Rivero,4,38260,38023,La Laguna,Tejina,,,922540215.0,,-16.36081719,28.53433184,2016-05-09T12:45:15,2016-04-29T13:43:01
bar cafeteria,La Herradura,AV,Avenida,Adeje 300,3,38678,38001,Adeje,Py Paraiso CC Oasis Paraiso Lc 3-4,,,922794967.0,,-16.77379605,28.12190466,2019-03-13T11:42:17.857000,2019-03-13T11:42:17.857000
bar,La Herradura,AV,Avenida,Rafael Puig Lluvina,8,38650,38006,Arona,Py Americas CC Veronica III,,,,,-16.7321045,28.06540959,2016-09-09T09:51:05.436000,2016-09-09T12:12:35.851000
bar,La Herradura,PZ,"Plaza, plazoleta",Victor Zurita Soler,4,38204,38023,La Laguna,Ed Polsa,,,,,-16.31490419,28.48298934,2017-08-02T10:33:27.373000,2017-11-06T10:29:35.389000
restaurante,La Herreria,CL,Calle,Cologan,7,38400,38028,Puerto de la Cruz,,,,,,-16.548585,28.41608699,2016-05-09T12:45:15.374000,2015-09-08T15:08:23.143000
restaurante,La Herreria del Espinal,CR,Carretera,General TF 16 Tacoronte Tejina,25,38350,38043,Tacoronte,Ed Patricia Lc 4,www.facebook.com/pages/La-Herrería-del-Espinal,,922572050.0,,-16.41322543,28.47892013,2016-05-09T12:45:15.374000,2018-05-24T17:22:06.194000
bar cafeteria,La Hidalga,CR,Carretera,General TF 28 Sur,44,38509,38004,Arafo,La Hidalga,,,,,-16.39677781,28.33234588,2016-05-09T12:45:15,2016-06-01T12:29:38.797000
restaurante,La Hierbabuena,CL,Calle,Chindia,62,38626,38006,Arona,Valle San Lorenzo,,casahierbabuena@hotmail.com,922767495.0,0.0,-16.65355749,28.08953757,2016-05-09T12:45:15.374000,2016-06-01T12:26:08.804000
restaurante,La Hierbita,CL,Calle,El Clavel,19,38003,38038,Santa Cruz de Tenerife,,www.lahierbita.com,lahierbitasantacruz@gmail.com,922244617.0,,-16.24974046,28.46613301,2016-05-09T12:45:15,2022-04-22T13:23:10.741000
bar,La Hornera,AV,Avenida,San Miguel de Chimisay,117,38108,38023,La Laguna,La Hornera,,,922310029.0,,-16.3009327,28.45590663,2016-05-09T12:45:15,2017-11-06T10:47:33.915000
restaurante,La Hosteria del Mar,CL,Calle,Franco Cupone,6,38109,38032,El Rosario,Puerto Deportivo Radazul Bajo,,,922681688.0,,-16.32147,28.40119199,2016-05-09T12:45:15.374000,2015-09-04T07:53:02.518000
restaurante,La Hoya del Camello,CR,Carretera,General TF 152 Norte,128,38297,38023,La Laguna,La Hoya del Camello,,,922265105.0,,-16.34096444,28.48980022,2016-05-09T12:45:15,2017-05-18T10:47:36.355000
guachinche,La Huerta de Ana y Eva,CL,Calle,Obispo Perez Caceres,25,38370,38025,La Matanza,,,,648932171.0,,-16.4493225,28.45376571,2016-11-03T14:20:09.576000,2016-11-03T14:20:09.576000
cafeteria,La Ibense Bornay,AV,Avenida,Aeropuerto Reina Sofia,1,38610,38017,Granadilla de Abona,Aeropuerto Sur Reina Sofia,,,0.0,,-16.57707594,28.04776535,2016-05-09T12:45:15.374000,2018-03-08T08:58:52.049000
bar,La Isla,AV,Avenida,Colon,1,38400,38028,Puerto de la Cruz,Complejo Martianez,,,922382720.0,,-16.54454016,28.41841806,2016-10-06T11:18:21.800000,2016-11-18T07:20:27.138000
cafeteria,La Isla,CL,Calle,Princesa Guajara,3,38611,38017,Granadilla de Abona,San Isidro,,,680180775.0,922390065.0,-16.5572115,28.07614367,2017-04-27T14:43:03.208000,2017-04-27T14:43:03.208000
bar cafeteria,La Isla Beach,LG,"Lugar, zona",Playa Las Teresitas,0,38120,38038,Santa Cruz de Tenerife,San Andres Py Teresitas Kiosco 1,,,922531743.0,,-16.18408642,28.51018998,2017-03-13T13:50:29,2018-10-05T09:58:42.844000
restaurante pizzeria,La Isla de la Pizza,AV,Avenida,La Constitucion,15,38509,38011,Candelaria,Ed El Navegante,,,922503974.0,0.0,-16.36963334,28.35654353,2016-05-09T12:45:15.374000,2015-11-20T08:07:07.340000
restaurante,La Isole dei Sapore,AV,Avenida,Bruselas,14,38660,38001,Adeje,Fañabe CC El Duque Pt 1,,,654267112.0,,-16.73557654,28.09206445,2016-05-09T12:45:15.374000,2015-11-27T13:08:01.001000
café,La Jarea,CM,Camino,San Bartolome de Geneto,167,38296,38023,La Laguna,San Bartolome de Geneto,,,922311164.0,,-16.30792999,28.45975233,2017-05-24T14:34:51.279000,2017-06-16T10:45:32.638000
