actividad_tipo,nombre,tipo_via_codigo,tipo_via_descripcion,direccion_nombre_via,direccion_numero,direccion_codigo_postal,municipio_codigo,municipio_nombre,referencia,web,email,telefono,fax,longitud,latitud,fecha_creacion,fecha_actualizacion
actividades deporte ocio,Fasnia Brisas del Teide,CL,Calle,Emiliano Diaz Castro ,26,38570,38012,Fasnia,Pl Baja,,,922732301.0,,-16.44001218,28.23564186,2018-05-16T09:59:42.436000,2018-05-16T09:59:42.436000
actividades deporte ocio,FBox Crosstraining,Cl,Calle,Los Herreros,6,38419,38031,Los Realejos,PI La Gañania,,fboxcrosstraining@gmail.com,633808172.0,,-16.5758389,28.38271036,2023-10-18T12:08:17.876000,2023-10-18T12:08:17.876000
actividades deporte ocio,Finca Don Leandro,CR,Carretera,General TF 24 Las Cañadas,0,38379,38025,La Matanza,Las Lagunetas,fincadonleandro.com,fincadonleandro@gmail.com,609411687.0,,-16.41223241,28.41902288,2017-07-26T12:04:03.176000,2017-07-26T12:04:03.176000
actividades deporte ocio,Fit + La Guancha,Cl,Calle,Solitica,3,38440,38018,La Guancha,La Guancha,laguancha.fitplus-club.es,laguancha@fitplus-club.es,,,-16.65266658,28.37458864,2023-10-18T12:08:17.876000,2023-10-18T12:08:17.876000
actividades deporte ocio,Fitness Center,CL,Calle,La Libertad,2,38300,38026,La Orotava,,fitnesscenterrh.com,,671470783.0,,-16.51845205,28.39261274,2017-12-11T11:55:22.763000,2017-12-11T11:55:22.763000
actividades deporte ocio,Fitness Center 2000,AV,Avenida,Bruselas,14,38660,38001,Adeje,Fañabe CC El Duque,,,620938882.0,,-16.73542712,28.09196366,2017-06-22T12:54:51.319000,2017-06-22T12:58:33.486000
actividades deporte ocio,Fitness Center La Cupula,AV,Avenida,Marques Villanueva del Prado,28,38400,38028,Puerto de la Cruz,CC La Cupula Ur Jardines de la Paz,www.gymlacupula.com,,922284988.0,,-16.53658426,28.41070333,2016-05-09T12:45:15.374000,2016-11-16T09:31:08.066000
actividades deporte ocio,Fitness Star,AV,Avenida,Barranco De Las Torres,25,38677,38001,Adeje,P I La Atalaya,,,922086720.0,,-16.74148005,28.12854492,2017-02-15T11:40:07.893000,2017-03-27T12:42:07.164000
actividades deporte ocio,Fitness Worx,CL,Calle,Francia,5,38509,38011,Candelaria,Ed Aguamarina Lc 4,,,,,-16.36884827,28.36157246,2016-05-09T12:45:15.374000,2015-08-04T10:53:32.454000
actividades deporte ocio,Fittnesport,AV,Avenida,Luis Celso Garcia Guadalupe,114,38111,38038,Santa Cruz de Tenerife,Añaza,,,,,-16.30078328,28.42744249,2016-05-09T12:45:15,2018-04-25T14:33:36.115000
actividades deporte ocio,Fontana Fitness,CR,Carretera,España TF 217,35,38390,38039,Santa Úrsula,,www.fontanafitness.es,fontanafitness@hotmail.com,629020433.0,,-16.48919796,28.42567956,2016-05-09T12:45:15.374000,2018-04-11T13:59:13.159000
actividades deporte ocio,Forestal Park Tenerife,CR,Carretera,General TF 24 Las Cañadas,0,38290,38032,El Rosario,Las Lagunetas,www.forestalparktenerife.es,reservas@forestalparktenerife.es,630385742.0,,-16.40539447,28.4147031,2017-07-26T12:06:58.720000,2018-02-07T12:33:18.796000
actividades deporte ocio,Forma Pilates,CL,Calle,Hotel Camacho,4,38350,38043,Tacoronte,Lc 1,www.facebook.com/formapilatestacoronte/,formapilatestacoronte@gmail.com,922561777.0,,-16.41390383,28.47697817,2018-05-08T09:07:51.929000,2018-05-08T09:07:51.929000
actividades deporte ocio,Full Fitness 77,AV,Avenida,Ayyo,10,38677,38001,Adeje,P I La Atalaya,,,679158193.0,,-16.73788805,28.12758568,2017-02-15T11:40:07.893000,2017-03-13T09:29:41.882000
actividades deporte ocio,Fusion Dance,CL,Calle,La Morra,2,38589,38005,Arico,Arico Viejo,,,922768182.0,,-16.47971659,28.18332116,2018-05-15T10:13:59.708000,2018-09-26T08:43:18.115000
actividades deporte ocio,Fytness Jocha,CL,Calle,La Fajana,3,38205,38023,La Laguna,Barrio Nuevo,,,,,-16.30949124,28.48039285,2016-05-09T12:45:15.374000,2015-08-27T09:13:16.559000
actividades deporte ocio,Genesis de Artes Marciales El Tanque,CL,Calle,Corsino Cairos Perez,28,38435,38044,El Tanque,San Jose de los Llanos,,,655418062.0,,-16.78707225,28.32630295,2018-05-16T09:28:51.890000,2022-04-28T14:08:16.334000
actividades deporte ocio,Gestiones Deportivas y Competiciones,CL,Calle,Fernando Beautell,2,38009,38038,Santa Cruz de Tenerife,Z I Chamberi Edificio Reyes,www.rbcbat.com/contacto/,rbcbat@gmail.com,922222664.0,,-16.2773259,28.44588947,2017-02-15T11:40:07.893000,2017-02-16T13:51:26.067000
actividades deporte ocio,Gimnasio 3 Principes,CL,Calle,Alfredo Torres Edwards,46,38204,38023,La Laguna,,,,,,-16.31737591,28.48515122,2016-05-09T12:45:15.374000,2015-08-24T11:42:10.059000
actividades deporte ocio,Gimnasio Agoror,CL,Calle,Los Estudiantes,5,38107,38038,Santa Cruz de Tenerife,Tincer,www.tagoror-taegkyon.tk,taegkyon.tagoror@gmail.com,685045335.0,,-16.3040649,28.44587706,2016-05-09T12:45:15.374000,2015-08-04T10:46:09.756000
parque deporte urbano,Gimnasio al aire libre,Av,Avenida,La Marina,s/n,38588,38005,Arico,Abades,,,,,-16.44013607,28.14230193,2023-10-24T09:12:53.897000,2023-10-24T09:12:53.897000
parque deporte urbano,Gimnasio al aire libre,Ps,Paseo,Maritimo Gabriel Escarrer,3,38686,38019,Guía de Isora,Alcala,,,,,-16.83245708,28.20266832,2023-10-24T13:14:51.589000,2023-10-24T13:14:51.589000
parque deporte urbano,Gimnasio al aire libre,Pz,"Plaza, plazoleta",El Pino,s/n,38550,38004,Arafo,,,,,,-16.41525414,28.34022939,2023-10-24T08:57:39.973000,2023-10-24T08:57:39.973000
parque deporte urbano,Gimnasio al aire libre,Cl,Calle,Columbrete,s/n,38111,38038,Santa Cruz de Tenerife,Santa Maria,,,,,-16.30600971,28.42567534,2023-10-24T08:46:03.152000,2023-10-24T08:46:03.152000
parque deporte urbano,Gimnasio al aire libre,AV,Avenida,Maritima,0,38003,38038,Santa Cruz de Tenerife,,,,,,-16.2479286,28.46314851,2017-10-23T11:46:37,2023-10-23T13:34:00.311000
parque deporte urbano,Gimnasio al aire libre,Cm,Camino,Los Corrales,61,38240,38023,La Laguna,Punta del Hidalgo,,,,,-16.33191261,28.57175953,2023-10-23T12:52:37.578000,2023-10-23T12:52:37.578000
parque deporte urbano,Gimnasio al aire libre,Pz,"Plaza, plazoleta",Quijote,s/n,38005,38038,Santa Cruz de Tenerife,,,,,,-16.25941029,28.46131369,2023-10-23T13:22:37.879000,2023-10-23T13:22:37.879000
parque deporte urbano,Gimnasio al aire libre,Py,Playa,del Puertito,s/n,38479,38042,Los Silos,,,,,,-16.815032,28.38059759,2023-10-23T10:25:27.171000,2023-10-23T10:25:27.171000
parque deporte urbano,Gimnasio al aire libre,Pz,"Plaza, plazoleta",Los Sabandeños,s/n,38005,38038,Santa Cruz de Tenerife,,,,,,-16.26256847,28.46015603,2023-10-23T13:19:26.557000,2023-10-23T13:19:26.557000
parque deporte urbano,Gimnasio al aire libre,Av,Avenida,de la Asuncion,s/n,38008,38038,Santa Cruz de Tenerife,Parque Viera y Clavijo,,,,,-16.26187012,28.46523662,2023-10-23T13:13:51.771000,2023-10-23T13:13:51.771000
parque deporte urbano,Gimnasio al aire libre,Cl,Calle,del Pilar Monteverde,s/n,38300,38026,La Orotava,,,,,,-16.52714745,28.39371308,2023-10-23T11:09:40.525000,2023-10-23T11:09:40.525000
parque deporte urbano,Gimnasio al aire libre,Cl,Calle,Domingo Salazar,s/n,38380,38051,La Victoria,,,,,,-16.4723608,28.4326885,2023-10-23T12:18:39.033000,2023-10-23T12:18:39.033000
parque deporte urbano,Gimnasio al aire libre,Cl,Calle,Ecuador,s/n,38418,38031,Los Realejos,,,,,,-16.57369141,28.3962815,2023-10-23T10:37:12.666000,2023-10-23T10:37:12.666000
parque deporte urbano,Gimnasio al aire libre,Cl,Calle,Las Madrigueras,s/n,38650,38006,Arona,,,,,,-16.72295487,28.05800661,2023-10-24T11:04:55.463000,2023-10-24T11:04:55.463000
actividades deporte ocio,Gimnasio Atenas,CL,Calle,Roque de Jama,2,38650,38006,Arona,Los Cristianos Ed Garajonay II,,,922791506.0,0.0,-16.71733137,28.05625923,2016-05-09T12:45:15,2017-11-10T10:01:42.144000
actividades deporte ocio,Gimnasio Atlas Club,CL,Calle,Romulo Alberto Marrero,0,38010,38038,Santa Cruz de Tenerife,local 3,,,822041372.0,,-16.28450782,28.45271263,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
actividades deporte ocio,Gimnasio BFIT 24h,AV,Avenida,Amsterdam,6,38650,38006,Arona,Los Cristianos Ap Reveron,,info@blit.es,922788181.0,0.0,-16.70811073,28.05048024,2016-05-09T12:45:15.374000,2017-11-13T12:57:44.941000
actividades deporte ocio,Gimnasio Body Time,CR,Carretera,General El Rosario,41,38108,38023,La Laguna,Z I Las Torres De Taco,www.gimnasiobodytime.com,,650197688.0,,-16.29396372,28.44680481,2017-02-15T11:40:07.893000,2017-02-16T13:51:26.067000
actividades deporte ocio,Gimnasio Bruk,CL,Calle,Nijota,14,38611,38017,Granadilla de Abona,San Isidro,,,922393297.0,,-16.561531,28.08358199,2016-05-09T12:45:15.374000,2016-06-13T09:49:11.927000
actividades deporte ocio,Gimnasio Canarias,CR,Carretera,General TF 154 Portezuelo Las Toscas,68,38292,38046,Tegueste,El Socorro,,,,,-16.35362,28.52086999,2016-05-09T12:45:15.374000,2015-08-04T13:50:59.466000
actividades deporte ocio,Gimnasio El Almazen,CL,Calle,Noruega,66,38650,38006,Arona,Los Cristianos Ed Primavera,,,605271926.0,0.0,-16.72337293,28.05515739,2016-05-09T12:45:15.374000,2018-07-09T12:32:02.981000
actividades deporte ocio,Gimnasio El Tanque,AV,Avenida,Principes de España,24,38435,38044,El Tanque,Tanque Alto,,,,,-16.7773957,28.35663563,2016-05-09T12:45:15.374000,2015-08-04T12:58:55.904000
actividades deporte ocio,Gimnasio El Templo Ii,CL,Calle,Tenbel,40,38639,38035,San Miguel,P I Las Chafiras,,,687132142.0,,-16.61642964,28.04851037,2017-02-15T11:40:07.893000,2017-02-16T13:51:26.067000
actividades deporte ocio,Gimnasio Evolution,CL,Calle,Martinez Morales,3,38320,38023,La Laguna,La Cuesta,,,0.0,0.0,-16.286618,28.46618,2016-05-09T12:45:15.374000,2016-04-29T10:01:28.413000
actividades deporte ocio,Gimnasio Gran Hotel Arona,AV,Avenida,Juan Carlos I,38,38650,38006,Arona,Los Cristianos Arona Gran Hotel,www.springhoteles.com,arona@springhoteles.com,922750678.0,922750243.0,-16.71018013,28.04625147,2016-05-09T12:45:15.374000,2016-09-08T11:50:12.561000
actividades deporte ocio,Gimnasio H2O Gym,CR,Carretera,General TF 13 Punta Hidalgo,171,38280,38046,Tegueste,,,,,,-16.33902181,28.5215289,2016-05-09T12:45:15.374000,2016-05-24T09:01:45.993000
actividades deporte ocio,Gimnasio Imagen,CL,Calle,Eric Lionel Fox,5,38005,38038,Santa Cruz de Tenerife,,,,922232607.0,,-16.262932,28.46008099,2016-05-09T12:45:15.374000,2015-08-04T10:26:16.678000
actividades deporte ocio,Gimnasio Keep Strong La Guancha,Av,Avenida,Hipolito Sinforiano,6,38440,38018,La Guancha,La Guancha,,gimnasiokeepstronglg@gmail.com,,,-16.65006145,28.37388335,2023-10-18T12:08:17.876000,2023-10-18T12:08:17.876000
actividades deporte ocio,Gimnasio Las Indias,CL,Calle,Eduardo Westerdahl,4,38008,38038,Santa Cruz de Tenerife,Las Indias Ed Irati,www.gimnasiolasindias.com,info@gimnasiolasindias.com,922204932.0,922232703.0,-16.27372211,28.46839716,2018-03-05T07:40:22.986000,2019-01-30T13:38:02.720000
actividades deporte ocio,Gimnasio Reveron,CL,Calle,Valle Menendez,22,38650,38006,Arona,Los Cristianos,,info@hotelesreveron.com,922757120.0,922757052.0,-16.71667249,28.05180573,2016-05-09T12:45:15.374000,2015-08-04T12:41:33.715000
actividades deporte ocio,Gimnasio Solido,CL,Calle,El Choco,2,38618,38017,Granadilla de Abona,Los Abrigos,,,922749291.0,,-16.594939,28.03135109,2016-05-09T12:45:15.374000,2015-11-10T10:52:31.023000
actividades deporte ocio,Gimnasio Sport & Fitness,CL,Calle,Porlier,62,38006,38038,Santa Cruz de Tenerife,,,,922245443.0,,-16.260452,28.4673259,2016-05-09T12:45:15.374000,2018-01-17T13:06:15.774000
actividades deporte ocio,Gimnasio Venus,CL,Calle,Punta de las Coloradas,4,38111,38038,Santa Cruz de Tenerife,Los Alisios,,,922612472.0,,-16.30694154,28.43031311,2016-05-09T12:45:15.374000,2015-08-04T10:47:03.881000
actividades deporte ocio,Gimnasio VitalGym La Gallega,AV,Avenida,Las Hesperides,55,38107,38038,Santa Cruz de Tenerife,Las Veredillas,,melovitalgym@hotmail.com,635526384.0,,-16.31333941,28.43860768,2016-05-09T12:45:15.374000,2016-08-18T11:07:59.948000
actividades deporte ocio,Gimnastico Arafo Etiam,CM,Camino,El Portugues,1,38550,38004,Arafo,,,,636559097.0,,-16.40643713,28.34282884,2018-05-15T08:47:04.951000,2018-05-15T08:47:04.951000
actividades deporte ocio,Globalfit,CL,Calle,Miraflores,58,38003,38038,Santa Cruz de Tenerife,,,,610883574.0,,-16.25351723,28.46596517,2016-11-22T13:54:31,2016-11-22T13:54:31
actividades deporte ocio,Golden Gym,Cl,Calle,Piedras de Molino,sn,38410,38031,Los Realejos,,,,,,-16.58173044,28.39014158,2023-10-18T12:08:17.876000,2023-10-18T12:08:17.876000
actividades deporte ocio,Golf Amarilla Golf & Country Club,CL,Calle,Maria Angeles Ascanio Cullen,0,38639,38035,San Miguel,Amarilla Golf & Country Club,www.amarillagolf.es,info@amarillagolf.es,922730319.0,922785557.0,-16.61667715,28.02967193,2017-06-21T12:14:06.954000,2018-01-25T12:35:53.945000
actividades deporte ocio,Golf Costa Adeje,CL,Calle,Alcojora,0,38679,38001,Adeje,La Caleta Los Olivos,golfcostaadeje.com,reservas@golfcostaadeje.com,922271000.0,,-16.75089543,28.11433072,2017-06-21T12:27:41.203000,2018-01-15T08:01:43.325000
actividades deporte ocio,Golf del Sur,AV,Avenida,Jose Miguel Galvan Bello,0,38639,38035,San Miguel,Golf del Sur Casa Club,www.golfdelsur.es,golfdelsur@golfdelsur.es,922738170.0,,-16.60907354,28.03594153,2017-06-21T12:16:54,2017-09-29T14:28:52.470000
actividades deporte ocio,Golf La Rosaleda,CM,Camino,Carrasco,11,38400,38028,Puerto de la Cruz,Los Rechazos,www.golflarosaleda.com,info@golflarosaleda.com,922373000.0,,-16.52522513,28.40913673,2016-05-09T12:45:15,2018-06-14T14:52:41
actividades deporte ocio,Golf Las Americas,CL,Calle,Landa Golf,22,38650,38006,Arona,Las Madrigueras Campo Golf,www.golflasamericas.com,info@golf-tenerife.com,922752005.0,922795250.0,-16.71796003,28.0625238,2016-05-09T12:45:15,2017-08-25T09:07:58.056000
actividades deporte ocio,Green Wave Surf School,CR,Carretera,General TF 13 Punta Hidalgo,185,38240,38023,La Laguna,Punta del Hidalgo,www.greenwavesurfschool.com,info@greenwavesurfschool.com,922156427.0,,-16.32445449,28.56921517,2016-05-09T12:45:15.374000,2015-08-28T12:04:25.130000
actividades deporte ocio,Grupo de Actividad El Perenquen,CL,Calle,Eutropio Rodriguez de la Sierra,4,38450,38015,Garachico,,,,922133056.0,,-16.76352599,28.37358009,2018-05-16T11:54:57.688000,2018-11-30T10:29:06.425000
actividades deporte ocio,Grupo de Juego del Palo Afoña,CL,Calle,La Candelaria,19,38550,38004,Arafo,,,,600375645.0,,-16.41690405,28.33426271,2018-05-15T08:48:47.604000,2018-05-15T08:48:47.604000
actividades deporte ocio,Grupo Montañero Choya,CL,Calle,El Manzanero ,2,38580,38005,Arico,Centro Tiempo Libre Villa de Arico,,,,,-16.50139987,28.16640741,2018-05-15T10:15:29.987000,2018-05-15T10:15:29.987000
actividades deporte ocio,Grupo Montañero Monsecca,CL,Calle,Guanches de La Virgen de Candelaria,38,38530,38011,Candelaria,,,,610486800.0,,-16.37936722,28.34947865,2018-05-15T13:57:32.193000,2018-05-15T13:57:32.193000
actividades deporte ocio,Gym Tonic,CL,Calle,Verode,1,38611,38017,Granadilla de Abona,San Isidro,,,922390559.0,,-16.5620506,28.0781571,2016-05-09T12:45:15.374000,2017-05-16T10:22:12.840000
actividades deporte ocio,Gymnasio Athenas,CL,Calle,Diecinueve de Marzo,2,38428,38034,San Juan de la Rambla,San Jose Esq Cr General San Jose,,,,,-16.647951,28.38084799,2016-05-09T12:45:15.374000,2015-08-04T13:13:28.674000
actividades deporte ocio,Hara Sport Center,RB,Rambla,Doctor Perez,5,38390,38039,Santa Úrsula,Ed Maria Victoria Bq A,www.harasportcenter.com,info@harasportcenter.com,922302845.0,,-16.49093021,28.42615966,2016-05-09T12:45:15,2018-04-11T10:10:38.888000
actividades deporte ocio,Helth Spacenta Cruz Padel,CL,Calle,Subida Al Mayorazco,27,38110,38038,Santa Cruz de Tenerife,P I El Mayorazgo,www.wurkopadeltenerife.com,info@wurkopadeltenerife.com,922228770.0,922200607.0,-16.28527337,28.44393812,2017-02-15T11:40:07.893000,2017-02-16T13:51:26.067000
actividades deporte ocio,Hipica Xanadu,CM,Camino,Los Gorones,10,38632,38006,Arona,Oroteanda Baja,,,619932637.0,,-16.63953875,28.04295977,2017-03-03T12:01:33.964000,2017-03-03T12:01:33.964000
actividades deporte ocio,Inspire Pilates,AV,Avenida,Francisco Miranda,14,38430,38022,Icod de los Vinos,,,,922378051.0,,-16.720551,28.36942699,2016-05-09T12:45:15.374000,2015-08-04T13:09:51.115000
actividades deporte ocio,Jariego Trail El Tanque,AV,Avenida,Principes de España,40,38435,38044,El Tanque,,,,638749803.0,,-16.78018984,28.35688176,2018-05-16T09:31:27.167000,2018-05-16T09:31:27.167000
actividades deporte ocio,Jee Duk Kwan,CL,Calle,Cruz Verde,9,38440,38018,La Guancha,,,,922130012.0,,-16.65281547,28.38025764,2018-05-16T12:37:50.544000,2018-05-16T12:37:50.544000
actividades deporte ocio,Jolly Roger,PS,Paseo,Rincon del Puerto,4,38650,38006,Arona,Los Cristianos,www.mardeons-tenerife.com,info@mardeons-tenerife.com,922751576.0,922751765.0,-16.7197735,28.05017343,2016-05-09T12:45:15.374000,2015-08-04T12:41:33.715000
actividades deporte ocio,Jose Luis Samper Sepulveda Samper Divers,CL,Calle,Interior Darsena Pesquera,14,38120,38038,Santa Cruz de Tenerife,Z I Darsena Norte Puerto,www.sampersl.com,sampersl@idecnet.com,928469645.0,,-16.19771661,28.49943724,2017-02-15T11:40:07.893000,2017-02-16T13:51:26.067000
actividades deporte ocio,Juan Damaso Sport Center,AV,Avenida,Austria,9,38670,38001,Adeje,,,,922796167.0,,-16.72788019,28.07799868,2018-04-30T08:52:02.492000,2018-04-30T08:52:02.492000
actividades deporte ocio,Jungle Park Zoo,CL,Calle,Tinguafaya,0,38652,38006,Arona,Chayofa Ur Aguilas del Teide,www.junglepark.es,,922729010.0,,-16.69470171,28.08052796,2017-11-15T13:01:11,2017-11-15T13:04:51.766000
actividades deporte ocio,Just 20,AV,Avenida,Hernan Cortes,2,38618,38017,Granadilla de Abona,La Tejita CC La Tejita Street Market,,just20bodytec@gmail.com,686734326.0,,-16.5634775,28.0334251,2016-05-09T12:45:15.374000,2017-05-16T10:22:12.840000
actividades deporte ocio,Karate Canarias Studio,Av,Avenida,Canarias,,38410,38031,Los Realejos,Edif Doctor Gonzalez,,karatecanariastudio@gmail.com,699403924.0,,-16.58400815,28.38125427,2023-10-18T12:08:17.876000,2023-10-18T12:08:17.876000
actividades deporte ocio,Karting Canarias,CR,Carretera,General TF 24 La Esperanza,0,38206,38023,La Laguna,La Cañada,www.kartingcanarias.com,,636541282.0,,-16.34770246,28.4673726,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
actividades deporte ocio,Karting Canarias,AU,"Autopista, autovía",TF 1 Sur,0,38679,38001,Adeje,Fañabe Karting Canarias,www.kartingcanarias.com,,922780584.0,,-16.73262866,28.10227587,2016-05-09T12:45:15.374000,2017-08-21T11:52:27.237000
actividades deporte ocio,Karting Club Tenerife,CR,Carretera,General TF 655 Cho Chafiras,0,38632,38006,Arona,Parque La Reina Km 66,www.kartingtenerife.com,info@kartingtenerife.com,922730703.0,922730287.0,-16.65156264,28.05145488,2016-05-09T12:45:15,2017-08-23T10:01:12.423000
actividades deporte ocio,La Escalona Motosport El Barbecho,CL,Calle,El Barbecho,21,38613,38052,Vilaflor,La Escalona,,,,,-16.66982038,28.11653506,2018-05-16T13:17:34.795000,2018-05-16T13:17:34.795000
actividades deporte ocio,Lady Shelley,LG,"Lugar, zona",Puerto de los Cristianos,0,38650,38006,Arona,Los Cristianos,www.ladyshelley.com,pdareservas@expogrupo.com,922757549.0,922797482.0,-16.71947639,28.04840555,2016-05-09T12:45:15,2017-11-15T12:50:46.220000
actividades deporte ocio,Loro Parque,AV,Avenida,Loro Parque,3,38400,38028,Puerto de la Cruz,Punta Brava,www.loroparque.com,,922373841.0,,-16.56556905,28.40836879,2016-05-09T12:45:15.374000,2015-11-20T12:08:25.640000
actividades deporte ocio,Macaronesia Tawhiri,CL,Calle,Paris,2,38660,38001,Adeje,Fañabe Ht Jardines de Nivaria,,,670713333.0,,-16.73708515,28.08854913,2018-04-30T09:27:13.282000,2018-04-30T09:27:13.282000
actividades deporte ocio,Manimal Optimal Training,CL,Calle,Las Folias,20,38390,38039,Santa Úrsula,,,info@manimal.es,681090648.0,,-16.50035934,28.42150543,2016-05-09T12:45:15,2018-04-11T10:40:37.105000
actividades deporte ocio,Marma Pilates,CL,Calle,El Sauce,3,38679,38001,Adeje,Fañabe Ur Madroñal Ed Naranjal,,,,,-16.72503156,28.09589139,2016-05-09T12:45:15.374000,2017-03-27T13:00:29.421000
actividades deporte ocio,Mas Musculo,AV,Avenida,La Salle,7,38005,38038,Santa Cruz de Tenerife,,www.masmusculo.com,tenerife@osunasport.com,922984132.0,,-16.25667445,28.46153978,2016-05-09T12:45:15.374000,2016-06-21T08:05:00.742000
actividades deporte ocio,Maxicat,PS,Paseo,Puerto de Las Galletas,5,38631,38006,Arona,Las Galletas Marina del Sur,www.maxicat.com,info@maxicat.com,922713992.0,0.0,-16.66112412,28.00691533,2016-05-09T12:45:15.374000,2015-08-04T12:36:55.984000
actividades deporte ocio,Mini Golf Las Americas,AV,Avenida,Rafael Puig Lluvina,7,38660,38006,Arona,Py Americas,,,,,-16.72989189,28.06472984,2017-12-01T13:24:02.839000,2017-12-04T11:23:04.755000
actividades deporte ocio,Mini Golf Pleasure Island,AV,Avenida,Arquitecto Gomez Cuesta,2,38650,38006,Arona,Py Americas,,,922797776.0,922795292.0,-16.73044208,28.06528261,2016-05-09T12:45:15.374000,2016-09-01T13:28:06.789000
actividades deporte ocio,Mini Golf Santiago,AV,Avenida,Las Americas,3,38650,38006,Arona,Py Americas Pq Santiago V,,,922746103.0,0.0,-16.73244001,28.0556185,2016-05-09T12:45:15.374000,2017-06-21T13:10:20.779000
actividades deporte ocio,Montañeros de Uzapa-Achacay,CL,Calle,Los Emigrantes,10,38570,38012,Fasnia,Ed Las Eras del Mar,,,638069451.0,,-16.42373122,28.19504886,2018-05-16T10:08:15.751000,2022-04-28T14:05:22.728000
actividades deporte ocio,Montecarlo,LG,"Lugar, zona",Puerto de los Cristianos,0,38650,38006,Arona,Los Cristianos,www.mardeons-tenerife.com,info@mardeons-tenerife.com,922751576.0,922751765.0,-16.71892554,28.04938896,2016-05-09T12:45:15,2017-11-15T12:50:46.220000
actividades deporte ocio,Moto Club Venganza Sobre Ruedas,CL,Calle,El Rio,1,38580,38005,Arico,Barranco del Rio,,,922171073.0,,-16.48413112,28.10132433,2018-05-15T10:35:15.566000,2019-04-08T07:50:44.572000
actividades deporte ocio,Motos acuaticas patines ski acuatico,PS,Paseo,Las Vistas,0,38650,38006,Arona,Los Cristianos,,,649487239.0,,-16.72169019,28.05081745,2016-05-09T12:45:15,2017-11-15T12:47:41.067000
actividades deporte ocio,MTB El Hierbajo,CL,Calle,La Ermita,10,38360,38041,El Sauzal,,,,696388742.0,,-16.42945798,28.48191979,2018-05-16T11:00:46.639000,2022-04-28T14:05:22.728000
actividades deporte ocio,MTC,PZ,"Plaza, plazoleta",Galicia,2,38612,38017,Granadilla de Abona,El Medano Lc6,,,922179874.0,,-16.53593908,28.04603027,2016-05-09T12:45:15.374000,2017-05-16T10:22:12.840000
actividades deporte ocio,Mueve-T Training Center,Cl,Calle,Añaterve,1,38413,38031,Los Realejos,,,,658479325.0,,-16.57104882,28.37758274,2023-10-18T12:08:17.876000,2023-10-18T12:08:17.876000
actividades deporte ocio,Mueve-T Training Center,Cl,Calle,Tindaya,11,38413,38031,Los Realejos,Loc 2,,,922007377.0,,-16.57139478,28.37777289,2023-10-18T12:08:17.876000,2023-10-18T12:08:17.876000
actividades deporte ocio,Multicines Renoir Price,CL,Calle,Salamanca,16,38006,38038,Santa Cruz de Tenerife,Multicines Penoir,,,,,-16.26334375,28.46830054,2016-10-13T13:52:17,2016-10-19T09:45:01
actividades deporte ocio,MustCat Catamarans,PS,Paseo,Puerto de Las Galletas,5,38631,38006,Arona,Las Galletas Marina del Sur,www.mustcat.es,info@mustcat.es,922786814.0,0.0,-16.65879676,28.00709571,2016-05-09T12:45:15.374000,2015-08-04T12:36:55.984000
actividades deporte ocio,Natural Surf,AV,Avenida,Rafael Puig Lluvina,16,38650,38006,Arona,Py Americas Lc 32,,,670878136.0,0.0,-16.73142585,28.06273373,2016-05-09T12:45:15.374000,2016-02-17T10:40:49.763000
actividades deporte ocio,Nautica Ossorio,CR,Carretera,General TF 28 Sur,3,38107,38038,Santa Cruz de Tenerife,Taco CC Concorde,,,922623761.0,,-16.30011,28.44473399,2016-05-09T12:45:15.374000,2018-05-29T10:30:57.660000
actividades deporte ocio,Nautica Sur,CL,Calle,Isla de Lanzarote,37,38687,38019,Guía de Isora,Playa San Juan,,,922865189.0,,-16.81784943,28.18053027,2016-05-09T12:45:15.374000,2016-03-17T09:06:46.586000
actividades deporte ocio,Nexsport Club El Galeon,AV,Avenida,Palo Mayor,7,38670,38001,Adeje,El Galeon,nexsportclub.com,,922711331.0,,-16.7301578,28.11351438,2016-10-03T14:03:12.284000,2016-10-03T14:03:12.284000
actividades deporte ocio,Nilsa Sport,CL,Calle,El Coral,1,38570,38012,Fasnia,Las Eras ,,,695253900.0,,-16.42351457,28.19443752,2018-05-16T10:08:15.751000,2022-04-28T14:05:22.728000
actividades deporte ocio,Numa Boxing Club,CL,Calle,Isla de Gran Canaria,24,38687,38019,Guía de Isora,,,clubdeportivonuma@gmail.com,922134205.0,,-16.81832728,28.18082128,2019-04-12T16:38:45.443000,2019-04-12T16:38:45.443000
actividades deporte ocio,Nutriforma,CL,Calle,Las Rosas,22,38418,38031,Los Realejos,El Toscal Longuera Esq Cl Tinguaro,,,922365004.0,,-16.57821993,28.39928565,2016-05-09T12:45:15.374000,2023-10-18T14:39:08.082000
actividades deporte ocio,Ñandu Rugby Club,CL,Calle,Lujan Perez,2,38670,38001,Adeje,La Postura Ed Asturias Pt 15,,,639266245.0,,-16.73028748,28.12053939,2018-04-30T09:41:18.526000,2018-11-30T07:48:29.357000
actividades deporte ocio,Ocean Box Sup&Surf School,CL,Calle,Villa de La Orotava,4,38612,38017,Granadilla de Abona,El Medano Ed Teide,www.oceanboxcenter.com,info@oceanboxcenter.com,633806604.0,,-16.53727089,28.04442749,2016-05-09T12:45:15.374000,2017-04-24T15:03:36.134000
